country;group;week;zscore
Austria;0to14;2017-03;-0.17
Austria;0to14;2017-04;0.87
Austria;0to14;2017-05;0.54
Austria;0to14;2017-06;1.51
Austria;0to14;2017-07;-0.16
Austria;0to14;2017-08;0.2
Austria;0to14;2017-09;1.82
Austria;0to14;2017-10;0.88
Austria;0to14;2017-11;-0.54
Austria;0to14;2017-12;-0.16
Austria;0to14;2017-13;-0.94
Austria;0to14;2017-14;0.21
Austria;0to14;2017-15;1.83
Austria;0to14;2017-16;-0.15
Austria;0to14;2017-17;-0.94
Austria;0to14;2017-18;-0.15
Austria;0to14;2017-19;-0.93
Austria;0to14;2017-20;0.56
Austria;0to14;2017-21;0.9
Austria;0to14;2017-22;-0.53
Austria;0to14;2017-23;0.9
Austria;0to14;2017-24;-0.53
Austria;0to14;2017-25;1.23
Austria;0to14;2017-26;1.23
Austria;0to14;2017-27;-0.14
Austria;0to14;2017-28;-1.36
Austria;0to14;2017-29;0.22
Austria;0to14;2017-30;1.85
Austria;0to14;2017-31;-0.92
Austria;0to14;2017-32;-0.92
Austria;0to14;2017-33;0.91
Austria;0to14;2017-34;-0.52
Austria;0to14;2017-35;1.56
Austria;0to14;2017-36;0.23
Austria;0to14;2017-37;0.92
Austria;0to14;2017-38;0.92
Austria;0to14;2017-39;-0.51
Austria;0to14;2017-40;0.92
Austria;0to14;2017-41;-0.13
Austria;0to14;2017-42;-0.91
Austria;0to14;2017-43;0.24
Austria;0to14;2017-44;-1.34
Austria;0to14;2017-45;-0.5
Austria;0to14;2017-46;-0.5
Austria;0to14;2017-47;0.93
Austria;0to14;2017-48;-0.12
Austria;0to14;2017-49;-0.5
Austria;0to14;2017-50;-0.12
Austria;0to14;2017-51;0.94
Austria;0to14;2017-52;0.6
Austria;0to14;2018-01;0.94
Austria;0to14;2018-02;0.25
Austria;0to14;2018-03;-2.33
Austria;0to14;2018-04;-0.49
Austria;0to14;2018-05;1.89
Austria;0to14;2018-06;-2.32
Austria;0to14;2018-07;-0.11
Austria;0to14;2018-08;1.27
Austria;0to14;2018-09;-0.49
Austria;0to14;2018-10;2.49
Austria;0to14;2018-11;0.61
Austria;0to14;2018-12;-0.89
Austria;0to14;2018-13;0.62
Austria;0to14;2018-14;-0.1
Austria;0to14;2018-15;-2.31
Austria;0to14;2018-16;-1.79
Austria;0to14;2018-17;0.27
Austria;0to14;2018-18;-0.09
Austria;0to14;2018-19;0.62
Austria;0to14;2018-20;-1.78
Austria;0to14;2018-21;1.29
Austria;0to14;2018-22;-0.09
Austria;0to14;2018-23;0.28
Austria;0to14;2018-24;-0.87
Austria;0to14;2018-25;-0.87
Austria;0to14;2018-26;0.63
Austria;0to14;2018-27;-0.47
Austria;0to14;2018-28;0.28
Austria;0to14;2018-29;0.63
Austria;0to14;2018-30;-1.3
Austria;0to14;2018-31;-1.77
Austria;0to14;2018-32;-0.86
Austria;0to14;2018-33;-0.46
Austria;0to14;2018-34;-0.86
Austria;0to14;2018-35;-0.86
Austria;0to14;2018-36;-1.29
Austria;0to14;2018-37;2.52
Austria;0to14;2018-38;0.98
Austria;0to14;2018-39;-0.86
Austria;0to14;2018-40;-0.85
Austria;0to14;2018-41;-1.29
Austria;0to14;2018-42;-0.85
Austria;0to14;2018-43;-1.75
Austria;0to14;2018-44;-0.06
Austria;0to14;2018-45;-0.44
Austria;0to14;2018-46;0.3
Austria;0to14;2018-47;0.99
Austria;0to14;2018-48;-0.84
Austria;0to14;2018-49;0.99
Austria;0to14;2018-50;-0.84
Austria;0to14;2018-51;-1.27
Austria;0to14;2018-52;-0.05
Austria;0to14;2019-01;0.31
Austria;0to14;2019-02;1.32
Austria;0to14;2019-03;0.31
Austria;0to14;2019-04;1
Austria;0to14;2019-05;1.33
Austria;0to14;2019-06;0.67
Austria;0to14;2019-07;-1.73
Austria;0to14;2019-08;-0.05
Austria;0to14;2019-09;1.64
Austria;0to14;2019-10;0.32
Austria;0to14;2019-11;-0.83
Austria;0to14;2019-12;0.32
Austria;0to14;2019-13;1.01
Austria;0to14;2019-14;-0.42
Austria;0to14;2019-15;0.33
Austria;0to14;2019-16;0.68
Austria;0to14;2019-17;0.33
Austria;0to14;2019-18;-0.82
Austria;0to14;2019-19;1.01
Austria;0to14;2019-20;-0.03
Austria;0to14;2019-21;0.68
Austria;0to14;2019-22;1.66
Austria;0to14;2019-23;-0.41
Austria;0to14;2019-24;1.34
Austria;0to14;2019-25;-0.81
Austria;0to14;2019-26;1.96
Austria;0to14;2019-27;1.35
Austria;0to14;2019-28;0.69
Austria;0to14;2019-29;0.69
Austria;0to14;2019-30;1.02
Austria;0to14;2019-31;1.03
Austria;0to14;2019-32;0.34
Austria;0to14;2019-33;0.69
Austria;0to14;2019-34;0.69
Austria;0to14;2019-35;-0.39
Austria;0to14;2019-36;-0.79
Austria;0to14;2019-37;-0.39
Austria;0to14;2019-38;1.03
Austria;0to14;2019-39;0.35
Austria;0to14;2019-40;-0.39
Austria;0to14;2019-41;-0.39
Austria;0to14;2019-42;-0.79
Austria;0to14;2019-43;0.7
Austria;0to14;2019-44;-2.2
Austria;0to14;2019-45;-0.78
Austria;0to14;2019-46;-2.2
Austria;0to14;2019-47;0.36
Austria;0to14;2019-48;0.36
Austria;0to14;2019-49;-1.67
Austria;0to14;2019-50;1.04
Austria;0to14;2019-51;0
Austria;0to14;2019-52;-0.37
Austria;0to14;2020-01;-2.18
Austria;0to14;2020-02;0.37
Austria;0to14;2020-03;1.98
Austria;0to14;2020-04;1.98
Austria;0to14;2020-05;0.71
Austria;0to14;2020-06;0.72
Austria;0to14;2020-07;-1.65
Austria;0to14;2020-08;0.37
Austria;0to14;2020-09;1.37
Austria;0to14;2020-10;0.72
Austria;0to14;2020-11;1.05
Austria;0to14;2020-12;0.72
Austria;0to14;2020-13;0.02
Austria;0to14;2020-14;-0.36
Austria;0to14;2020-15;-1.18
Austria;0to14;2020-16;-0.35
Austria;0to14;2020-17;1.06
