country;group;week;zscore
Austria;65P;2017-07;2.97
Austria;65P;2017-08;3.62
Austria;65P;2017-09;2.12
Austria;65P;2017-10;1.71
Austria;65P;2017-11;0.66
Austria;65P;2017-12;0.67
Austria;65P;2017-13;0.01
Austria;65P;2017-14;1.03
Austria;65P;2017-15;1.32
Austria;65P;2017-16;-0.02
Austria;65P;2017-17;0.22
Austria;65P;2017-18;1.5
Austria;65P;2017-19;-0.08
Austria;65P;2017-20;1.55
Austria;65P;2017-21;-1.83
Austria;65P;2017-22;0.85
Austria;65P;2017-23;-1.65
Austria;65P;2017-24;0.8
Austria;65P;2017-25;1.09
Austria;65P;2017-26;0.96
Austria;65P;2017-27;0.28
Austria;65P;2017-28;-0.28
Austria;65P;2017-29;1.55
Austria;65P;2017-30;0.16
Austria;65P;2017-31;3.9
Austria;65P;2017-32;-1.65
Austria;65P;2017-33;-0.82
Austria;65P;2017-34;1.42
Austria;65P;2017-35;-1.88
Austria;65P;2017-36;-1.85
Austria;65P;2017-37;-0.04
Austria;65P;2017-38;-0.39
Austria;65P;2017-39;0.28
Austria;65P;2017-40;0.09
Austria;65P;2017-41;1
Austria;65P;2017-42;-0.55
Austria;65P;2017-43;-0.26
Austria;65P;2017-44;0.4
Austria;65P;2017-45;-0.29
Austria;65P;2017-46;-0.41
Austria;65P;2017-47;0.19
Austria;65P;2017-48;-0.17
Austria;65P;2017-49;0.71
Austria;65P;2017-50;-0.18
Austria;65P;2017-51;1.02
Austria;65P;2017-52;0.8
Austria;65P;2018-01;2.66
Austria;65P;2018-02;3.2
Austria;65P;2018-03;2.67
Austria;65P;2018-04;1.27
Austria;65P;2018-05;3.61
Austria;65P;2018-06;0.15
Austria;65P;2018-07;3.39
Austria;65P;2018-08;5.16
Austria;65P;2018-09;6.35
Austria;65P;2018-10;5.82
Austria;65P;2018-11;5.6
Austria;65P;2018-12;1.75
Austria;65P;2018-13;3.46
Austria;65P;2018-14;1.76
Austria;65P;2018-15;0.95
Austria;65P;2018-16;0.79
Austria;65P;2018-17;-1.82
Austria;65P;2018-18;-0.54
Austria;65P;2018-19;-1.56
Austria;65P;2018-20;-2.12
Austria;65P;2018-21;-1.39
Austria;65P;2018-22;-0.51
Austria;65P;2018-23;0.03
Austria;65P;2018-24;-0.77
Austria;65P;2018-25;-0.1
Austria;65P;2018-26;0.14
Austria;65P;2018-27;0.57
Austria;65P;2018-28;0.12
Austria;65P;2018-29;1.28
Austria;65P;2018-30;1.05
Austria;65P;2018-31;3.23
Austria;65P;2018-32;2.03
Austria;65P;2018-33;0.28
Austria;65P;2018-34;0.44
Austria;65P;2018-35;-0.29
Austria;65P;2018-36;-1.76
Austria;65P;2018-37;-0.09
Austria;65P;2018-38;-0.91
Austria;65P;2018-39;-0.73
Austria;65P;2018-40;1.04
Austria;65P;2018-41;-0.36
Austria;65P;2018-42;-0.08
Austria;65P;2018-43;-0.8
Austria;65P;2018-44;0.24
Austria;65P;2018-45;-1.09
Austria;65P;2018-46;-0.57
Austria;65P;2018-47;-0.97
Austria;65P;2018-48;-0.54
Austria;65P;2018-49;0.23
Austria;65P;2018-50;0.2
Austria;65P;2018-51;0.47
Austria;65P;2018-52;1.3
Austria;65P;2019-01;0.58
Austria;65P;2019-02;1.39
Austria;65P;2019-03;0.18
Austria;65P;2019-04;1.44
Austria;65P;2019-05;1.83
Austria;65P;2019-06;1.81
Austria;65P;2019-07;2.86
Austria;65P;2019-08;2.17
Austria;65P;2019-09;2.47
Austria;65P;2019-10;3.29
Austria;65P;2019-11;3.02
Austria;65P;2019-12;0.61
Austria;65P;2019-13;1.38
Austria;65P;2019-14;0.84
Austria;65P;2019-15;0.93
Austria;65P;2019-16;0.69
Austria;65P;2019-17;-0.11
Austria;65P;2019-18;-0.48
Austria;65P;2019-19;-0.08
Austria;65P;2019-20;0.89
Austria;65P;2019-21;0.3
Austria;65P;2019-22;0.71
Austria;65P;2019-23;1.57
Austria;65P;2019-24;2.21
Austria;65P;2019-25;-0.42
Austria;65P;2019-26;0.11
Austria;65P;2019-27;0.88
Austria;65P;2019-28;-1.18
Austria;65P;2019-29;0.23
Austria;65P;2019-30;2.24
Austria;65P;2019-31;0.18
Austria;65P;2019-32;-0.21
Austria;65P;2019-33;-0.56
Austria;65P;2019-34;-0.17
Austria;65P;2019-35;0.79
Austria;65P;2019-36;-0.81
Austria;65P;2019-37;-0.97
Austria;65P;2019-38;-0.82
Austria;65P;2019-39;1.43
Austria;65P;2019-40;0.28
Austria;65P;2019-41;1.2
Austria;65P;2019-42;-0.32
Austria;65P;2019-43;-0.5
Austria;65P;2019-44;-0.59
Austria;65P;2019-45;-0.33
Austria;65P;2019-46;-0.11
Austria;65P;2019-47;-0.71
Austria;65P;2019-48;-0.34
Austria;65P;2019-49;0.11
Austria;65P;2019-50;0.41
Austria;65P;2019-51;-0.6
Austria;65P;2019-52;-0.05
Austria;65P;2020-01;-0.49
Austria;65P;2020-02;0.63
Austria;65P;2020-03;2.17
Austria;65P;2020-04;1.43
Austria;65P;2020-05;4.13
Austria;65P;2020-06;1.14
Austria;65P;2020-07;3.37
Austria;65P;2020-08;1.09
Austria;65P;2020-09;1.86
Austria;65P;2020-10;1.59
Austria;65P;2020-11;1.49
Austria;65P;2020-12;3.02
Austria;65P;2020-13;2.1
Austria;65P;2020-14;3.48
Austria;65P;2020-15;3.36
Austria;65P;2020-16;2.13
Austria;65P;2020-17;0.42
Austria;65P;2020-18;-1.14
Austria;65P;2020-19;-0.31
Austria;65P;2020-20;-0.47
Austria;65P;2020-21;-0.17
Austria;65P;2020-22;-1.81
Austria;65P;2020-23;-0.23
Austria;65P;2020-24;-0.45
