country;group;week;zscore
Austria;65P;2019-05;1.84
Austria;65P;2019-06;1.81
Austria;65P;2019-07;2.87
Austria;65P;2019-08;2.17
Austria;65P;2019-09;2.48
Austria;65P;2019-10;3.32
Austria;65P;2019-11;3.04
Austria;65P;2019-12;0.6
Austria;65P;2019-13;1.38
Austria;65P;2019-14;0.83
Austria;65P;2019-15;0.92
Austria;65P;2019-16;0.69
Austria;65P;2019-17;-0.12
Austria;65P;2019-18;-0.5
Austria;65P;2019-19;-0.08
Austria;65P;2019-20;0.9
Austria;65P;2019-21;0.31
Austria;65P;2019-22;0.73
Austria;65P;2019-23;1.6
Austria;65P;2019-24;2.25
Austria;65P;2019-25;-0.43
Austria;65P;2019-26;0.13
Austria;65P;2019-27;0.91
Austria;65P;2019-28;-1.18
Austria;65P;2019-29;0.25
Austria;65P;2019-30;2.3
Austria;65P;2019-31;0.21
Austria;65P;2019-32;-0.19
Austria;65P;2019-33;-0.53
Austria;65P;2019-34;-0.14
Austria;65P;2019-35;0.83
Austria;65P;2019-36;-0.79
Austria;65P;2019-37;-0.95
Austria;65P;2019-38;-0.8
Austria;65P;2019-39;1.48
Austria;65P;2019-40;0.31
Austria;65P;2019-41;1.25
Austria;65P;2019-42;-0.3
Austria;65P;2019-43;-0.48
Austria;65P;2019-44;-0.57
Austria;65P;2019-45;-0.31
Austria;65P;2019-46;-0.09
Austria;65P;2019-47;-0.7
Austria;65P;2019-48;-0.33
Austria;65P;2019-49;0.11
Austria;65P;2019-50;0.43
Austria;65P;2019-51;-0.6
Austria;65P;2019-52;-0.04
Austria;65P;2020-01;-0.49
Austria;65P;2020-02;0.64
Austria;65P;2020-03;2.2
Austria;65P;2020-04;1.45
Austria;65P;2020-05;4.19
Austria;65P;2020-06;1.15
Austria;65P;2020-07;3.41
Austria;65P;2020-08;1.1
Austria;65P;2020-09;1.88
Austria;65P;2020-10;1.6
Austria;65P;2020-11;1.5
Austria;65P;2020-12;3.06
Austria;65P;2020-13;2.13
Austria;65P;2020-14;3.53
Austria;65P;2020-15;3.4
Austria;65P;2020-16;2.16
Austria;65P;2020-17;0.44
Austria;65P;2020-18;-1.14
Austria;65P;2020-19;-0.3
Austria;65P;2020-20;-0.49
Austria;65P;2020-21;-0.17
Austria;65P;2020-22;-1.83
Austria;65P;2020-23;-0.21
Austria;65P;2020-24;-0.43
Austria;65P;2020-25;-1.09
Austria;65P;2020-26;-0.47
Austria;65P;2020-27;1.4
Austria;65P;2020-28;-1.17
Austria;65P;2020-29;0.08
Austria;65P;2020-30;-0.25
Austria;65P;2020-31;0.93
Austria;65P;2020-32;-0.99
Austria;65P;2020-33;2.09
Austria;65P;2020-34;0.15
Austria;65P;2020-35;0.29
Austria;65P;2020-36;0.25
Austria;65P;2020-37;0.44
Austria;65P;2020-38;0.9
Austria;65P;2020-39;0.03
Austria;65P;2020-40;0.64
Austria;65P;2020-41;0.83
Austria;65P;2020-42;0.59
Austria;65P;2020-43;3.01
Austria;65P;2020-44;4.43
Austria;65P;2020-45;5.89
Austria;65P;2020-46;10.02
Austria;65P;2020-47;10.85
Austria;65P;2020-48;11.15
Austria;65P;2020-49;11.99
Austria;65P;2020-50;10.7
Austria;65P;2020-51;8.12
Austria;65P;2020-52;6.36
Austria;65P;2020-53;4.54
Austria;65P;2021-01;3.99
Austria;65P;2021-02;3.69
Austria;65P;2021-03;4.33
Austria;65P;2021-04;3.53
Austria;65P;2021-05;2.31
Austria;65P;2021-06;0.85
Austria;65P;2021-07;0.56
Austria;65P;2021-08;-0.18
Austria;65P;2021-09;-1.23
Austria;65P;2021-10;1.4
Austria;65P;2021-11;0.58
Austria;65P;2021-12;0.32
Austria;65P;2021-13;2.01
Austria;65P;2021-14;0.85
Austria;65P;2021-15;1.29
Austria;65P;2021-16;1.33
Austria;65P;2021-17;1.29
Austria;65P;2021-18;1.82
Austria;65P;2021-19;0.36
Austria;65P;2021-20;0.18
Austria;65P;2021-21;-0.83
Austria;65P;2021-22;0.95
Austria;65P;2021-23;0.7
Austria;65P;2021-24;1.38
Austria;65P;2021-25;1.87
Austria;65P;2021-26;-0.02
Austria;65P;2021-27;-0.62
Austria;65P;2021-28;-0.55
Austria;65P;2021-29;1.15
Austria;65P;2021-30;0.7
Austria;65P;2021-31;-0.49
Austria;65P;2021-32;1.83
Austria;65P;2021-33;0.89
Austria;65P;2021-34;1.12
Austria;65P;2021-35;0.11
Austria;65P;2021-36;1.64
Austria;65P;2021-37;0.34
Austria;65P;2021-38;0.23
Austria;65P;2021-39;1.4
Austria;65P;2021-40;0.49
Austria;65P;2021-41;0.95
Austria;65P;2021-42;1.72
Austria;65P;2021-43;3.73
Austria;65P;2021-44;4.26
Austria;65P;2021-45;5.25
Austria;65P;2021-46;5.57
Austria;65P;2021-47;6.51
Austria;65P;2021-48;6.32
Austria;65P;2021-49;5.16
Austria;65P;2021-50;2.82
Austria;65P;2021-51;1.69
Austria;65P;2021-52;1.64
Austria;65P;2022-01;0.42
Austria;65P;2022-02;-1.02
Austria;65P;2022-03;0.78
Austria;65P;2022-04;0.49
Austria;65P;2022-05;0.75
Austria;65P;2022-06;2.11
Austria;65P;2022-07;2.29
Austria;65P;2022-08;1.99
Austria;65P;2022-09;3.36
Austria;65P;2022-10;2.26
Austria;65P;2022-11;3.21
Austria;65P;2022-12;4.89
Austria;65P;2022-13;4.13
Austria;65P;2022-14;4.45
Austria;65P;2022-15;2.39
Austria;65P;2022-16;0.86
Austria;65P;2022-17;1.73
Austria;65P;2022-18;0.91
Austria;65P;2022-19;-0.12
Austria;65P;2022-20;0.85
Austria;65P;2022-21;-0.14
Austria;65P;2022-22;0.29
Austria;65P;2022-23;0.61
Austria;65P;2022-24;1.59
Austria;65P;2022-25;1.81
Austria;65P;2022-26;1.61
Austria;65P;2022-27;1.29
Austria;65P;2022-28;0.88
Austria;65P;2022-29;4.54
Austria;65P;2022-30;3.22
Austria;65P;2022-31;2.14
Austria;65P;2022-32;0.5
Austria;65P;2022-33;2.04
Austria;65P;2022-34;0.24
Austria;65P;2022-35;-1.44
Austria;65P;2022-36;-0.53
Austria;65P;2022-37;-0.02
Austria;65P;2022-38;0.55
Austria;65P;2022-39;2.52
Austria;65P;2022-40;3.57
Austria;65P;2022-41;2.15
Austria;65P;2022-42;2.42
Austria;65P;2022-43;1.9
Austria;65P;2022-44;1.12
Austria;65P;2022-45;0.73
Austria;65P;2022-46;0.75
Austria;65P;2022-47;0.63
Austria;65P;2022-48;1.79
Austria;65P;2022-49;1.37
Austria;65P;2022-50;4.95
Austria;65P;2022-51;5.74
Austria;65P;2022-52;5.85
Austria;65P;2023-01;6.27
Austria;65P;2023-02;2.24
Austria;65P;2023-03;-8.86
Belgium;65P;2019-05;1.97
Belgium;65P;2019-06;3.6
Belgium;65P;2019-07;2.04
Belgium;65P;2019-08;2.34
Belgium;65P;2019-09;2.79
Belgium;65P;2019-10;2.6
Belgium;65P;2019-11;2.03
Belgium;65P;2019-12;0.47
Belgium;65P;2019-13;-0.46
Belgium;65P;2019-14;1.1
Belgium;65P;2019-15;-1.24
Belgium;65P;2019-16;0.38
Belgium;65P;2019-17;0.41
Belgium;65P;2019-18;0.24
Belgium;65P;2019-19;0.12
Belgium;65P;2019-20;0.55
Belgium;65P;2019-21;0.73
Belgium;65P;2019-22;0.23
Belgium;65P;2019-23;0.79
Belgium;65P;2019-24;-0.59
Belgium;65P;2019-25;0.85
Belgium;65P;2019-26;1.32
Belgium;65P;2019-27;0.74
Belgium;65P;2019-28;-0.71
Belgium;65P;2019-29;0.4
Belgium;65P;2019-30;5.03
Belgium;65P;2019-31;0.85
Belgium;65P;2019-32;-0.93
Belgium;65P;2019-33;-0.65
Belgium;65P;2019-34;0.35
Belgium;65P;2019-35;2.41
Belgium;65P;2019-36;-0.44
Belgium;65P;2019-37;-0.51
Belgium;65P;2019-38;0.23
Belgium;65P;2019-39;-0.29
Belgium;65P;2019-40;1.45
Belgium;65P;2019-41;-0.12
Belgium;65P;2019-42;0.27
Belgium;65P;2019-43;1.06
Belgium;65P;2019-44;-0.58
Belgium;65P;2019-45;-0.18
Belgium;65P;2019-46;0.09
Belgium;65P;2019-47;1.49
Belgium;65P;2019-48;0.59
Belgium;65P;2019-49;0.37
Belgium;65P;2019-50;1.22
Belgium;65P;2019-51;1.88
Belgium;65P;2019-52;0.06
Belgium;65P;2020-01;0.56
Belgium;65P;2020-02;2.17
Belgium;65P;2020-03;1.48
Belgium;65P;2020-04;0.07
Belgium;65P;2020-05;1.49
Belgium;65P;2020-06;-0.37
Belgium;65P;2020-07;1.06
Belgium;65P;2020-08;1.02
Belgium;65P;2020-09;0.83
Belgium;65P;2020-10;0.44
Belgium;65P;2020-11;0.79
Belgium;65P;2020-12;4.38
Belgium;65P;2020-13;11.47
Belgium;65P;2020-14;19.52
Belgium;65P;2020-15;22.44
Belgium;65P;2020-16;17.9
Belgium;65P;2020-17;11.35
Belgium;65P;2020-18;4.8
Belgium;65P;2020-19;4.79
Belgium;65P;2020-20;0.93
Belgium;65P;2020-21;1.64
Belgium;65P;2020-22;0.28
Belgium;65P;2020-23;-1.27
Belgium;65P;2020-24;-0.3
Belgium;65P;2020-25;-0.49
Belgium;65P;2020-26;1.11
Belgium;65P;2020-27;-1.33
Belgium;65P;2020-28;-2.34
Belgium;65P;2020-29;-0.17
Belgium;65P;2020-30;-0.48
Belgium;65P;2020-31;1.31
Belgium;65P;2020-32;2.32
