country;group;week;zscore
Austria;0to14;2018-44;-0.06
Austria;0to14;2018-45;-0.44
Austria;0to14;2018-46;0.3
Austria;0to14;2018-47;0.99
Austria;0to14;2018-48;-0.85
Austria;0to14;2018-49;0.99
Austria;0to14;2018-50;-0.84
Austria;0to14;2018-51;-1.27
Austria;0to14;2018-52;-0.06
Austria;0to14;2019-01;0.31
Austria;0to14;2019-02;1.32
Austria;0to14;2019-03;0.31
Austria;0to14;2019-04;1
Austria;0to14;2019-05;1.32
Austria;0to14;2019-06;0.66
Austria;0to14;2019-07;-1.73
Austria;0to14;2019-08;-0.05
Austria;0to14;2019-09;1.64
Austria;0to14;2019-10;0.32
Austria;0to14;2019-11;-0.83
Austria;0to14;2019-12;0.32
Austria;0to14;2019-13;1.01
Austria;0to14;2019-14;-0.42
Austria;0to14;2019-15;0.32
Austria;0to14;2019-16;0.67
Austria;0to14;2019-17;0.33
Austria;0to14;2019-18;-0.82
Austria;0to14;2019-19;1.01
Austria;0to14;2019-20;-0.03
Austria;0to14;2019-21;0.68
Austria;0to14;2019-22;1.65
Austria;0to14;2019-23;-0.41
Austria;0to14;2019-24;1.34
Austria;0to14;2019-25;-0.81
Austria;0to14;2019-26;1.96
Austria;0to14;2019-27;1.34
Austria;0to14;2019-28;0.68
Austria;0to14;2019-29;0.69
Austria;0to14;2019-30;1.02
Austria;0to14;2019-31;1.02
Austria;0to14;2019-32;0.34
Austria;0to14;2019-33;0.69
Austria;0to14;2019-34;0.69
Austria;0to14;2019-35;-0.4
Austria;0to14;2019-36;-0.8
Austria;0to14;2019-37;-0.4
Austria;0to14;2019-38;1.03
Austria;0to14;2019-39;0.35
Austria;0to14;2019-40;-0.39
Austria;0to14;2019-41;-0.39
Austria;0to14;2019-42;-0.79
Austria;0to14;2019-43;0.7
Austria;0to14;2019-44;-2.2
Austria;0to14;2019-45;-0.79
Austria;0to14;2019-46;-2.2
Austria;0to14;2019-47;0.36
Austria;0to14;2019-48;0.36
Austria;0to14;2019-49;-1.67
Austria;0to14;2019-50;1.04
Austria;0to14;2019-51;0
Austria;0to14;2019-52;-0.38
Austria;0to14;2020-01;-2.19
Austria;0to14;2020-02;0.36
Austria;0to14;2020-03;1.98
Austria;0to14;2020-04;1.98
Austria;0to14;2020-05;0.71
Austria;0to14;2020-06;0.71
Austria;0to14;2020-07;-1.66
Austria;0to14;2020-08;0.37
Austria;0to14;2020-09;1.37
Austria;0to14;2020-10;0.71
Austria;0to14;2020-11;1.05
Austria;0to14;2020-12;0.72
Austria;0to14;2020-13;0.01
Austria;0to14;2020-14;-0.36
Austria;0to14;2020-15;-1.18
Austria;0to14;2020-16;-0.36
Austria;0to14;2020-17;1.05
Austria;0to14;2020-18;-1.18
Austria;0to14;2020-19;-1.18
Austria;0to14;2020-20;0.38
Austria;0to14;2020-21;0.38
Austria;0to14;2020-22;-1.17
Austria;0to14;2020-23;0.38
Austria;0to14;2020-24;-1.63
Austria;0to14;2020-25;-0.75
Austria;0to14;2020-26;0.03
Austria;0to14;2020-27;0.38
Austria;0to14;2020-28;1.69
Austria;0to14;2020-29;-0.74
Austria;0to14;2020-30;-0.74
Austria;0to14;2020-31;0.39
Austria;0to14;2020-32;0.39
Austria;0to14;2020-33;1.69
Austria;0to14;2020-34;1.06
Austria;0to14;2020-35;-0.34
Austria;0to14;2020-36;-1.15
Austria;0to14;2020-37;0.73
Austria;0to14;2020-38;-0.33
Austria;0to14;2020-39;-0.33
Austria;0to14;2020-40;1.38
Austria;0to14;2020-41;0.4
Austria;0to14;2020-42;1.99
Austria;0to14;2020-43;-0.33
Austria;0to14;2020-44;-0.72
Austria;0to14;2020-45;-0.72
Austria;0to14;2020-46;0.74
Austria;0to14;2020-47;-0.32
Austria;0to14;2020-48;0.4
Austria;0to14;2020-49;-0.32
Austria;0to14;2020-50;1.07
Austria;0to14;2020-51;0.4
Austria;0to14;2020-52;-0.32
Austria;0to14;2020-53;0.75
Austria;0to14;2021-01;-0.32
Austria;0to14;2021-02;-0.71
Austria;0to14;2021-03;-0.31
Austria;0to14;2021-04;-0.7
Austria;0to14;2021-05;0.75
Austria;0to14;2021-06;0.06
Austria;0to14;2021-07;-0.7
Austria;0to14;2021-08;0.41
Austria;0to14;2021-09;0.75
Austria;0to14;2021-10;-0.31
Austria;0to14;2021-11;-0.3
Austria;0to14;2021-12;0.42
Austria;0to14;2021-13;0.07
Austria;0to14;2021-14;-0.69
Austria;0to14;2021-15;-1.56
Austria;0to14;2021-16;-0.3
Austria;0to14;2021-17;0.76
Austria;0to14;2021-18;0.76
Austria;0to14;2021-19;0.07
Austria;0to14;2021-20;-1.1
Austria;0to14;2021-21;-1.1
Austria;0to14;2021-22;-0.29
Austria;0to14;2021-23;-1.09
Austria;0to14;2021-24;-0.29
Austria;0to14;2021-25;0.08
Austria;0to14;2021-26;0.08
Austria;0to14;2021-27;1.08
Austria;0to14;2021-28;1.4
Austria;0to14;2021-29;-1.53
Austria;0to14;2021-30;-0.67
Austria;0to14;2021-31;-0.67
