country;group;week;zscore
Austria;65P;2019-02;1.52
Austria;65P;2019-03;0.27
Austria;65P;2019-04;1.57
Austria;65P;2019-05;1.96
Austria;65P;2019-06;1.95
Austria;65P;2019-07;3.03
Austria;65P;2019-08;2.32
Austria;65P;2019-09;2.62
Austria;65P;2019-10;3.47
Austria;65P;2019-11;3.19
Austria;65P;2019-12;0.69
Austria;65P;2019-13;1.48
Austria;65P;2019-14;0.92
Austria;65P;2019-15;0.98
Austria;65P;2019-16;0.74
Austria;65P;2019-17;-0.08
Austria;65P;2019-18;-0.47
Austria;65P;2019-19;-0.07
Austria;65P;2019-20;0.91
Austria;65P;2019-21;0.31
Austria;65P;2019-22;0.72
Austria;65P;2019-23;1.59
Austria;65P;2019-24;2.24
Austria;65P;2019-25;-0.47
Austria;65P;2019-26;0.08
Austria;65P;2019-27;0.87
Austria;65P;2019-28;-1.25
Austria;65P;2019-29;0.19
Austria;65P;2019-30;2.25
Austria;65P;2019-31;0.14
Austria;65P;2019-32;-0.26
Austria;65P;2019-33;-0.61
Austria;65P;2019-34;-0.21
Austria;65P;2019-35;0.78
Austria;65P;2019-36;-0.86
Austria;65P;2019-37;-1.02
Austria;65P;2019-38;-0.86
Austria;65P;2019-39;1.46
Austria;65P;2019-40;0.28
Austria;65P;2019-41;1.23
Austria;65P;2019-42;-0.32
Austria;65P;2019-43;-0.49
Austria;65P;2019-44;-0.57
Austria;65P;2019-45;-0.3
Austria;65P;2019-46;-0.08
Austria;65P;2019-47;-0.67
Austria;65P;2019-48;-0.29
Austria;65P;2019-49;0.16
Austria;65P;2019-50;0.49
Austria;65P;2019-51;-0.54
Austria;65P;2019-52;0.03
Austria;65P;2020-01;-0.42
Austria;65P;2020-02;0.73
Austria;65P;2020-03;2.32
Austria;65P;2020-04;1.56
Austria;65P;2020-05;4.34
Austria;65P;2020-06;1.26
Austria;65P;2020-07;3.55
Austria;65P;2020-08;1.2
Austria;65P;2020-09;1.98
Austria;65P;2020-10;1.71
Austria;65P;2020-11;1.6
Austria;65P;2020-12;3.17
Austria;65P;2020-13;2.22
Austria;65P;2020-14;3.62
Austria;65P;2020-15;3.48
Austria;65P;2020-16;2.22
Austria;65P;2020-17;0.46
Austria;65P;2020-18;-1.14
Austria;65P;2020-19;-0.3
Austria;65P;2020-20;-0.5
Austria;65P;2020-21;-0.19
Austria;65P;2020-22;-1.9
Austria;65P;2020-23;-0.25
Austria;65P;2020-24;-0.5
Austria;65P;2020-25;-1.16
Austria;65P;2020-26;-0.54
Austria;65P;2020-27;1.34
Austria;65P;2020-28;-1.26
Austria;65P;2020-29;0
Austria;65P;2020-30;-0.36
Austria;65P;2020-31;0.86
Austria;65P;2020-32;-1.09
Austria;65P;2020-33;2.03
Austria;65P;2020-34;0.06
Austria;65P;2020-35;0.21
Austria;65P;2020-36;0.18
Austria;65P;2020-37;0.37
Austria;65P;2020-38;0.85
Austria;65P;2020-39;-0.03
Austria;65P;2020-40;0.59
Austria;65P;2020-41;0.79
Austria;65P;2020-42;0.56
Austria;65P;2020-43;3.01
Austria;65P;2020-44;4.45
Austria;65P;2020-45;5.94
Austria;65P;2020-46;10.11
Austria;65P;2020-47;10.97
Austria;65P;2020-48;11.28
Austria;65P;2020-49;12.12
Austria;65P;2020-50;10.84
Austria;65P;2020-51;8.25
Austria;65P;2020-52;6.49
Austria;65P;2020-53;4.65
Austria;65P;2021-01;4.1
Austria;65P;2021-02;3.8
Austria;65P;2021-03;4.45
Austria;65P;2021-04;3.65
Austria;65P;2021-05;2.41
Austria;65P;2021-06;0.92
Austria;65P;2021-07;0.64
Austria;65P;2021-08;-0.12
Austria;65P;2021-09;-1.18
Austria;65P;2021-10;1.46
Austria;65P;2021-11;0.64
Austria;65P;2021-12;0.37
Austria;65P;2021-13;2.07
Austria;65P;2021-14;0.89
Austria;65P;2021-15;1.32
Austria;65P;2021-16;1.35
Austria;65P;2021-17;1.3
Austria;65P;2021-18;1.82
Austria;65P;2021-19;0.34
Austria;65P;2021-20;0.14
Austria;65P;2021-21;-0.89
Austria;65P;2021-22;0.89
Austria;65P;2021-23;0.64
Austria;65P;2021-24;1.31
Austria;65P;2021-25;1.81
Austria;65P;2021-26;-0.11
Austria;65P;2021-27;-0.72
Austria;65P;2021-28;-0.66
Austria;65P;2021-29;1.07
Austria;65P;2021-30;0.61
Austria;65P;2021-31;-0.6
Austria;65P;2021-32;1.76
Austria;65P;2021-33;0.81
Austria;65P;2021-34;1.04
Austria;65P;2021-35;0.01
Austria;65P;2021-36;1.54
Austria;65P;2021-37;0.26
Austria;65P;2021-38;0.15
Austria;65P;2021-39;1.35
Austria;65P;2021-40;0.43
Austria;65P;2021-41;0.9
Austria;65P;2021-42;1.7
Austria;65P;2021-43;3.74
Austria;65P;2021-44;4.28
Austria;65P;2021-45;5.29
Austria;65P;2021-46;5.62
Austria;65P;2021-47;6.57
Austria;65P;2021-48;6.39
Austria;65P;2021-49;5.23
Austria;65P;2021-50;2.87
Austria;65P;2021-51;1.74
Austria;65P;2021-52;1.7
Austria;65P;2022-01;0.47
Austria;65P;2022-02;-0.98
Austria;65P;2022-03;0.84
Austria;65P;2022-04;0.54
Austria;65P;2022-05;0.81
Austria;65P;2022-06;2.19
Austria;65P;2022-07;2.36
Austria;65P;2022-08;2.05
Austria;65P;2022-09;3.44
Austria;65P;2022-10;2.3
Austria;65P;2022-11;3.28
Austria;65P;2022-12;4.96
Austria;65P;2022-13;4.19
Austria;65P;2022-14;4.47
Austria;65P;2022-15;2.39
Austria;65P;2022-16;0.86
Austria;65P;2022-17;1.73
