Variante;Datum;Anteil [%];Gruppenzuordnung
XBB.1.9;2022-12-14;0.006;XBB.x
XBB.1.9;2022-12-21;0.0;XBB.x
XBB.1.9;2022-12-28;0.0;XBB.x
XBB.1.9;2023-01-04;0.0;XBB.x
XBB.1.9;2023-01-11;0.001;XBB.x
XBB.1.9;2023-01-18;0.0;XBB.x
XBB.1.9;2023-01-25;0.0;XBB.x
XBB.1.9;2023-02-01;0.0;XBB.x
XBB.1.9;2023-02-08;0.011;XBB.x
XBB.1.9;2023-02-15;0.029;XBB.x
XBB.1.9;2023-02-22;0.042;XBB.x
XBB.1.9;2023-03-01;0.051;XBB.x
XBB.1.9;2023-03-08;0.064;XBB.x
XBB.1.9;2023-03-15;0.074;XBB.x
XBB.1.9;2023-03-22;0.097;XBB.x
XBB.1.9;2023-03-29;0.097;XBB.x
XBB.1.9;2023-04-05;0.134;XBB.x
XBB.1.9;2023-04-12;0.139;XBB.x
XBB.1.9;2023-04-19;0.122;XBB.x
XBB.1.9;2023-04-26;0.131;XBB.x
XBB.1.9;2023-05-03;0.126;XBB.x
XBB.1.9;2023-05-10;0.087;XBB.x
XBB.1.9;2023-05-17;0.059;XBB.x
XBB.1.9;2023-05-24;0.131;XBB.x
XBB.1.9;2023-05-31;0.053;XBB.x
XBB.1.9;2023-06-07;0.066;XBB.x
XBB.1.9;2023-06-14;0.104;XBB.x
XBB.1.9;2023-06-21;0.057;XBB.x
XBB.1.9;2023-06-28;0.014;XBB.x
XBB.1.9;2023-07-05;0.178;XBB.x
XBB.1.9;2023-07-12;0.168;XBB.x
XBB.1.9;2023-07-19;0.039;XBB.x
XBB.1.9;2023-07-26;0.121;XBB.x
XBB.1.9;2023-08-02;0.02;XBB.x
XBB.1.9;2023-08-09;0.013;XBB.x
XBB.1.9;2023-08-16;0.019;XBB.x
XBB.1.9;2023-08-23;0.043;XBB.x
XBB.1.9;2023-08-30;0.02;XBB.x
XBB.1.9;2023-09-06;0.024;XBB.x
XBB.1.9;2023-09-13;0.029;XBB.x
XBB.1.9;2023-09-20;0.041;XBB.x
XBB.1.9;2023-09-27;0.012;XBB.x
XBB.1.9;2023-10-04;0.052;XBB.x
XBB.1.9;2023-10-11;0.029;XBB.x
XBB.1.9;2023-10-18;0.037;XBB.x
XBB.1.9;2023-10-25;0.027;XBB.x
XBB.1.9;2023-11-01;0.004;XBB.x
XBB.1.9;2023-11-08;0.011;XBB.x
XBB.1.9;2023-11-15;0.005;XBB.x
XBB.1.9;2023-11-22;0.003;XBB.x
XBB.1.9;2023-11-29;0.003;XBB.x
XBB.1.9;2023-12-06;0.004;XBB.x
XBB.1.9;2023-12-13;0.002;XBB.x
XBB.1.9;2023-12-20;0.002;XBB.x
XBB.1.9;2023-12-27;0.002;XBB.x
XBB.1.9;2024-01-03;0.002;XBB.x
XBB.1.9;2024-01-10;0.002;XBB.x
XBB.1.9;2024-01-17;0.01;XBB.x
XBB.1.9;2024-01-24;0.008;XBB.x
XBB.1.9;2024-01-31;0.002;XBB.x
XBB.1.9;2024-02-07;0.0;XBB.x
XBB.1.9;2024-02-14;0.001;XBB.x
XBB.1.9;2024-02-21;0.0;XBB.x
XBB.1.9;2024-02-28;0.001;XBB.x
XBB.1.5;2022-09-21;0.0;XBB.x
XBB.1.5;2022-09-28;0.0;XBB.x
XBB.1.5;2022-10-05;0.0;XBB.x
XBB.1.5;2022-10-12;0.0;XBB.x
XBB.1.5;2022-10-19;0.0;XBB.x
XBB.1.5;2022-10-26;0.0;XBB.x
XBB.1.5;2022-11-02;0.005;XBB.x
XBB.1.5;2022-11-09;0.0;XBB.x
XBB.1.5;2022-11-16;0.001;XBB.x
XBB.1.5;2022-11-23;0.0;XBB.x
XBB.1.5;2022-11-30;0.0;XBB.x
XBB.1.5;2022-12-07;0.011;XBB.x
XBB.1.5;2022-12-14;0.002;XBB.x
XBB.1.5;2022-12-21;0.021;XBB.x
XBB.1.5;2022-12-28;0.015;XBB.x
XBB.1.5;2023-01-04;0.04;XBB.x
XBB.1.5;2023-01-11;0.087;XBB.x
XBB.1.5;2023-01-18;0.135;XBB.x
XBB.1.5;2023-01-25;0.159;XBB.x
XBB.1.5;2023-02-01;0.279;XBB.x
XBB.1.5;2023-02-08;0.32;XBB.x
XBB.1.5;2023-02-15;0.383;XBB.x
XBB.1.5;2023-02-22;0.454;XBB.x
XBB.1.5;2023-03-01;0.496;XBB.x
XBB.1.5;2023-03-08;0.546;XBB.x
XBB.1.5;2023-03-15;0.564;XBB.x
XBB.1.5;2023-03-22;0.57;XBB.x
XBB.1.5;2023-03-29;0.579;XBB.x
XBB.1.5;2023-04-05;0.577;XBB.x
XBB.1.5;2023-04-12;0.505;XBB.x
XBB.1.5;2023-04-19;0.452;XBB.x
XBB.1.5;2023-04-26;0.446;XBB.x
XBB.1.5;2023-05-03;0.402;XBB.x
XBB.1.5;2023-05-10;0.376;XBB.x
XBB.1.5;2023-05-17;0.307;XBB.x
XBB.1.5;2023-05-24;0.305;XBB.x
XBB.1.5;2023-05-31;0.294;XBB.x
XBB.1.5;2023-06-07;0.168;XBB.x
XBB.1.5;2023-06-14;0.226;XBB.x
XBB.1.5;2023-06-21;0.217;XBB.x
XBB.1.5;2023-06-28;0.193;XBB.x
XBB.1.5;2023-07-05;0.147;XBB.x
XBB.1.5;2023-07-12;0.07;XBB.x
XBB.1.5;2023-07-19;0.052;XBB.x
XBB.1.5;2023-07-26;0.09;XBB.x
XBB.1.5;2023-08-02;0.143;XBB.x
XBB.1.5;2023-08-09;0.051;XBB.x
XBB.1.5;2023-08-16;0.032;XBB.x
XBB.1.5;2023-08-23;0.045;XBB.x
XBB.1.5;2023-08-30;0.124;XBB.x
XBB.1.5;2023-09-06;0.08;XBB.x
XBB.1.5;2023-09-13;0.045;XBB.x
XBB.1.5;2023-09-20;0.061;XBB.x
XBB.1.5;2023-09-27;0.057;XBB.x
XBB.1.5;2023-10-04;0.042;XBB.x
XBB.1.5;2023-10-11;0.053;XBB.x
XBB.1.5;2023-10-18;0.052;XBB.x
XBB.1.5;2023-10-25;0.065;XBB.x
XBB.1.5;2023-11-01;0.063;XBB.x
XBB.1.5;2023-11-08;0.078;XBB.x
XBB.1.5;2023-11-15;0.038;XBB.x
XBB.1.5;2023-11-22;0.049;XBB.x
XBB.1.5;2023-11-29;0.041;XBB.x
XBB.1.5;2023-12-06;0.035;XBB.x
XBB.1.5;2023-12-13;0.028;XBB.x
XBB.1.5;2023-12-20;0.008;XBB.x
XBB.1.5;2023-12-27;0.006;XBB.x
XBB.1.5;2024-01-03;0.002;XBB.x
XBB.1.5;2024-01-10;0.002;XBB.x
XBB.1.5;2024-01-17;0.001;XBB.x
XBB.1.5;2024-01-24;0.001;XBB.x
XBB.1.5;2024-01-31;0.002;XBB.x
XBB.1.5;2024-02-07;0.0;XBB.x
XBB.1.5;2024-02-14;0.0;XBB.x
XBB.1.5;2024-02-21;0.0;XBB.x
XBB.1.5;2024-02-28;0.0;XBB.x
XBB.1.16.6;2022-09-21;0.0;XBB.x
XBB.1.16.6;2022-09-28;0.0;XBB.x
XBB.1.16.6;2022-10-05;0.0;XBB.x
XBB.1.16.6;2022-10-12;0.0;XBB.x
XBB.1.16.6;2022-10-19;0.0;XBB.x
XBB.1.16.6;2022-10-26;0.0;XBB.x
XBB.1.16.6;2022-11-02;0.0;XBB.x
XBB.1.16.6;2022-11-09;0.0;XBB.x
XBB.1.16.6;2022-11-16;0.0;XBB.x
XBB.1.16.6;2022-11-23;0.0;XBB.x
XBB.1.16.6;2022-11-30;0.0;XBB.x
XBB.1.16.6;2022-12-07;0.0;XBB.x
XBB.1.16.6;2022-12-14;0.0;XBB.x
XBB.1.16.6;2022-12-21;0.0;XBB.x
XBB.1.16.6;2022-12-28;0.0;XBB.x
XBB.1.16.6;2023-01-04;0.0;XBB.x
XBB.1.16.6;2023-01-11;0.0;XBB.x
XBB.1.16.6;2023-01-18;0.0;XBB.x
XBB.1.16.6;2023-01-25;0.0;XBB.x
XBB.1.16.6;2023-02-01;0.0;XBB.x
XBB.1.16.6;2023-02-08;0.0;XBB.x
XBB.1.16.6;2023-02-15;0.0;XBB.x
XBB.1.16.6;2023-02-22;0.0;XBB.x
XBB.1.16.6;2023-03-01;0.0;XBB.x
XBB.1.16.6;2023-03-08;0.0;XBB.x
XBB.1.16.6;2023-03-15;0.0;XBB.x
XBB.1.16.6;2023-03-22;0.0;XBB.x
XBB.1.16.6;2023-03-29;0.0;XBB.x
XBB.1.16.6;2023-04-05;0.0;XBB.x
XBB.1.16.6;2023-04-12;0.0;XBB.x
XBB.1.16.6;2023-04-19;0.0;XBB.x
XBB.1.16.6;2023-04-26;0.0;XBB.x
XBB.1.16.6;2023-05-03;0.0;XBB.x
XBB.1.16.6;2023-05-10;0.0;XBB.x
XBB.1.16.6;2023-05-17;0.0;XBB.x
XBB.1.16.6;2023-05-24;0.0;XBB.x
XBB.1.16.6;2023-05-31;0.0;XBB.x
XBB.1.16.6;2023-06-07;0.0;XBB.x
XBB.1.16.6;2023-06-14;0.0;XBB.x
XBB.1.16.6;2023-06-21;0.0;XBB.x
XBB.1.16.6;2023-06-28;0.0;XBB.x
XBB.1.16.6;2023-07-05;0.0;XBB.x
XBB.1.16.6;2023-07-12;0.006;XBB.x
XBB.1.16.6;2023-07-19;0.0;XBB.x
XBB.1.16.6;2023-07-26;0.003;XBB.x
XBB.1.16.6;2023-08-02;0.005;XBB.x
XBB.1.16.6;2023-08-09;0.003;XBB.x
XBB.1.16.6;2023-08-16;0.011;XBB.x
XBB.1.16.6;2023-08-23;0.003;XBB.x
XBB.1.16.6;2023-08-30;0.034;XBB.x
XBB.1.16.6;2023-09-06;0.003;XBB.x
XBB.1.16.6;2023-09-13;0.042;XBB.x
XBB.1.16.6;2023-09-20;0.008;XBB.x
XBB.1.16.6;2023-09-27;0.007;XBB.x
XBB.1.16.6;2023-10-04;0.049;XBB.x
XBB.1.16.6;2023-10-11;0.032;XBB.x
XBB.1.16.6;2023-10-18;0.049;XBB.x
XBB.1.16.6;2023-10-25;0.035;XBB.x
XBB.1.16.6;2023-11-01;0.02;XBB.x
XBB.1.16.6;2023-11-08;0.039;XBB.x
XBB.1.16.6;2023-11-15;0.026;XBB.x
XBB.1.16.6;2023-11-22;0.021;XBB.x
XBB.1.16.6;2023-11-29;0.017;XBB.x
XBB.1.16.6;2023-12-06;0.011;XBB.x
XBB.1.16.6;2023-12-13;0.004;XBB.x
XBB.1.16.6;2023-12-20;0.001;XBB.x
XBB.1.16.6;2023-12-27;0.0;XBB.x
XBB.1.16.6;2024-01-03;0.0;XBB.x
XBB.1.16.6;2024-01-10;0.0;XBB.x
XBB.1.16.6;2024-01-17;0.0;XBB.x
XBB.1.16.6;2024-01-24;0.0;XBB.x
XBB.1.16.6;2024-01-31;0.0;XBB.x
XBB.1.16.6;2024-02-07;0.0;XBB.x
XBB.1.16.6;2024-02-14;0.0;XBB.x
XBB.1.16.6;2024-02-21;0.0;XBB.x
XBB.1.16.6;2024-02-28;0.0;XBB.x
XBB.1.16;2022-09-21;0.0;XBB.x
XBB.1.16;2022-09-28;0.0;XBB.x
XBB.1.16;2022-10-05;0.0;XBB.x
XBB.1.16;2022-10-12;0.0;XBB.x
XBB.1.16;2022-10-19;0.0;XBB.x
XBB.1.16;2022-10-26;0.0;XBB.x
XBB.1.16;2022-11-02;0.0;XBB.x
XBB.1.16;2022-11-09;0.0;XBB.x
XBB.1.16;2022-11-16;0.0;XBB.x
XBB.1.16;2022-11-23;0.0;XBB.x
XBB.1.16;2022-11-30;0.0;XBB.x
XBB.1.16;2022-12-07;0.0;XBB.x
XBB.1.16;2022-12-14;0.0;XBB.x
XBB.1.16;2022-12-21;0.0;XBB.x
XBB.1.16;2022-12-28;0.0;XBB.x
XBB.1.16;2023-01-04;0.0;XBB.x
XBB.1.16;2023-01-11;0.0;XBB.x
XBB.1.16;2023-01-18;0.0;XBB.x
XBB.1.16;2023-01-25;0.0;XBB.x
XBB.1.16;2023-02-01;0.001;XBB.x
XBB.1.16;2023-02-08;0.001;XBB.x
XBB.1.16;2023-02-15;0.001;XBB.x
XBB.1.16;2023-02-22;0.001;XBB.x
XBB.1.16;2023-03-01;0.003;XBB.x
XBB.1.16;2023-03-08;0.015;XBB.x
XBB.1.16;2023-03-15;0.013;XBB.x
XBB.1.16;2023-03-22;0.005;XBB.x
XBB.1.16;2023-03-29;0.015;XBB.x
XBB.1.16;2023-04-05;0.015;XBB.x
XBB.1.16;2023-04-12;0.051;XBB.x
XBB.1.16;2023-04-19;0.061;XBB.x
XBB.1.16;2023-04-26;0.106;XBB.x
XBB.1.16;2023-05-03;0.119;XBB.x
XBB.1.16;2023-05-10;0.117;XBB.x
XBB.1.16;2023-05-17;0.163;XBB.x
XBB.1.16;2023-05-24;0.138;XBB.x
XBB.1.16;2023-05-31;0.193;XBB.x
XBB.1.16;2023-06-07;0.254;XBB.x
XBB.1.16;2023-06-14;0.22;XBB.x
XBB.1.16;2023-06-21;0.22;XBB.x
XBB.1.16;2023-06-28;0.126;XBB.x
XBB.1.16;2023-07-05;0.198;XBB.x
XBB.1.16;2023-07-12;0.236;XBB.x
XBB.1.16;2023-07-19;0.192;XBB.x
XBB.1.16;2023-07-26;0.196;XBB.x
XBB.1.16;2023-08-02;0.188;XBB.x
XBB.1.16;2023-08-09;0.161;XBB.x
XBB.1.16;2023-08-16;0.14;XBB.x
XBB.1.16;2023-08-23;0.122;XBB.x
XBB.1.16;2023-08-30;0.079;XBB.x
XBB.1.16;2023-09-06;0.147;XBB.x
XBB.1.16;2023-09-13;0.116;XBB.x
XBB.1.16;2023-09-20;0.151;XBB.x
XBB.1.16;2023-09-27;0.123;XBB.x
XBB.1.16;2023-10-04;0.101;XBB.x
XBB.1.16;2023-10-11;0.12;XBB.x
XBB.1.16;2023-10-18;0.071;XBB.x
XBB.1.16;2023-10-25;0.089;XBB.x
XBB.1.16;2023-11-01;0.096;XBB.x
XBB.1.16;2023-11-08;0.087;XBB.x
XBB.1.16;2023-11-15;0.059;XBB.x
XBB.1.16;2023-11-22;0.016;XBB.x
XBB.1.16;2023-11-29;0.025;XBB.x
XBB.1.16;2023-12-06;0.011;XBB.x
XBB.1.16;2023-12-13;0.015;XBB.x
XBB.1.16;2023-12-20;0.021;XBB.x
XBB.1.16;2023-12-27;0.003;XBB.x
XBB.1.16;2024-01-03;0.013;XBB.x
XBB.1.16;2024-01-10;0.009;XBB.x
XBB.1.16;2024-01-17;0.001;XBB.x
XBB.1.16;2024-01-24;0.001;XBB.x
XBB.1.16;2024-01-31;0.0;XBB.x
XBB.1.16;2024-02-07;0.0;XBB.x
XBB.1.16;2024-02-14;0.0;XBB.x
XBB.1.16;2024-02-21;0.0;XBB.x
XBB.1.16;2024-02-28;0.0;XBB.x
XBB.1;2022-09-21;0.0;XBB.x
XBB.1;2022-09-28;0.0;XBB.x
XBB.1;2022-10-05;0.0;XBB.x
XBB.1;2022-10-12;0.0;XBB.x
XBB.1;2022-10-19;0.0;XBB.x
XBB.1;2022-10-26;0.0;XBB.x
XBB.1;2022-11-02;0.0;XBB.x
XBB.1;2022-11-09;0.0;XBB.x
XBB.1;2022-11-16;0.0;XBB.x
XBB.1;2022-11-23;0.0;XBB.x
XBB.1;2022-11-30;0.0;XBB.x
XBB.1;2022-12-07;0.0;XBB.x
XBB.1;2022-12-14;0.0;XBB.x
XBB.1;2022-12-21;0.0;XBB.x
XBB.1;2022-12-28;0.002;XBB.x
XBB.1;2023-01-04;0.013;XBB.x
XBB.1;2023-01-11;0.015;XBB.x
XBB.1;2023-01-18;0.015;XBB.x
XBB.1;2023-01-25;0.048;XBB.x
XBB.1;2023-02-01;0.019;XBB.x
XBB.1;2023-02-08;0.023;XBB.x
XBB.1;2023-02-15;0.062;XBB.x
XBB.1;2023-02-22;0.074;XBB.x
XBB.1;2023-03-01;0.085;XBB.x
XBB.1;2023-03-08;0.059;XBB.x
XBB.1;2023-03-15;0.09;XBB.x
XBB.1;2023-03-22;0.122;XBB.x
XBB.1;2023-03-29;0.128;XBB.x
XBB.1;2023-04-05;0.082;XBB.x
XBB.1;2023-04-12;0.118;XBB.x
XBB.1;2023-04-19;0.142;XBB.x
XBB.1;2023-04-26;0.123;XBB.x
XBB.1;2023-05-03;0.192;XBB.x
XBB.1;2023-05-10;0.179;XBB.x
XBB.1;2023-05-17;0.216;XBB.x
XBB.1;2023-05-24;0.184;XBB.x
XBB.1;2023-05-31;0.233;XBB.x
XBB.1;2023-06-07;0.222;XBB.x
XBB.1;2023-06-14;0.047;XBB.x
XBB.1;2023-06-21;0.084;XBB.x
XBB.1;2023-06-28;0.066;XBB.x
XBB.1;2023-07-05;0.045;XBB.x
XBB.1;2023-07-12;0.055;XBB.x
XBB.1;2023-07-19;0.012;XBB.x
XBB.1;2023-07-26;0.043;XBB.x
XBB.1;2023-08-02;0.009;XBB.x
XBB.1;2023-08-09;0.006;XBB.x
XBB.1;2023-08-16;0.001;XBB.x
XBB.1;2023-08-23;0.003;XBB.x
XBB.1;2023-08-30;0.002;XBB.x
XBB.1;2023-09-06;0.002;XBB.x
XBB.1;2023-09-13;0.006;XBB.x
XBB.1;2023-09-20;0.006;XBB.x
XBB.1;2023-09-27;0.007;XBB.x
XBB.1;2023-10-04;0.004;XBB.x
XBB.1;2023-10-11;0.005;XBB.x
XBB.1;2023-10-18;0.005;XBB.x
XBB.1;2023-10-25;0.002;XBB.x
XBB.1;2023-11-01;0.004;XBB.x
XBB.1;2023-11-08;0.003;XBB.x
XBB.1;2023-11-15;0.007;XBB.x
XBB.1;2023-11-22;0.001;XBB.x
XBB.1;2023-11-29;0.001;XBB.x
XBB.1;2023-12-06;0.002;XBB.x
XBB.1;2023-12-13;0.001;XBB.x
XBB.1;2023-12-20;0.0;XBB.x
XBB.1;2023-12-27;0.001;XBB.x
XBB.1;2024-01-03;0.001;XBB.x
XBB.1;2024-01-10;0.003;XBB.x
XBB.1;2024-01-17;0.005;XBB.x
XBB.1;2024-01-24;0.004;XBB.x
XBB.1;2024-01-31;0.003;XBB.x
XBB.1;2024-02-07;0.002;XBB.x
XBB.1;2024-02-14;0.0;XBB.x
XBB.1;2024-02-21;0.0;XBB.x
XBB.1;2024-02-28;0.0;XBB.x
XBB;2022-09-21;0.0;XBB.x
XBB;2022-09-28;0.002;XBB.x
XBB;2022-10-05;0.0;XBB.x
XBB;2022-10-12;0.001;XBB.x
XBB;2022-10-19;0.003;XBB.x
XBB;2022-10-26;0.005;XBB.x
XBB;2022-11-02;0.006;XBB.x
XBB;2022-11-09;0.006;XBB.x
XBB;2022-11-16;0.0;XBB.x
XBB;2022-11-23;0.002;XBB.x
XBB;2022-11-30;0.003;XBB.x
XBB;2022-12-07;0.02;XBB.x
XBB;2022-12-14;0.002;XBB.x
XBB;2022-12-21;0.015;XBB.x
XBB;2022-12-28;0.004;XBB.x
XBB;2023-01-04;0.008;XBB.x
XBB;2023-01-11;0.062;XBB.x
XBB;2023-01-18;0.034;XBB.x
XBB;2023-01-25;0.018;XBB.x
XBB;2023-02-01;0.011;XBB.x
XBB;2023-02-08;0.044;XBB.x
XBB;2023-02-15;0.058;XBB.x
XBB;2023-02-22;0.025;XBB.x
XBB;2023-03-01;0.023;XBB.x
XBB;2023-03-08;0.013;XBB.x
XBB;2023-03-15;0.019;XBB.x
XBB;2023-03-22;0.035;XBB.x
XBB;2023-03-29;0.033;XBB.x
XBB;2023-04-05;0.022;XBB.x
XBB;2023-04-12;0.026;XBB.x
XBB;2023-04-19;0.021;XBB.x
XBB;2023-04-26;0.042;XBB.x
XBB;2023-05-03;0.054;XBB.x
XBB;2023-05-10;0.058;XBB.x
XBB;2023-05-17;0.059;XBB.x
XBB;2023-05-24;0.066;XBB.x
XBB;2023-05-31;0.039;XBB.x
XBB;2023-06-07;0.059;XBB.x
XBB;2023-06-14;0.037;XBB.x
XBB;2023-06-21;0.093;XBB.x
XBB;2023-06-28;0.025;XBB.x
XBB;2023-07-05;0.021;XBB.x
XBB;2023-07-12;0.032;XBB.x
XBB;2023-07-19;0.097;XBB.x
XBB;2023-07-26;0.022;XBB.x
XBB;2023-08-02;0.058;XBB.x
XBB;2023-08-09;0.029;XBB.x
XBB;2023-08-16;0.038;XBB.x
XBB;2023-08-23;0.056;XBB.x
XBB;2023-08-30;0.047;XBB.x
XBB;2023-09-06;0.051;XBB.x
XBB;2023-09-13;0.106;XBB.x
XBB;2023-09-20;0.053;XBB.x
XBB;2023-09-27;0.078;XBB.x
XBB;2023-10-04;0.086;XBB.x
XBB;2023-10-11;0.093;XBB.x
XBB;2023-10-18;0.099;XBB.x
XBB;2023-10-25;0.094;XBB.x
XBB;2023-11-01;0.1;XBB.x
XBB;2023-11-08;0.062;XBB.x
XBB;2023-11-15;0.031;XBB.x
XBB;2023-11-22;0.039;XBB.x
XBB;2023-11-29;0.063;XBB.x
XBB;2023-12-06;0.047;XBB.x
XBB;2023-12-13;0.017;XBB.x
XBB;2023-12-20;0.006;XBB.x
XBB;2023-12-27;0.007;XBB.x
XBB;2024-01-03;0.005;XBB.x
XBB;2024-01-10;0.003;XBB.x
XBB;2024-01-17;0.007;XBB.x
XBB;2024-01-24;0.011;XBB.x
XBB;2024-01-31;0.002;XBB.x
XBB;2024-02-07;0.0;XBB.x
XBB;2024-02-14;0.0;XBB.x
XBB;2024-02-21;0.0;XBB.x
XBB;2024-02-28;0.0;XBB.x
HV.1;2022-09-21;0.0;XBB.x
HV.1;2022-09-28;0.0;XBB.x
HV.1;2022-10-05;0.0;XBB.x
HV.1;2022-10-12;0.0;XBB.x
HV.1;2022-10-19;0.0;XBB.x
HV.1;2022-10-26;0.0;XBB.x
HV.1;2022-11-02;0.0;XBB.x
HV.1;2022-11-09;0.0;XBB.x
HV.1;2022-11-16;0.0;XBB.x
HV.1;2022-11-23;0.0;XBB.x
HV.1;2022-11-30;0.0;XBB.x
HV.1;2022-12-07;0.0;XBB.x
HV.1;2022-12-14;0.0;XBB.x
HV.1;2022-12-21;0.003;XBB.x
HV.1;2022-12-28;0.0;XBB.x
HV.1;2023-01-04;0.0;XBB.x
HV.1;2023-01-11;0.002;XBB.x
HV.1;2023-01-18;0.0;XBB.x
HV.1;2023-01-25;0.0;XBB.x
HV.1;2023-02-01;0.001;XBB.x
HV.1;2023-02-08;0.0;XBB.x
HV.1;2023-02-15;0.0;XBB.x
HV.1;2023-02-22;0.0;XBB.x
HV.1;2023-03-01;0.0;XBB.x
HV.1;2023-03-08;0.001;XBB.x
HV.1;2023-03-15;0.0;XBB.x
HV.1;2023-03-22;0.001;XBB.x
HV.1;2023-03-29;0.001;XBB.x
HV.1;2023-04-05;0.0;XBB.x
HV.1;2023-04-12;0.002;XBB.x
HV.1;2023-04-19;0.005;XBB.x
HV.1;2023-04-26;0.011;XBB.x
HV.1;2023-05-03;0.006;XBB.x
HV.1;2023-05-10;0.001;XBB.x
HV.1;2023-05-17;0.0;XBB.x
HV.1;2023-05-24;0.001;XBB.x
