KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;125;139
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;3;3
28. KW 2023;KTN;N;1;0;0;56;57
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;5;0;1;142;146
28. KW 2023;OÖ;I;0;0;0;5;5
28. KW 2023;OÖ;N;5;0;0;129;134
28. KW 2023;SBG;I;0;0;0;5;5
28. KW 2023;SBG;N;3;0;0;48;51
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;5;0;1;132;138
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;81;82
28. KW 2023;V;I;0;0;0;3;3
28. KW 2023;V;N;0;0;0;26;26
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;13;1;0;120;133
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;73;75
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;7;0;0;125;131
29. KW 2023;OÖ;I;0;0;0;9;9
29. KW 2023;OÖ;N;6;0;2;119;127
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;3;0;0;44;47
29. KW 2023;ST;I;1;0;0;6;7
29. KW 2023;ST;N;4;0;1;120;125
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;63;65
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;28;29
29. KW 2023;W;I;2;0;0;13;15
29. KW 2023;W;N;8;0;0;96;103
30. KW 2023;BGL;I;0;0;0;0;0
30. KW 2023;BGL;N;4;0;0;31;35
30. KW 2023;KTN;I;0;0;0;1;1
30. KW 2023;KTN;N;6;0;0;62;67
30. KW 2023;NÖ;I;0;0;0;5;5
30. KW 2023;NÖ;N;8;0;0;119;126
30. KW 2023;OÖ;I;0;0;0;12;12
30. KW 2023;OÖ;N;5;0;0;105;109
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;11;0;1;118;129
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;46;48
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;83;93
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;4;0;1;52;56
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;103;114
31. KW 2023;OÖ;I;0;0;0;5;5
31. KW 2023;OÖ;N;4;0;0;108;110
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;37;39
31. KW 2023;ST;I;0;0;0;6;6
31. KW 2023;ST;N;8;0;0;113;120
31. KW 2023;T;I;0;0;0;2;2
31. KW 2023;T;N;5;0;0;77;81
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;29;36
31. KW 2023;W;I;1;0;0;8;8
31. KW 2023;W;N;14;0;0;97;111
32. KW 2023;BGL;I;0;0;0;1;1
32. KW 2023;BGL;N;2;0;0;24;26
32. KW 2023;KTN;I;0;0;0;5;5
32. KW 2023;KTN;N;9;0;0;59;67
32. KW 2023;NÖ;I;0;0;0;3;3
32. KW 2023;NÖ;N;15;0;0;127;140
32. KW 2023;OÖ;I;0;0;0;6;6
32. KW 2023;OÖ;N;15;0;0;103;116
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;50;57
32. KW 2023;ST;I;1;0;0;8;9
32. KW 2023;ST;N;17;0;0;100;116
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;9;0;0;72;81
32. KW 2023;V;I;0;0;0;2;2
32. KW 2023;V;N;2;0;1;35;36
32. KW 2023;W;I;2;0;0;10;12
32. KW 2023;W;N;24;0;0;111;131
33. KW 2023;BGL;I;0;0;0;0;0
33. KW 2023;BGL;N;4;0;0;17;20
33. KW 2023;KTN;I;0;0;0;1;1
33. KW 2023;KTN;N;11;0;0;66;75
33. KW 2023;NÖ;I;0;0;0;2;2
33. KW 2023;NÖ;N;14;0;0;99;112
33. KW 2023;OÖ;I;2;0;0;2;4
33. KW 2023;OÖ;N;8;1;0;78;85
33. KW 2023;SBG;I;1;1;0;1;3
33. KW 2023;SBG;N;9;0;0;44;53
33. KW 2023;ST;I;1;0;0;1;2
33. KW 2023;ST;N;27;0;1;110;135
33. KW 2023;T;I;1;0;0;3;4
33. KW 2023;T;N;13;0;0;54;66
33. KW 2023;V;I;0;0;0;1;1
33. KW 2023;V;N;5;0;0;36;41
33. KW 2023;W;I;0;0;0;9;9
33. KW 2023;W;N;28;0;0;119;144
34. KW 2023;BGL;I;0;0;0;1;1
34. KW 2023;BGL;N;5;0;0;17;22
34. KW 2023;KTN;I;0;0;0;2;2
34. KW 2023;KTN;N;13;0;0;42;55
34. KW 2023;NÖ;I;0;0;0;3;3
34. KW 2023;NÖ;N;31;1;0;83;111
34. KW 2023;OÖ;I;0;0;0;4;4
34. KW 2023;OÖ;N;14;0;0;71;85
34. KW 2023;SBG;I;0;1;0;3;4
34. KW 2023;SBG;N;14;0;0;31;45
34. KW 2023;ST;I;1;0;0;4;5
34. KW 2023;ST;N;26;0;1;102;128
34. KW 2023;T;I;0;0;0;3;3
34. KW 2023;T;N;8;0;0;68;76
34. KW 2023;V;I;0;0;0;0;0
34. KW 2023;V;N;3;0;0;25;27
34. KW 2023;W;I;3;0;0;10;12
34. KW 2023;W;N;37;0;1;72;107
35. KW 2023;BGL;I;0;0;0;0;0
35. KW 2023;BGL;N;5;0;0;12;17
35. KW 2023;KTN;I;0;0;0;0;0
35. KW 2023;KTN;N;5;0;0;21;26
35. KW 2023;NÖ;I;0;0;0;0;0
35. KW 2023;NÖ;N;15;0;0;56;70
35. KW 2023;OÖ;I;0;0;0;1;1
35. KW 2023;OÖ;N;1;0;1;39;40
35. KW 2023;SBG;I;0;0;0;1;1
35. KW 2023;SBG;N;7;1;0;25;32
35. KW 2023;ST;I;1;0;0;2;2
35. KW 2023;ST;N;13;0;0;81;93
35. KW 2023;T;I;0;0;0;0;0
35. KW 2023;T;N;7;0;0;24;30
35. KW 2023;V;I;0;0;0;1;1
35. KW 2023;V;N;4;0;0;14;18
35. KW 2023;W;I;1;0;0;2;3
35. KW 2023;W;N;22;0;0;68;89
