KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;133;147
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;4;4
28. KW 2023;KTN;N;2;0;0;58;59
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;6;0;1;145;150
28. KW 2023;OÖ;I;0;0;0;6;6
28. KW 2023;OÖ;N;5;0;0;130;135
28. KW 2023;SBG;I;0;0;0;5;5
28. KW 2023;SBG;N;3;0;0;47;50
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;5;0;1;132;138
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;82;83
28. KW 2023;V;I;0;0;0;4;4
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;14;1;0;124;138
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;76;78
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;8;0;0;133;140
29. KW 2023;OÖ;I;0;0;0;8;8
29. KW 2023;OÖ;N;6;0;2;121;129
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;4;0;0;44;48
29. KW 2023;ST;I;1;0;0;6;7
29. KW 2023;ST;N;4;0;1;119;124
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;63;65
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;29;30
29. KW 2023;W;I;3;0;0;14;17
29. KW 2023;W;N;9;0;0;102;110
30. KW 2023;BGL;I;0;0;0;1;1
30. KW 2023;BGL;N;4;0;0;32;36
30. KW 2023;KTN;I;1;0;0;2;3
30. KW 2023;KTN;N;6;0;0;63;68
30. KW 2023;NÖ;I;0;0;0;6;6
30. KW 2023;NÖ;N;11;0;0;122;131
30. KW 2023;OÖ;I;0;0;0;14;14
30. KW 2023;OÖ;N;6;0;0;111;116
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;11;0;1;124;135
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;47;49
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;88;98
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;4;0;1;55;59
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;110;121
31. KW 2023;OÖ;I;0;0;0;6;6
31. KW 2023;OÖ;N;7;0;0;118;122
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;36;38
31. KW 2023;ST;I;0;0;0;7;7
31. KW 2023;ST;N;8;0;0;118;125
31. KW 2023;T;I;0;0;0;5;5
31. KW 2023;T;N;7;0;0;83;88
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;31;38
31. KW 2023;W;I;1;0;0;9;9
31. KW 2023;W;N;16;0;0;101;117
32. KW 2023;BGL;I;0;0;0;2;2
32. KW 2023;BGL;N;2;0;0;27;29
32. KW 2023;KTN;I;1;0;0;6;6
32. KW 2023;KTN;N;11;0;0;62;72
32. KW 2023;NÖ;I;0;0;0;5;5
32. KW 2023;NÖ;N;17;0;0;140;155
32. KW 2023;OÖ;I;0;0;0;7;7
32. KW 2023;OÖ;N;18;0;0;124;140
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;53;60
32. KW 2023;ST;I;1;0;0;9;10
32. KW 2023;ST;N;21;0;0;104;122
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;11;0;0;76;85
32. KW 2023;V;I;0;0;0;3;3
32. KW 2023;V;N;2;0;1;38;39
32. KW 2023;W;I;2;0;0;10;12
32. KW 2023;W;N;28;0;0;120;144
33. KW 2023;BGL;I;0;0;0;1;1
33. KW 2023;BGL;N;5;0;0;20;24
33. KW 2023;KTN;I;0;0;0;1;1
33. KW 2023;KTN;N;17;0;0;71;85
33. KW 2023;NÖ;I;0;0;0;4;4
33. KW 2023;NÖ;N;19;0;0;115;132
33. KW 2023;OÖ;I;3;0;0;4;7
33. KW 2023;OÖ;N;21;1;0;117;134
33. KW 2023;SBG;I;1;1;0;1;3
33. KW 2023;SBG;N;9;0;0;52;61
33. KW 2023;ST;I;1;0;0;3;4
33. KW 2023;ST;N;29;0;1;122;149
33. KW 2023;T;I;1;0;0;5;6
33. KW 2023;T;N;13;0;0;63;75
33. KW 2023;V;I;0;0;0;3;3
33. KW 2023;V;N;7;0;0;42;49
33. KW 2023;W;I;0;0;0;12;12
33. KW 2023;W;N;35;0;0;136;166
34. KW 2023;BGL;I;0;0;0;2;2
34. KW 2023;BGL;N;5;0;0;24;29
34. KW 2023;KTN;I;0;0;0;3;3
34. KW 2023;KTN;N;17;0;0;65;79
34. KW 2023;NÖ;I;1;0;0;4;5
34. KW 2023;NÖ;N;38;1;0;111;146
34. KW 2023;OÖ;I;1;0;0;8;9
34. KW 2023;OÖ;N;28;0;0;119;146
34. KW 2023;SBG;I;0;1;0;7;8
34. KW 2023;SBG;N;17;0;0;42;58
34. KW 2023;ST;I;1;0;0;7;8
34. KW 2023;ST;N;35;0;1;141;172
34. KW 2023;T;I;1;0;0;5;6
34. KW 2023;T;N;11;0;0;89;100
34. KW 2023;V;I;0;0;0;1;1
34. KW 2023;V;N;6;0;0;41;46
34. KW 2023;W;I;2;0;0;12;13
34. KW 2023;W;N;46;0;2;98;140
35. KW 2023;BGL;I;0;0;0;1;1
35. KW 2023;BGL;N;10;0;0;26;36
35. KW 2023;KTN;I;0;0;1;3;4
35. KW 2023;KTN;N;17;0;0;49;66
35. KW 2023;NÖ;I;1;0;0;7;8
35. KW 2023;NÖ;N;34;0;0;107;137
35. KW 2023;OÖ;I;1;0;0;9;10
35. KW 2023;OÖ;N;29;0;1;122;145
35. KW 2023;SBG;I;0;0;0;2;2
35. KW 2023;SBG;N;11;0;1;55;64
35. KW 2023;ST;I;4;0;0;9;12
35. KW 2023;ST;N;32;1;0;126;157
35. KW 2023;T;I;0;0;0;4;4
35. KW 2023;T;N;18;0;0;75;91
35. KW 2023;V;I;0;0;0;0;0
35. KW 2023;V;N;9;0;0;27;34
35. KW 2023;W;I;3;0;0;6;9
35. KW 2023;W;N;45;0;0;118;157
36. KW 2023;BGL;I;0;0;0;2;2
36. KW 2023;BGL;N;8;0;0;30;36
36. KW 2023;KTN;I;1;0;0;2;3
36. KW 2023;KTN;N;28;0;0;68;93
36. KW 2023;NÖ;I;0;0;0;4;4
36. KW 2023;NÖ;N;55;1;0;112;163
36. KW 2023;OÖ;I;3;0;0;4;7
36. KW 2023;OÖ;N;47;0;2;134;180
36. KW 2023;SBG;I;1;0;0;8;9
36. KW 2023;SBG;N;18;0;0;53;68
36. KW 2023;ST;I;0;0;0;5;5
36. KW 2023;ST;N;31;0;1;133;162
36. KW 2023;T;I;0;0;0;8;8
36. KW 2023;T;N;27;0;1;79;104
36. KW 2023;V;I;0;0;0;0;0
36. KW 2023;V;N;10;0;0;32;41
36. KW 2023;W;I;1;0;0;5;6
36. KW 2023;W;N;49;0;0;140;184
37. KW 2023;BGL;I;2;0;0;3;5
37. KW 2023;BGL;N;13;0;0;25;36
37. KW 2023;KTN;I;0;0;0;3;3
37. KW 2023;KTN;N;27;0;0;99;125
37. KW 2023;NÖ;I;0;0;0;0;0
37. KW 2023;NÖ;N;48;0;0;133;178
37. KW 2023;OÖ;I;2;0;0;6;8
37. KW 2023;OÖ;N;44;0;1;153;196
37. KW 2023;SBG;I;1;0;0;4;4
37. KW 2023;SBG;N;15;0;0;57;70
37. KW 2023;ST;I;2;0;0;8;9
37. KW 2023;ST;N;41;0;0;148;187
37. KW 2023;T;I;1;0;0;6;7
37. KW 2023;T;N;30;1;0;71;98
37. KW 2023;V;I;1;0;0;4;5
37. KW 2023;V;N;6;1;1;45;51
37. KW 2023;W;I;2;0;0;9;11
37. KW 2023;W;N;66;2;0;161;221
38. KW 2023;BGL;I;0;0;0;2;2
38. KW 2023;BGL;N;13;0;0;39;51
38. KW 2023;KTN;I;0;0;0;2;2
38. KW 2023;KTN;N;23;0;0;60;82
38. KW 2023;NÖ;I;2;0;0;5;7
38. KW 2023;NÖ;N;62;1;0;130;189
38. KW 2023;OÖ;I;0;0;0;6;6
38. KW 2023;OÖ;N;49;0;0;136;183
38. KW 2023;SBG;I;1;0;0;2;3
38. KW 2023;SBG;N;21;0;0;38;58
38. KW 2023;ST;I;6;0;0;10;14
38. KW 2023;ST;N;35;0;0;139;169
38. KW 2023;T;I;0;0;0;1;1
38. KW 2023;T;N;23;0;0;92;113
38. KW 2023;V;I;0;0;0;0;0
38. KW 2023;V;N;9;0;0;43;50
38. KW 2023;W;I;3;0;0;6;9
38. KW 2023;W;N;68;2;0;142;206
39. KW 2023;BGL;I;2;0;0;2;3
39. KW 2023;BGL;N;16;0;0;19;34
39. KW 2023;KTN;I;0;0;0;3;3
39. KW 2023;KTN;N;24;1;0;82;102
39. KW 2023;NÖ;I;2;0;0;4;6
39. KW 2023;NÖ;N;40;0;0;110;147
39. KW 2023;OÖ;I;0;0;0;5;5
39. KW 2023;OÖ;N;46;0;1;129;169
39. KW 2023;SBG;I;0;0;0;4;4
39. KW 2023;SBG;N;36;0;0;53;83
39. KW 2023;ST;I;3;0;0;4;7
39. KW 2023;ST;N;63;0;0;156;215
39. KW 2023;T;I;0;0;0;7;7
39. KW 2023;T;N;26;1;1;97;124
39. KW 2023;V;I;0;0;0;1;1
39. KW 2023;V;N;6;0;0;36;42
39. KW 2023;W;I;2;0;0;8;9
39. KW 2023;W;N;44;2;2;134;180
40. KW 2023;BGL;I;1;0;0;2;3
40. KW 2023;BGL;N;13;0;0;22;32
40. KW 2023;KTN;I;0;0;0;2;2
40. KW 2023;KTN;N;20;0;0;78;97
40. KW 2023;NÖ;I;0;0;0;3;3
40. KW 2023;NÖ;N;49;0;0;96;144
40. KW 2023;OÖ;I;1;0;0;4;5
40. KW 2023;OÖ;N;42;0;0;98;138
40. KW 2023;SBG;I;1;0;0;1;2
40. KW 2023;SBG;N;31;0;0;59;85
40. KW 2023;ST;I;3;0;0;6;9
40. KW 2023;ST;N;52;0;1;129;181
40. KW 2023;T;I;0;0;0;7;7
40. KW 2023;T;N;38;0;1;88;121
40. KW 2023;V;I;2;0;0;1;3
40. KW 2023;V;N;13;0;0;32;44
40. KW 2023;W;I;3;0;0;13;16
40. KW 2023;W;N;54;0;1;123;175
41. KW 2023;BGL;I;0;0;0;1;1
41. KW 2023;BGL;N;5;0;1;14;20
41. KW 2023;KTN;I;0;0;0;3;3
41. KW 2023;KTN;N;15;1;0;28;44
41. KW 2023;NÖ;I;0;0;0;1;1
41. KW 2023;NÖ;N;41;0;0;71;111
41. KW 2023;OÖ;I;0;0;0;0;0
41. KW 2023;OÖ;N;36;0;0;59;95
41. KW 2023;SBG;I;0;0;0;0;0
41. KW 2023;SBG;N;18;0;0;34;51
41. KW 2023;ST;I;3;0;0;5;8
41. KW 2023;ST;N;50;0;0;103;153
41. KW 2023;T;I;0;0;0;1;1
41. KW 2023;T;N;25;0;0;59;83
41. KW 2023;V;I;0;0;0;2;2
41. KW 2023;V;N;4;0;0;28;32
41. KW 2023;W;I;0;0;0;1;1
41. KW 2023;W;N;46;1;0;101;148
