KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;5;5
27. KW 2023;T;N;5;0;0;83;86
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;25;25
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;117;131
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;1;0;0;28;28
28. KW 2023;KTN;I;0;0;0;3;3
28. KW 2023;KTN;N;1;0;0;52;53
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;4;0;1;142;145
28. KW 2023;OÖ;I;0;0;0;5;5
28. KW 2023;OÖ;N;5;0;0;124;129
28. KW 2023;SBG;I;0;0;0;4;4
28. KW 2023;SBG;N;3;0;0;47;50
28. KW 2023;ST;I;0;0;0;6;6
28. KW 2023;ST;N;4;0;1;127;132
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;0;0;0;78;78
28. KW 2023;V;I;0;0;0;3;3
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;10;10
28. KW 2023;W;N;13;1;0;114;127
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;22;26
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;68;70
29. KW 2023;NÖ;I;0;0;0;5;5
29. KW 2023;NÖ;N;6;0;0;117;122
29. KW 2023;OÖ;I;0;0;0;7;7
29. KW 2023;OÖ;N;6;0;2;114;122
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;3;0;0;41;44
29. KW 2023;ST;I;1;0;0;5;6
29. KW 2023;ST;N;4;0;1;115;120
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;57;59
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;27;28
29. KW 2023;W;I;1;0;0;10;11
29. KW 2023;W;N;8;0;0;94;101
30. KW 2023;BGL;I;0;0;0;0;0
30. KW 2023;BGL;N;4;0;0;27;31
30. KW 2023;KTN;I;0;0;0;1;1
30. KW 2023;KTN;N;4;0;0;56;60
30. KW 2023;NÖ;I;0;0;0;3;3
30. KW 2023;NÖ;N;4;0;0;104;108
30. KW 2023;OÖ;I;0;0;0;8;8
30. KW 2023;OÖ;N;4;0;0;85;88
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;41;44
30. KW 2023;ST;I;0;0;0;5;5
30. KW 2023;ST;N;8;0;1;105;113
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;2;0;0;87;88
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;36;38
30. KW 2023;W;I;0;0;0;8;8
30. KW 2023;W;N;10;0;0;79;89
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;18;20
31. KW 2023;KTN;I;0;0;0;0;0
31. KW 2023;KTN;N;1;0;0;39;40
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;10;0;0;78;85
31. KW 2023;OÖ;I;0;0;0;3;3
31. KW 2023;OÖ;N;3;0;0;71;73
31. KW 2023;SBG;I;0;0;0;3;3
31. KW 2023;SBG;N;2;0;0;29;31
31. KW 2023;ST;I;0;0;0;4;4
31. KW 2023;ST;N;6;0;0;95;100
31. KW 2023;T;I;0;0;0;1;1
31. KW 2023;T;N;4;0;0;64;67
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;14;21
31. KW 2023;W;I;1;0;0;7;7
31. KW 2023;W;N;10;0;0;78;88
32. KW 2023;BGL;I;0;0;0;0;0
32. KW 2023;BGL;N;0;0;0;15;15
32. KW 2023;KTN;I;0;0;0;1;1
32. KW 2023;KTN;N;2;0;0;18;20
32. KW 2023;NÖ;I;0;0;0;0;0
32. KW 2023;NÖ;N;6;0;0;59;65
32. KW 2023;OÖ;I;0;0;0;4;4
32. KW 2023;OÖ;N;5;0;0;37;42
32. KW 2023;SBG;I;0;0;0;1;1
32. KW 2023;SBG;N;3;0;0;18;21
32. KW 2023;ST;I;0;0;0;2;2
32. KW 2023;ST;N;8;0;0;51;59
32. KW 2023;T;I;0;0;0;2;2
32. KW 2023;T;N;3;0;0;25;28
32. KW 2023;V;I;0;0;0;0;0
32. KW 2023;V;N;1;0;0;11;11
32. KW 2023;W;I;0;0;0;4;4
32. KW 2023;W;N;15;0;0;60;75
