KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;133;147
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;4;4
28. KW 2023;KTN;N;2;0;0;58;59
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;7;0;1;145;151
28. KW 2023;OÖ;I;0;0;0;6;6
28. KW 2023;OÖ;N;5;0;0;130;135
28. KW 2023;SBG;I;1;0;0;6;7
28. KW 2023;SBG;N;3;0;0;48;51
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;6;0;1;132;139
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;82;83
28. KW 2023;V;I;0;0;0;4;4
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;14;1;0;124;138
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;76;78
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;8;0;0;133;140
29. KW 2023;OÖ;I;0;0;0;8;8
29. KW 2023;OÖ;N;7;0;2;121;130
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;4;0;0;45;49
29. KW 2023;ST;I;1;0;0;6;7
29. KW 2023;ST;N;5;0;1;120;126
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;63;65
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;29;30
29. KW 2023;W;I;3;0;0;14;17
29. KW 2023;W;N;9;0;0;102;110
30. KW 2023;BGL;I;0;0;0;1;1
30. KW 2023;BGL;N;4;0;0;32;36
30. KW 2023;KTN;I;1;0;0;2;3
30. KW 2023;KTN;N;6;0;0;64;69
30. KW 2023;NÖ;I;0;0;0;6;6
30. KW 2023;NÖ;N;11;0;0;123;132
30. KW 2023;OÖ;I;0;0;0;14;14
30. KW 2023;OÖ;N;6;0;0;112;117
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;12;0;1;125;137
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;47;49
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;88;98
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;4;0;1;54;58
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;110;121
31. KW 2023;OÖ;I;0;0;0;6;6
31. KW 2023;OÖ;N;7;0;0;118;122
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;36;38
31. KW 2023;ST;I;0;0;0;7;7
31. KW 2023;ST;N;8;0;0;120;127
31. KW 2023;T;I;0;0;0;5;5
31. KW 2023;T;N;7;0;0;83;88
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;31;38
31. KW 2023;W;I;1;0;0;12;12
31. KW 2023;W;N;17;0;0;101;118
32. KW 2023;BGL;I;0;0;0;2;2
32. KW 2023;BGL;N;2;0;0;27;29
32. KW 2023;KTN;I;1;0;0;6;6
32. KW 2023;KTN;N;11;0;0;62;72
32. KW 2023;NÖ;I;0;0;0;5;5
32. KW 2023;NÖ;N;18;0;0;141;157
32. KW 2023;OÖ;I;0;0;0;7;7
32. KW 2023;OÖ;N;18;0;0;124;140
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;53;60
32. KW 2023;ST;I;3;0;0;9;12
32. KW 2023;ST;N;21;0;0;104;122
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;11;0;0;76;85
32. KW 2023;V;I;0;0;0;3;3
32. KW 2023;V;N;2;0;1;38;39
32. KW 2023;W;I;2;0;0;11;13
32. KW 2023;W;N;30;0;0;121;147
33. KW 2023;BGL;I;1;0;0;2;2
33. KW 2023;BGL;N;5;0;0;21;25
33. KW 2023;KTN;I;0;0;0;2;2
33. KW 2023;KTN;N;17;0;0;72;85
33. KW 2023;NÖ;I;0;0;0;4;4
33. KW 2023;NÖ;N;19;0;0;117;134
33. KW 2023;OÖ;I;3;0;0;4;7
33. KW 2023;OÖ;N;21;1;0;120;137
33. KW 2023;SBG;I;1;1;0;1;3
33. KW 2023;SBG;N;10;0;0;52;62
33. KW 2023;ST;I;3;0;0;5;7
33. KW 2023;ST;N;31;0;1;122;151
33. KW 2023;T;I;1;0;0;5;6
33. KW 2023;T;N;14;0;0;63;76
33. KW 2023;V;I;0;0;0;3;3
33. KW 2023;V;N;6;0;0;42;48
33. KW 2023;W;I;0;0;0;12;12
33. KW 2023;W;N;38;0;0;136;169
34. KW 2023;BGL;I;0;0;0;2;2
34. KW 2023;BGL;N;7;0;0;25;32
34. KW 2023;KTN;I;0;0;0;3;3
34. KW 2023;KTN;N;17;0;0;65;79
34. KW 2023;NÖ;I;1;0;0;4;5
34. KW 2023;NÖ;N;38;1;0;112;147
34. KW 2023;OÖ;I;1;0;0;8;9
34. KW 2023;OÖ;N;29;0;0;121;149
34. KW 2023;SBG;I;0;1;0;7;8
34. KW 2023;SBG;N;17;0;0;42;58
34. KW 2023;ST;I;1;0;0;7;8
34. KW 2023;ST;N;35;0;1;142;173
34. KW 2023;T;I;1;0;0;7;8
34. KW 2023;T;N;12;0;0;95;107
34. KW 2023;V;I;0;0;0;1;1
34. KW 2023;V;N;6;0;0;41;46
34. KW 2023;W;I;3;0;0;12;14
34. KW 2023;W;N;48;0;2;102;146
35. KW 2023;BGL;I;0;0;0;1;1
35. KW 2023;BGL;N;10;0;0;26;36
35. KW 2023;KTN;I;0;0;1;3;4
35. KW 2023;KTN;N;17;0;0;47;64
35. KW 2023;NÖ;I;1;0;0;7;8
35. KW 2023;NÖ;N;37;0;0;108;141
35. KW 2023;OÖ;I;2;0;0;9;11
35. KW 2023;OÖ;N;35;0;1;125;153
35. KW 2023;SBG;I;0;0;0;3;3
35. KW 2023;SBG;N;15;0;1;55;68
35. KW 2023;ST;I;4;0;0;9;12
35. KW 2023;ST;N;33;1;0;126;158
35. KW 2023;T;I;0;0;0;4;4
35. KW 2023;T;N;18;0;0;76;92
35. KW 2023;V;I;0;0;0;1;1
35. KW 2023;V;N;9;0;0;27;34
35. KW 2023;W;I;4;0;0;11;15
35. KW 2023;W;N;45;0;0;118;157
36. KW 2023;BGL;I;0;0;0;3;3
36. KW 2023;BGL;N;8;0;0;30;36
36. KW 2023;KTN;I;1;0;0;3;4
36. KW 2023;KTN;N;31;0;0;72;98
36. KW 2023;NÖ;I;1;0;0;5;5
36. KW 2023;NÖ;N;56;1;0;114;166
36. KW 2023;OÖ;I;3;0;0;4;7
36. KW 2023;OÖ;N;52;0;2;137;188
36. KW 2023;SBG;I;1;0;0;8;9
36. KW 2023;SBG;N;18;0;0;54;69
36. KW 2023;ST;I;1;0;0;5;6
36. KW 2023;ST;N;33;0;1;135;165
36. KW 2023;T;I;0;0;0;8;8
36. KW 2023;T;N;27;0;1;78;103
36. KW 2023;V;I;0;0;0;0;0
36. KW 2023;V;N;10;0;0;31;40
36. KW 2023;W;I;2;0;0;6;8
36. KW 2023;W;N;55;0;0;142;192
37. KW 2023;BGL;I;2;0;0;3;5
37. KW 2023;BGL;N;14;0;0;26;38
37. KW 2023;KTN;I;0;0;0;3;3
37. KW 2023;KTN;N;30;0;0;102;131
37. KW 2023;NÖ;I;2;0;0;1;3
37. KW 2023;NÖ;N;54;0;0;133;183
37. KW 2023;OÖ;I;4;0;0;10;14
37. KW 2023;OÖ;N;49;0;1;159;207
37. KW 2023;SBG;I;1;0;0;5;5
37. KW 2023;SBG;N;17;0;0;58;73
37. KW 2023;ST;I;2;0;0;9;10
37. KW 2023;ST;N;43;0;0;149;190
37. KW 2023;T;I;1;0;0;7;8
37. KW 2023;T;N;30;1;0;71;98
37. KW 2023;V;I;1;0;0;5;6
37. KW 2023;V;N;6;1;1;47;53
37. KW 2023;W;I;2;0;0;9;11
37. KW 2023;W;N;75;2;0;172;240
38. KW 2023;BGL;I;0;0;0;2;2
38. KW 2023;BGL;N;14;0;0;39;52
38. KW 2023;KTN;I;0;0;0;3;3
38. KW 2023;KTN;N;25;0;0;68;92
38. KW 2023;NÖ;I;3;0;0;7;10
38. KW 2023;NÖ;N;68;1;0;146;208
38. KW 2023;OÖ;I;1;0;0;9;9
38. KW 2023;OÖ;N;56;0;0;146;199
38. KW 2023;SBG;I;2;0;0;2;4
38. KW 2023;SBG;N;22;0;0;42;63
38. KW 2023;ST;I;7;0;0;14;19
38. KW 2023;ST;N;42;0;0;142;179
38. KW 2023;T;I;1;0;0;1;2
38. KW 2023;T;N;26;0;0;99;123
38. KW 2023;V;I;1;0;0;1;2
38. KW 2023;V;N;10;0;0;48;54
38. KW 2023;W;I;4;0;0;6;10
38. KW 2023;W;N;73;2;0;149;216
39. KW 2023;BGL;I;2;0;0;2;3
39. KW 2023;BGL;N;19;0;0;22;39
39. KW 2023;KTN;I;1;0;0;4;5
39. KW 2023;KTN;N;32;1;0;96;123
39. KW 2023;NÖ;I;3;0;0;5;7
39. KW 2023;NÖ;N;53;0;0;128;175
39. KW 2023;OÖ;I;3;0;0;12;15
39. KW 2023;OÖ;N;73;0;1;159;223
39. KW 2023;SBG;I;0;0;0;5;5
39. KW 2023;SBG;N;41;0;0;57;92
39. KW 2023;ST;I;3;0;0;7;10
39. KW 2023;ST;N;74;0;0;169;237
39. KW 2023;T;I;0;0;0;11;11
39. KW 2023;T;N;41;1;1;98;137
39. KW 2023;V;I;0;0;0;1;1
39. KW 2023;V;N;10;0;0;43;52
39. KW 2023;W;I;4;0;0;11;14
39. KW 2023;W;N;64;2;2;152;216
40. KW 2023;BGL;I;1;0;0;2;3
40. KW 2023;BGL;N;22;0;0;28;43
40. KW 2023;KTN;I;0;0;0;5;5
40. KW 2023;KTN;N;31;0;0;93;121
40. KW 2023;NÖ;I;1;0;0;6;6
40. KW 2023;NÖ;N;81;0;0;143;212
40. KW 2023;OÖ;I;7;0;0;6;11
40. KW 2023;OÖ;N;89;0;0;165;244
40. KW 2023;SBG;I;3;0;0;3;5
40. KW 2023;SBG;N;43;0;0;69;105
40. KW 2023;ST;I;6;0;0;10;15
40. KW 2023;ST;N;70;0;1;154;221
40. KW 2023;T;I;0;0;0;7;7
40. KW 2023;T;N;56;0;1;105;155
40. KW 2023;V;I;2;0;0;2;4
40. KW 2023;V;N;18;0;0;49;65
40. KW 2023;W;I;4;0;0;19;22
40. KW 2023;W;N;78;0;1;148;221
41. KW 2023;BGL;I;2;0;0;1;3
41. KW 2023;BGL;N;16;0;1;37;49
41. KW 2023;KTN;I;0;0;0;5;5
41. KW 2023;KTN;N;39;0;0;74;112
41. KW 2023;NÖ;I;1;0;0;4;5
41. KW 2023;NÖ;N;103;0;0;146;240
41. KW 2023;OÖ;I;4;0;0;7;11
41. KW 2023;OÖ;N;128;0;1;157;278
41. KW 2023;SBG;I;0;0;0;4;4
41. KW 2023;SBG;N;40;0;0;53;92
41. KW 2023;ST;I;7;0;0;17;22
41. KW 2023;ST;N;93;0;0;171;255
41. KW 2023;T;I;0;0;0;4;4
41. KW 2023;T;N;60;0;0;99;153
41. KW 2023;V;I;1;0;0;5;6
41. KW 2023;V;N;6;0;0;54;60
41. KW 2023;W;I;3;0;0;8;11
41. KW 2023;W;N;95;1;0;163;248
42. KW 2023;BGL;I;0;0;0;0;0
42. KW 2023;BGL;N;27;0;0;38;59
42. KW 2023;KTN;I;0;0;0;3;3
42. KW 2023;KTN;N;53;0;0;102;149
42. KW 2023;NÖ;I;1;0;0;7;8
42. KW 2023;NÖ;N;129;0;0;176;284
42. KW 2023;OÖ;I;3;1;0;15;17
42. KW 2023;OÖ;N;139;1;0;187;314
42. KW 2023;SBG;I;5;0;0;3;8
42. KW 2023;SBG;N;36;0;1;64;96
42. KW 2023;ST;I;4;0;0;13;17
42. KW 2023;ST;N;83;1;1;164;236
42. KW 2023;T;I;2;0;0;2;4
42. KW 2023;T;N;93;1;0;124;197
42. KW 2023;V;I;0;0;0;1;1
42. KW 2023;V;N;24;0;0;38;59
42. KW 2023;W;I;2;0;0;11;13
42. KW 2023;W;N;105;0;0;154;250
43. KW 2023;BGL;I;2;0;0;1;3
43. KW 2023;BGL;N;25;0;0;32;52
43. KW 2023;KTN;I;1;0;0;5;6
43. KW 2023;KTN;N;59;0;0;95;149
43. KW 2023;NÖ;I;3;0;0;5;8
43. KW 2023;NÖ;N;164;1;1;160;313
43. KW 2023;OÖ;I;4;0;0;8;12
43. KW 2023;OÖ;N;149;0;2;163;300
43. KW 2023;SBG;I;2;0;0;5;7
43. KW 2023;SBG;N;49;2;0;63;106
43. KW 2023;ST;I;9;0;0;4;13
43. KW 2023;ST;N;99;0;0;152;244
43. KW 2023;T;I;6;0;0;7;12
43. KW 2023;T;N;98;1;0;92;181
43. KW 2023;V;I;1;0;0;2;2
43. KW 2023;V;N;33;1;1;55;90
43. KW 2023;W;I;8;0;0;13;21
43. KW 2023;W;N;111;1;0;175;272
44. KW 2023;BGL;I;3;0;0;0;3
44. KW 2023;BGL;N;27;0;0;32;55
44. KW 2023;KTN;I;0;0;0;4;4
44. KW 2023;KTN;N;77;0;0;87;155
44. KW 2023;NÖ;I;8;0;0;10;13
44. KW 2023;NÖ;N;183;0;0;134;300
44. KW 2023;OÖ;I;4;0;0;11;14
44. KW 2023;OÖ;N;162;0;0;162;310
44. KW 2023;SBG;I;1;0;0;3;3
44. KW 2023;SBG;N;41;0;2;48;89
44. KW 2023;ST;I;4;0;0;5;9
44. KW 2023;ST;N;128;0;1;135;254
44. KW 2023;T;I;5;0;0;4;8
44. KW 2023;T;N;54;1;0;79;129
44. KW 2023;V;I;2;0;0;8;8
44. KW 2023;V;N;31;0;2;61;92
44. KW 2023;W;I;3;0;0;6;9
44. KW 2023;W;N;87;1;1;135;211
45. KW 2023;BGL;I;1;0;0;1;2
45. KW 2023;BGL;N;41;1;0;27;67
45. KW 2023;KTN;I;1;0;0;2;3
45. KW 2023;KTN;N;68;0;0;94;156
45. KW 2023;NÖ;I;6;0;0;4;10
45. KW 2023;NÖ;N;171;3;0;156;309
45. KW 2023;OÖ;I;7;0;0;6;13
45. KW 2023;OÖ;N;151;1;1;185;325
45. KW 2023;SBG;I;2;0;0;5;7
45. KW 2023;SBG;N;51;0;0;55;105
45. KW 2023;ST;I;9;0;0;9;18
45. KW 2023;ST;N;136;3;3;142;273
45. KW 2023;T;I;5;0;0;10;14
45. KW 2023;T;N;81;0;0;88;162
45. KW 2023;V;I;2;0;0;2;4
45. KW 2023;V;N;28;1;0;54;77
45. KW 2023;W;I;4;0;0;9;12
45. KW 2023;W;N;100;1;0;133;224
46. KW 2023;BGL;I;1;0;0;0;1
46. KW 2023;BGL;N;54;0;0;43;91
46. KW 2023;KTN;I;1;0;0;1;2
46. KW 2023;KTN;N;99;0;0;80;173
46. KW 2023;NÖ;I;3;0;0;7;10
46. KW 2023;NÖ;N;219;2;0;141;331
46. KW 2023;OÖ;I;7;0;0;5;12
46. KW 2023;OÖ;N;185;1;0;155;328
46. KW 2023;SBG;I;0;0;1;2;3
46. KW 2023;SBG;N;69;0;1;49;112
46. KW 2023;ST;I;8;0;0;10;18
46. KW 2023;ST;N;177;7;4;176;348
46. KW 2023;T;I;2;0;0;6;8
46. KW 2023;T;N;87;0;3;97;183
46. KW 2023;V;I;2;0;0;3;5
46. KW 2023;V;N;37;0;1;44;78
46. KW 2023;W;I;6;0;0;14;19
46. KW 2023;W;N;130;3;3;161;285
47. KW 2023;BGL;I;3;0;0;2;4
47. KW 2023;BGL;N;57;0;0;42;96
47. KW 2023;KTN;I;0;0;0;5;5
47. KW 2023;KTN;N;121;1;0;76;186
47. KW 2023;NÖ;I;7;0;0;4;11
47. KW 2023;NÖ;N;212;2;2;143;341
47. KW 2023;OÖ;I;5;0;0;6;10
47. KW 2023;OÖ;N;223;0;3;172;383
47. KW 2023;SBG;I;1;0;0;6;7
47. KW 2023;SBG;N;70;0;3;81;136
47. KW 2023;ST;I;11;1;0;13;22
47. KW 2023;ST;N;213;8;2;170;381
47. KW 2023;T;I;0;0;0;5;5
47. KW 2023;T;N;93;1;2;83;171
47. KW 2023;V;I;1;0;0;4;5
47. KW 2023;V;N;38;1;3;48;85
47. KW 2023;W;I;9;0;0;6;14
47. KW 2023;W;N;147;3;3;136;277
48. KW 2023;BGL;I;2;0;0;4;6
48. KW 2023;BGL;N;52;0;1;31;81
48. KW 2023;KTN;I;3;0;1;5;8
48. KW 2023;KTN;N;86;2;1;68;148
48. KW 2023;NÖ;I;9;0;0;6;15
48. KW 2023;NÖ;N;183;11;5;131;311
48. KW 2023;OÖ;I;4;0;0;7;9
48. KW 2023;OÖ;N;221;2;5;143;358
48. KW 2023;SBG;I;6;0;2;8;15
48. KW 2023;SBG;N;77;1;0;63;130
48. KW 2023;ST;I;7;0;0;3;10
48. KW 2023;ST;N;221;10;3;190;406
48. KW 2023;T;I;2;0;0;10;11
48. KW 2023;T;N;101;0;0;114;203
48. KW 2023;V;I;1;0;0;1;2
48. KW 2023;V;N;35;1;6;43;83
48. KW 2023;W;I;8;1;0;8;17
48. KW 2023;W;N;177;10;6;137;317
49. KW 2023;BGL;I;0;0;0;2;2
49. KW 2023;BGL;N;61;0;1;27;84
49. KW 2023;KTN;I;2;0;0;2;4
49. KW 2023;KTN;N;87;3;4;66;152
49. KW 2023;NÖ;I;4;0;0;2;6
49. KW 2023;NÖ;N;175;7;7;117;290
49. KW 2023;OÖ;I;3;0;0;2;4
49. KW 2023;OÖ;N;166;2;2;117;281
49. KW 2023;SBG;I;1;0;0;3;4
49. KW 2023;SBG;N;95;1;6;48;141
49. KW 2023;ST;I;9;1;0;4;13
49. KW 2023;ST;N;214;14;2;176;389
49. KW 2023;T;I;1;0;1;4;6
49. KW 2023;T;N;80;2;1;95;173
49. KW 2023;V;I;0;0;0;2;2
49. KW 2023;V;N;35;2;1;36;70
49. KW 2023;W;I;1;1;0;3;4
49. KW 2023;W;N;161;16;11;141;314
50. KW 2023;BGL;I;1;0;0;0;1
50. KW 2023;BGL;N;30;2;0;19;48
50. KW 2023;KTN;I;1;0;0;0;1
50. KW 2023;KTN;N;45;0;1;41;82
50. KW 2023;NÖ;I;1;0;0;5;6
50. KW 2023;NÖ;N;119;5;2;77;197
50. KW 2023;OÖ;I;2;0;0;0;2
50. KW 2023;OÖ;N;81;1;2;62;146
50. KW 2023;SBG;I;0;1;1;5;7
50. KW 2023;SBG;N;58;4;3;37;99
50. KW 2023;ST;I;7;0;0;5;12
50. KW 2023;ST;N;136;9;6;140;282
50. KW 2023;T;I;1;0;0;1;2
50. KW 2023;T;N;41;2;5;40;84
50. KW 2023;V;I;1;0;0;3;4
50. KW 2023;V;N;24;0;2;30;54
50. KW 2023;W;I;3;0;0;8;11
50. KW 2023;W;N;131;17;8;107;257
