KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN;BEV_ZAHL
28. KW 2023;ST;W;70 - 79;I;0;0;0;0;0;60569
28. KW 2023;ST;W;80+;I;0;0;0;0;0;51517
28. KW 2023;ST;W;80+;N;0;0;0;34;34;51517
28. KW 2023;T;M;0 - 4;I;0;0;0;0;0;19426
28. KW 2023;T;M;0 - 4;N;0;0;0;3;3;19426
28. KW 2023;T;M;15 - 29;N;0;0;0;0;0;68738
28. KW 2023;T;M;15 - 29;I;0;0;0;0;0;68738
28. KW 2023;T;M;30 - 44;I;0;0;0;0;0;80055
28. KW 2023;T;M;30 - 44;N;0;0;0;4;4;80055
28. KW 2023;T;M;45 - 59;N;0;0;0;4;4;83366
28. KW 2023;T;M;45 - 59;I;0;0;0;1;1;83366
28. KW 2023;T;M;5 - 14;N;0;0;0;1;1;38244
28. KW 2023;T;M;5 - 14;I;0;0;0;0;0;38244
28. KW 2023;T;M;60 - 69;I;0;0;0;0;0;45032
28. KW 2023;T;M;60 - 69;N;0;0;0;12;12;45032
28. KW 2023;T;M;70 - 79;I;0;0;0;0;0;28179
28. KW 2023;T;M;70 - 79;N;0;0;0;12;12;28179
28. KW 2023;T;M;80+;I;0;0;0;0;0;17597
28. KW 2023;T;M;80+;N;0;0;0;14;14;17597
28. KW 2023;T;W;0 - 4;I;0;0;0;0;0;18343
28. KW 2023;T;W;0 - 4;N;0;0;0;0;0;18343
28. KW 2023;T;W;15 - 29;N;0;0;0;1;1;64358
28. KW 2023;T;W;15 - 29;I;0;0;0;0;0;64358
28. KW 2023;T;W;30 - 44;N;0;0;0;0;0;78747
28. KW 2023;T;W;30 - 44;I;0;0;0;0;0;78747
28. KW 2023;T;W;45 - 59;N;0;0;0;1;1;85089
28. KW 2023;T;W;45 - 59;I;0;0;0;0;0;85089
28. KW 2023;T;W;5 - 14;I;0;0;0;0;0;36114
28. KW 2023;T;W;5 - 14;N;0;0;0;0;0;36114
28. KW 2023;T;W;60 - 69;N;0;0;0;3;3;47861
28. KW 2023;T;W;60 - 69;I;0;0;0;1;1;47861
28. KW 2023;T;W;70 - 79;N;0;0;0;4;4;33698
28. KW 2023;T;W;70 - 79;I;0;0;0;0;0;33698
28. KW 2023;T;W;80+;I;0;0;0;1;1;26457
28. KW 2023;T;W;80+;N;1;0;0;16;17;26457
28. KW 2023;V;M;0 - 4;N;0;0;0;0;0;11185
28. KW 2023;V;M;0 - 4;I;0;0;0;0;0;11185
28. KW 2023;V;M;15 - 29;N;0;0;0;0;0;36552
28. KW 2023;V;M;15 - 29;I;0;0;0;0;0;36552
28. KW 2023;V;M;30 - 44;N;0;0;0;0;0;42070
28. KW 2023;V;M;30 - 44;I;0;0;0;0;0;42070
28. KW 2023;V;M;45 - 59;I;0;0;0;0;0;44152
28. KW 2023;V;M;45 - 59;N;0;0;0;4;4;44152
28. KW 2023;V;M;5 - 14;I;0;0;0;0;0;22093
28. KW 2023;V;M;5 - 14;N;0;0;0;1;1;22093
28. KW 2023;V;M;60 - 69;I;0;0;0;1;1;23065
28. KW 2023;V;M;60 - 69;N;0;0;0;4;4;23065
28. KW 2023;V;M;70 - 79;N;0;0;0;1;1;14368
28. KW 2023;V;M;70 - 79;I;0;0;0;2;2;14368
28. KW 2023;V;M;80+;N;0;0;0;3;3;8705
28. KW 2023;V;M;80+;I;0;0;0;1;1;8705
28. KW 2023;V;W;0 - 4;I;0;0;0;0;0;10440
28. KW 2023;V;W;0 - 4;N;0;0;0;1;1;10440
28. KW 2023;V;W;15 - 29;I;0;0;0;0;0;33321
28. KW 2023;V;W;15 - 29;N;0;0;0;0;0;33321
28. KW 2023;V;W;30 - 44;I;0;0;0;0;0;41244
28. KW 2023;V;W;30 - 44;N;0;0;0;1;1;41244
28. KW 2023;V;W;45 - 59;I;0;0;0;0;0;44009
28. KW 2023;V;W;45 - 59;N;0;0;0;3;3;44009
28. KW 2023;V;W;5 - 14;N;0;0;0;0;0;20807
28. KW 2023;V;W;5 - 14;I;0;0;0;0;0;20807
28. KW 2023;V;W;60 - 69;I;0;0;0;0;0;24272
28. KW 2023;V;W;60 - 69;N;0;0;0;2;2;24272
28. KW 2023;V;W;70 - 79;I;0;0;0;0;0;16760
28. KW 2023;V;W;70 - 79;N;0;0;0;5;5;16760
28. KW 2023;V;W;80+;N;0;0;0;3;3;13352
28. KW 2023;V;W;80+;I;0;0;0;0;0;13352
28. KW 2023;W;M;0 - 4;N;1;0;0;9;10;49761
28. KW 2023;W;M;0 - 4;I;0;0;0;0;0;49761
28. KW 2023;W;M;15 - 29;I;0;0;0;0;0;197815
28. KW 2023;W;M;15 - 29;N;1;1;0;3;5;197815
28. KW 2023;W;M;30 - 44;I;0;0;0;0;0;234008
28. KW 2023;W;M;30 - 44;N;0;0;0;3;3;234008
28. KW 2023;W;M;45 - 59;I;0;0;0;0;0;197095
28. KW 2023;W;M;45 - 59;N;0;0;0;9;9;197095
28. KW 2023;W;M;5 - 14;N;0;0;0;4;4;98711
28. KW 2023;W;M;5 - 14;I;0;0;0;0;0;98711
28. KW 2023;W;M;60 - 69;I;0;0;0;4;4;96445
28. KW 2023;W;M;60 - 69;N;0;0;0;11;11;96445
28. KW 2023;W;M;70 - 79;I;0;0;0;1;1;60465
28. KW 2023;W;M;70 - 79;N;4;0;0;13;16;60465
28. KW 2023;W;M;80+;N;1;0;0;23;24;34825
28. KW 2023;W;M;80+;I;0;0;0;0;0;34825
28. KW 2023;W;W;0 - 4;N;0;0;0;2;2;46967
28. KW 2023;W;W;0 - 4;I;0;0;0;1;1;46967
28. KW 2023;W;W;15 - 29;N;0;0;0;2;2;194282
28. KW 2023;W;W;15 - 29;I;0;0;0;0;0;194282
28. KW 2023;W;W;30 - 44;N;0;0;0;3;3;228259
28. KW 2023;W;W;30 - 44;I;0;0;0;0;0;228259
28. KW 2023;W;W;45 - 59;I;0;0;0;1;1;203725
28. KW 2023;W;W;45 - 59;N;0;0;0;4;4;203725
28. KW 2023;W;W;5 - 14;I;0;0;0;0;0;92193
28. KW 2023;W;W;5 - 14;N;0;0;0;0;0;92193
28. KW 2023;W;W;60 - 69;N;2;0;0;7;9;107201
28. KW 2023;W;W;60 - 69;I;0;0;0;1;1;107201
28. KW 2023;W;W;70 - 79;I;0;0;0;0;0;81196
28. KW 2023;W;W;70 - 79;N;2;0;0;16;18;81196
28. KW 2023;W;W;80+;N;2;0;0;23;25;59149
28. KW 2023;W;W;80+;I;0;0;0;1;1;59149
29. KW 2023;BGL;M;0 - 4;N;0;0;0;0;0;6203
29. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;6203
29. KW 2023;BGL;M;15 - 29;N;0;0;0;0;0;21547
29. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;21547
29. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;27102
29. KW 2023;BGL;M;30 - 44;N;0;0;0;0;0;27102
29. KW 2023;BGL;M;45 - 59;I;0;0;0;1;1;34423
29. KW 2023;BGL;M;45 - 59;N;0;0;0;2;2;34423
29. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;14239
29. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;14239
29. KW 2023;BGL;M;60 - 69;N;0;0;0;4;4;22455
29. KW 2023;BGL;M;60 - 69;I;0;0;0;1;1;22455
29. KW 2023;BGL;M;70 - 79;I;0;0;0;1;1;13780
29. KW 2023;BGL;M;70 - 79;N;0;0;0;4;4;13780
29. KW 2023;BGL;M;80+;I;0;0;0;2;2;7764
29. KW 2023;BGL;M;80+;N;1;0;0;5;6;7764
29. KW 2023;BGL;W;0 - 4;N;0;0;0;0;0;5948
29. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;5948
29. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;19925
29. KW 2023;BGL;W;15 - 29;N;0;0;0;0;0;19925
29. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;27926
29. KW 2023;BGL;W;30 - 44;N;2;0;0;0;2;27926
29. KW 2023;BGL;W;45 - 59;I;0;0;0;0;0;35354
29. KW 2023;BGL;W;45 - 59;N;0;0;0;0;0;35354
29. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;13488
29. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;13488
29. KW 2023;BGL;W;60 - 69;N;1;0;0;0;1;23241
29. KW 2023;BGL;W;60 - 69;I;0;0;0;0;0;23241
29. KW 2023;BGL;W;70 - 79;I;0;0;0;0;0;15494
29. KW 2023;BGL;W;70 - 79;N;0;0;0;1;1;15494
29. KW 2023;BGL;W;80+;I;0;0;0;0;0;12361
29. KW 2023;BGL;W;80+;N;1;0;0;4;5;12361
29. KW 2023;KTN;M;0 - 4;N;0;0;0;1;1;12094
29. KW 2023;KTN;M;0 - 4;I;0;0;0;0;0;12094
29. KW 2023;KTN;M;15 - 29;N;0;0;0;1;1;44779
29. KW 2023;KTN;M;15 - 29;I;0;0;0;0;0;44779
29. KW 2023;KTN;M;30 - 44;N;0;0;0;1;1;53429
29. KW 2023;KTN;M;30 - 44;I;0;0;0;0;0;53429
29. KW 2023;KTN;M;45 - 59;N;0;0;0;2;2;62291
29. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;62291
29. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;26441
29. KW 2023;KTN;M;5 - 14;N;0;0;0;1;1;26441
29. KW 2023;KTN;M;60 - 69;N;1;0;0;7;8;39936
29. KW 2023;KTN;M;60 - 69;I;0;0;0;0;0;39936
29. KW 2023;KTN;M;70 - 79;I;0;0;0;0;0;24639
29. KW 2023;KTN;M;70 - 79;N;0;0;0;14;14;24639
29. KW 2023;KTN;M;80+;N;0;0;0;14;14;14862
29. KW 2023;KTN;M;80+;I;0;0;0;0;0;14862
29. KW 2023;KTN;W;0 - 4;N;0;0;0;2;2;11441
29. KW 2023;KTN;W;0 - 4;I;0;0;0;0;0;11441
29. KW 2023;KTN;W;15 - 29;N;0;0;0;0;0;40534
29. KW 2023;KTN;W;15 - 29;I;0;0;0;0;0;40534
29. KW 2023;KTN;W;30 - 44;I;0;0;0;0;0;52625
29. KW 2023;KTN;W;30 - 44;N;0;0;0;0;0;52625
29. KW 2023;KTN;W;45 - 59;N;0;0;0;4;4;64051
29. KW 2023;KTN;W;45 - 59;I;0;0;0;0;0;64051
29. KW 2023;KTN;W;5 - 14;N;0;0;0;0;0;25080
29. KW 2023;KTN;W;5 - 14;I;0;0;0;0;0;25080
29. KW 2023;KTN;W;60 - 69;I;0;0;0;1;1;42536
29. KW 2023;KTN;W;60 - 69;N;0;0;0;3;3;42536
29. KW 2023;KTN;W;70 - 79;I;0;0;0;0;0;29804
29. KW 2023;KTN;W;70 - 79;N;0;0;0;4;4;29804
29. KW 2023;KTN;W;80+;I;0;0;0;0;0;24442
29. KW 2023;KTN;W;80+;N;1;0;0;12;13;24442
29. KW 2023;NÖ;M;0 - 4;N;0;0;0;3;3;40264
29. KW 2023;NÖ;M;0 - 4;I;0;0;0;0;0;40264
29. KW 2023;NÖ;M;15 - 29;I;0;0;0;0;0;135847
29. KW 2023;NÖ;M;15 - 29;N;0;0;0;0;0;135847
29. KW 2023;NÖ;M;30 - 44;N;2;0;0;3;5;163927
29. KW 2023;NÖ;M;30 - 44;I;0;0;0;0;0;163927
29. KW 2023;NÖ;M;45 - 59;I;0;0;0;0;0;194009
29. KW 2023;NÖ;M;45 - 59;N;0;0;0;7;7;194009
29. KW 2023;NÖ;M;5 - 14;N;0;0;0;3;3;88232
29. KW 2023;NÖ;M;5 - 14;I;0;0;0;0;0;88232
29. KW 2023;NÖ;M;60 - 69;N;1;0;0;13;13;110830
29. KW 2023;NÖ;M;60 - 69;I;0;0;0;2;2;110830
29. KW 2023;NÖ;M;70 - 79;I;0;0;0;0;0;68295
29. KW 2023;NÖ;M;70 - 79;N;0;0;0;18;18;68295
29. KW 2023;NÖ;M;80+;N;0;0;0;33;33;43827
29. KW 2023;NÖ;M;80+;I;0;0;0;2;2;43827
29. KW 2023;NÖ;W;0 - 4;N;0;0;0;1;1;38530
29. KW 2023;NÖ;W;0 - 4;I;0;0;0;0;0;38530
29. KW 2023;NÖ;W;15 - 29;N;1;0;0;3;4;125900
29. KW 2023;NÖ;W;15 - 29;I;0;0;0;0;0;125900
29. KW 2023;NÖ;W;30 - 44;I;0;0;0;0;0;164127
29. KW 2023;NÖ;W;30 - 44;N;2;0;0;0;2;164127
29. KW 2023;NÖ;W;45 - 59;N;1;0;0;5;5;197835
29. KW 2023;NÖ;W;45 - 59;I;0;0;0;0;0;197835
29. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;83246
29. KW 2023;NÖ;W;5 - 14;N;0;0;0;1;1;83246
29. KW 2023;NÖ;W;60 - 69;N;0;0;0;8;8;115695
29. KW 2023;NÖ;W;60 - 69;I;0;0;0;0;0;115695
29. KW 2023;NÖ;W;70 - 79;I;0;0;0;1;1;81215
29. KW 2023;NÖ;W;70 - 79;N;1;0;0;17;18;81215
29. KW 2023;NÖ;W;80+;N;2;0;0;23;25;66594
29. KW 2023;NÖ;W;80+;I;0;0;0;1;1;66594
29. KW 2023;OÖ;M;0 - 4;N;0;0;0;2;2;39341
29. KW 2023;OÖ;M;0 - 4;I;0;0;0;1;1;39341
29. KW 2023;OÖ;M;15 - 29;N;0;0;0;0;0;133825
29. KW 2023;OÖ;M;15 - 29;I;0;0;0;0;0;133825
29. KW 2023;OÖ;M;30 - 44;I;0;0;0;0;0;157183
29. KW 2023;OÖ;M;30 - 44;N;0;0;0;0;0;157183
29. KW 2023;OÖ;M;45 - 59;I;0;0;0;0;0;163750
29. KW 2023;OÖ;M;45 - 59;N;0;0;0;6;6;163750
29. KW 2023;OÖ;M;5 - 14;I;0;0;0;0;0;79609
29. KW 2023;OÖ;M;5 - 14;N;0;0;1;5;6;79609
29. KW 2023;OÖ;M;60 - 69;I;0;0;0;0;0;95341
29. KW 2023;OÖ;M;60 - 69;N;0;0;0;10;10;95341
29. KW 2023;OÖ;M;70 - 79;I;0;0;0;2;2;55199
29. KW 2023;OÖ;M;70 - 79;N;0;0;0;17;17;55199
29. KW 2023;OÖ;M;80+;I;0;0;0;1;1;33695
29. KW 2023;OÖ;M;80+;N;3;0;0;22;25;33695
29. KW 2023;OÖ;W;0 - 4;N;0;0;0;1;1;37266
29. KW 2023;OÖ;W;0 - 4;I;0;0;0;0;0;37266
29. KW 2023;OÖ;W;15 - 29;I;0;0;0;0;0;122614
29. KW 2023;OÖ;W;15 - 29;N;1;0;0;0;1;122614
29. KW 2023;OÖ;W;30 - 44;N;0;0;0;3;3;148425
29. KW 2023;OÖ;W;30 - 44;I;0;0;0;1;1;148425
29. KW 2023;OÖ;W;45 - 59;N;0;0;0;7;7;162516
29. KW 2023;OÖ;W;45 - 59;I;0;0;0;0;0;162516
29. KW 2023;OÖ;W;5 - 14;N;0;0;0;0;0;75111
29. KW 2023;OÖ;W;5 - 14;I;0;0;0;0;0;75111
29. KW 2023;OÖ;W;60 - 69;N;0;0;0;2;2;99157
29. KW 2023;OÖ;W;60 - 69;I;0;0;0;0;0;99157
29. KW 2023;OÖ;W;70 - 79;I;0;0;0;1;1;65521
29. KW 2023;OÖ;W;70 - 79;N;0;0;1;19;20;65521
29. KW 2023;OÖ;W;80+;N;0;0;0;21;21;54272
29. KW 2023;OÖ;W;80+;I;0;0;0;3;3;54272
29. KW 2023;SBG;M;0 - 4;N;0;0;0;1;1;14559
29. KW 2023;SBG;M;0 - 4;I;0;0;0;0;0;14559
29. KW 2023;SBG;M;15 - 29;I;0;0;0;0;0;49514
29. KW 2023;SBG;M;15 - 29;N;0;0;0;0;0;49514
29. KW 2023;SBG;M;30 - 44;I;0;0;0;0;0;58373
29. KW 2023;SBG;M;30 - 44;N;0;0;0;2;2;58373
29. KW 2023;SBG;M;45 - 59;N;0;0;0;2;2;60002
29. KW 2023;SBG;M;45 - 59;I;0;0;0;0;0;60002
29. KW 2023;SBG;M;5 - 14;I;0;0;0;0;0;28141
29. KW 2023;SBG;M;5 - 14;N;0;0;0;0;0;28141
29. KW 2023;SBG;M;60 - 69;N;0;0;0;6;6;33199
29. KW 2023;SBG;M;60 - 69;I;0;0;0;0;0;33199
29. KW 2023;SBG;M;70 - 79;I;0;0;0;2;2;21501
29. KW 2023;SBG;M;70 - 79;N;0;0;0;8;8;21501
29. KW 2023;SBG;M;80+;I;0;0;0;1;1;12901
29. KW 2023;SBG;M;80+;N;1;0;0;6;7;12901
29. KW 2023;SBG;W;0 - 4;I;0;0;0;0;0;13602
29. KW 2023;SBG;W;0 - 4;N;0;0;0;0;0;13602
29. KW 2023;SBG;W;15 - 29;I;0;0;0;0;0;46786
29. KW 2023;SBG;W;15 - 29;N;0;0;0;0;0;46786
29. KW 2023;SBG;W;30 - 44;I;0;0;0;0;0;57406
29. KW 2023;SBG;W;30 - 44;N;0;0;0;2;2;57406
29. KW 2023;SBG;W;45 - 59;N;1;0;0;4;5;62089
29. KW 2023;SBG;W;45 - 59;I;0;0;0;1;1;62089
29. KW 2023;SBG;W;5 - 14;N;0;0;0;0;0;26886
29. KW 2023;SBG;W;5 - 14;I;0;0;0;0;0;26886
29. KW 2023;SBG;W;60 - 69;N;0;0;0;3;3;36905
29. KW 2023;SBG;W;60 - 69;I;0;0;0;0;0;36905
29. KW 2023;SBG;W;70 - 79;I;0;0;0;0;0;26554
29. KW 2023;SBG;W;70 - 79;N;1;0;0;4;5;26554
29. KW 2023;SBG;W;80+;N;1;0;0;5;6;19928
29. KW 2023;SBG;W;80+;I;0;0;0;0;0;19928
29. KW 2023;ST;M;0 - 4;I;0;0;0;0;0;28587
29. KW 2023;ST;M;0 - 4;N;0;0;0;4;4;28587
29. KW 2023;ST;M;15 - 29;N;0;0;0;1;1;107003
29. KW 2023;ST;M;15 - 29;I;0;0;0;0;0;107003
29. KW 2023;ST;M;30 - 44;N;0;0;0;2;2;128845
29. KW 2023;ST;M;30 - 44;I;0;0;0;0;0;128845
29. KW 2023;ST;M;45 - 59;N;0;0;0;3;3;138876
29. KW 2023;ST;M;45 - 59;I;0;0;0;0;0;138876
29. KW 2023;ST;M;5 - 14;N;0;0;0;0;0;59390
29. KW 2023;ST;M;5 - 14;I;0;0;0;0;0;59390
29. KW 2023;ST;M;60 - 69;I;0;0;0;0;0;81587
29. KW 2023;ST;M;60 - 69;N;1;0;0;7;8;81587
29. KW 2023;ST;M;70 - 79;N;1;0;1;25;27;49761
29. KW 2023;ST;M;70 - 79;I;0;0;0;1;1;49761
29. KW 2023;ST;M;80+;N;1;0;0;21;22;31466
29. KW 2023;ST;M;80+;I;0;0;0;1;1;31466
29. KW 2023;ST;W;0 - 4;I;0;0;0;0;0;27516
29. KW 2023;ST;W;0 - 4;N;0;0;0;1;1;27516
29. KW 2023;ST;W;15 - 29;I;0;0;0;0;0;98279
29. KW 2023;ST;W;15 - 29;N;0;0;0;2;2;98279
29. KW 2023;ST;W;30 - 44;I;0;0;0;0;0;122527
29. KW 2023;ST;W;30 - 44;N;0;0;0;2;2;122527
29. KW 2023;ST;W;45 - 59;N;0;0;0;7;7;137720
29. KW 2023;ST;W;45 - 59;I;0;0;0;1;1;137720
29. KW 2023;ST;W;5 - 14;I;0;0;0;0;0;55546
29. KW 2023;ST;W;5 - 14;N;0;0;0;0;0;55546
29. KW 2023;ST;W;60 - 69;N;1;0;0;8;9;86009
29. KW 2023;ST;W;60 - 69;I;0;0;0;1;1;86009
29. KW 2023;ST;W;70 - 79;N;0;0;0;7;7;60569
29. KW 2023;ST;W;70 - 79;I;1;0;0;1;2;60569
29. KW 2023;ST;W;80+;N;1;0;0;34;35;51517
29. KW 2023;ST;W;80+;I;0;0;0;1;1;51517
29. KW 2023;T;M;0 - 4;I;0;0;0;0;0;19426
29. KW 2023;T;M;0 - 4;N;0;0;0;0;0;19426
29. KW 2023;T;M;15 - 29;I;0;0;0;0;0;68738
29. KW 2023;T;M;15 - 29;N;0;0;0;0;0;68738
29. KW 2023;T;M;30 - 44;I;0;0;0;0;0;80055
29. KW 2023;T;M;30 - 44;N;0;0;0;0;0;80055
29. KW 2023;T;M;45 - 59;I;0;0;0;0;0;83366
29. KW 2023;T;M;45 - 59;N;0;0;0;4;4;83366
29. KW 2023;T;M;5 - 14;N;0;0;0;1;1;38244
29. KW 2023;T;M;5 - 14;I;0;0;0;0;0;38244
29. KW 2023;T;M;60 - 69;I;0;0;0;0;0;45032
29. KW 2023;T;M;60 - 69;N;1;0;0;4;5;45032
29. KW 2023;T;M;70 - 79;I;0;0;0;0;0;28179
29. KW 2023;T;M;70 - 79;N;0;0;0;7;7;28179
29. KW 2023;T;M;80+;I;0;0;0;0;0;17597
29. KW 2023;T;M;80+;N;0;0;0;20;20;17597
29. KW 2023;T;W;0 - 4;I;0;0;0;0;0;18343
29. KW 2023;T;W;0 - 4;N;0;0;0;2;2;18343
29. KW 2023;T;W;15 - 29;I;0;0;0;0;0;64358
29. KW 2023;T;W;15 - 29;N;1;0;0;0;1;64358
29. KW 2023;T;W;30 - 44;I;0;0;0;0;0;78747
29. KW 2023;T;W;30 - 44;N;0;0;0;0;0;78747
29. KW 2023;T;W;45 - 59;I;0;0;0;0;0;85089
29. KW 2023;T;W;45 - 59;N;0;0;0;2;2;85089
29. KW 2023;T;W;5 - 14;I;0;0;0;0;0;36114
29. KW 2023;T;W;5 - 14;N;0;0;0;0;0;36114
29. KW 2023;T;W;60 - 69;N;0;0;0;3;3;47861
29. KW 2023;T;W;60 - 69;I;0;0;0;1;1;47861
29. KW 2023;T;W;70 - 79;I;0;0;0;0;0;33698
29. KW 2023;T;W;70 - 79;N;0;0;0;5;5;33698
29. KW 2023;T;W;80+;N;0;0;0;14;14;26457
29. KW 2023;T;W;80+;I;0;0;0;0;0;26457
29. KW 2023;V;M;0 - 4;I;0;0;0;0;0;11185
29. KW 2023;V;M;0 - 4;N;0;0;0;0;0;11185
29. KW 2023;V;M;15 - 29;I;0;0;0;0;0;36552
29. KW 2023;V;M;15 - 29;N;0;0;0;0;0;36552
29. KW 2023;V;M;30 - 44;I;0;0;0;0;0;42070
29. KW 2023;V;M;30 - 44;N;0;0;0;1;1;42070
29. KW 2023;V;M;45 - 59;I;0;0;0;0;0;44152
29. KW 2023;V;M;45 - 59;N;0;0;0;0;0;44152
29. KW 2023;V;M;5 - 14;I;0;0;0;0;0;22093
29. KW 2023;V;M;5 - 14;N;0;0;0;0;0;22093
29. KW 2023;V;M;60 - 69;N;1;0;0;6;6;23065
29. KW 2023;V;M;60 - 69;I;0;0;0;0;0;23065
29. KW 2023;V;M;70 - 79;I;0;0;0;0;0;14368
29. KW 2023;V;M;70 - 79;N;0;0;0;3;3;14368
29. KW 2023;V;M;80+;I;0;0;0;0;0;8705
29. KW 2023;V;M;80+;N;1;0;0;7;8;8705
29. KW 2023;V;W;0 - 4;I;0;0;0;0;0;10440
29. KW 2023;V;W;0 - 4;N;0;0;0;0;0;10440
29. KW 2023;V;W;15 - 29;I;0;0;0;0;0;33321
29. KW 2023;V;W;15 - 29;N;0;0;0;0;0;33321
29. KW 2023;V;W;30 - 44;N;0;0;0;1;1;41244
29. KW 2023;V;W;30 - 44;I;0;0;0;0;0;41244
29. KW 2023;V;W;45 - 59;I;0;0;0;0;0;44009
29. KW 2023;V;W;45 - 59;N;0;0;0;2;2;44009
29. KW 2023;V;W;5 - 14;I;0;0;0;0;0;20807
29. KW 2023;V;W;5 - 14;N;0;0;0;0;0;20807
29. KW 2023;V;W;60 - 69;N;0;0;0;2;2;24272
29. KW 2023;V;W;60 - 69;I;1;0;0;1;2;24272
29. KW 2023;V;W;70 - 79;N;0;0;0;2;2;16760
29. KW 2023;V;W;70 - 79;I;0;0;0;0;0;16760
29. KW 2023;V;W;80+;N;0;0;0;6;6;13352
29. KW 2023;V;W;80+;I;0;0;0;0;0;13352
29. KW 2023;W;M;0 - 4;N;1;0;0;2;3;49761
29. KW 2023;W;M;0 - 4;I;0;0;0;0;0;49761
29. KW 2023;W;M;15 - 29;I;0;0;0;0;0;197815
29. KW 2023;W;M;15 - 29;N;0;0;0;3;3;197815
29. KW 2023;W;M;30 - 44;I;0;0;0;2;2;234008
29. KW 2023;W;M;30 - 44;N;0;0;0;2;2;234008
29. KW 2023;W;M;45 - 59;N;1;0;0;8;9;197095
29. KW 2023;W;M;45 - 59;I;2;0;0;0;2;197095
29. KW 2023;W;M;5 - 14;N;0;0;0;1;1;98711
29. KW 2023;W;M;5 - 14;I;0;0;0;0;0;98711
29. KW 2023;W;M;60 - 69;I;1;0;0;2;3;96445
29. KW 2023;W;M;60 - 69;N;1;0;0;12;13;96445
29. KW 2023;W;M;70 - 79;I;0;0;0;2;2;60465
29. KW 2023;W;M;70 - 79;N;0;0;0;17;17;60465
29. KW 2023;W;M;80+;I;0;0;0;2;2;34825
29. KW 2023;W;M;80+;N;2;0;0;18;20;34825
29. KW 2023;W;W;0 - 4;I;0;0;0;0;0;46967
29. KW 2023;W;W;0 - 4;N;0;0;0;2;2;46967
29. KW 2023;W;W;15 - 29;I;0;0;0;0;0;194282
29. KW 2023;W;W;15 - 29;N;0;0;0;1;1;194282
29. KW 2023;W;W;30 - 44;N;0;0;0;1;1;228259
29. KW 2023;W;W;30 - 44;I;0;0;0;0;0;228259
29. KW 2023;W;W;45 - 59;I;0;0;0;2;2;203725
29. KW 2023;W;W;45 - 59;N;1;0;0;3;4;203725
29. KW 2023;W;W;5 - 14;N;0;0;0;0;0;92193
29. KW 2023;W;W;5 - 14;I;0;0;0;0;0;92193
29. KW 2023;W;W;60 - 69;N;0;0;0;3;3;107201
29. KW 2023;W;W;60 - 69;I;0;0;0;0;0;107201
29. KW 2023;W;W;70 - 79;N;1;0;0;11;12;81196
29. KW 2023;W;W;70 - 79;I;0;0;0;1;1;81196
29. KW 2023;W;W;80+;I;0;0;0;2;2;59149
29. KW 2023;W;W;80+;N;1;0;0;25;26;59149
30. KW 2023;BGL;M;0 - 4;N;0;0;0;3;3;6203
30. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;6203
30. KW 2023;BGL;M;15 - 29;N;0;0;0;0;0;21547
30. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;21547
30. KW 2023;BGL;M;30 - 44;N;0;0;0;0;0;27102
30. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;27102
30. KW 2023;BGL;M;45 - 59;N;0;0;0;4;4;34423
30. KW 2023;BGL;M;45 - 59;I;0;0;0;0;0;34423
30. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;14239
30. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;14239
30. KW 2023;BGL;M;60 - 69;N;1;0;0;5;6;22455
30. KW 2023;BGL;M;60 - 69;I;0;0;0;0;0;22455
30. KW 2023;BGL;M;70 - 79;N;0;0;0;7;7;13780
30. KW 2023;BGL;M;70 - 79;I;0;0;0;0;0;13780
30. KW 2023;BGL;M;80+;I;0;0;0;0;0;7764
30. KW 2023;BGL;M;80+;N;1;0;0;6;7;7764
30. KW 2023;BGL;W;0 - 4;N;1;0;0;0;1;5948
30. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;5948
30. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;19925
30. KW 2023;BGL;W;15 - 29;N;0;0;0;0;0;19925
30. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;27926
30. KW 2023;BGL;W;30 - 44;N;0;0;0;1;1;27926
30. KW 2023;BGL;W;45 - 59;I;0;0;0;1;1;35354
30. KW 2023;BGL;W;45 - 59;N;0;0;0;2;2;35354
30. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;13488
