KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;132;146
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;3;3
28. KW 2023;KTN;N;1;0;0;56;57
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;6;0;1;145;150
28. KW 2023;OÖ;I;0;0;0;5;5
28. KW 2023;OÖ;N;5;0;0;129;134
28. KW 2023;SBG;I;0;0;0;5;5
28. KW 2023;SBG;N;3;0;0;48;51
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;5;0;1;132;138
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;81;82
28. KW 2023;V;I;0;0;0;3;3
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;14;1;0;122;136
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;75;77
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;8;0;0;131;138
29. KW 2023;OÖ;I;0;0;0;8;8
29. KW 2023;OÖ;N;6;0;2;120;128
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;3;0;0;44;47
29. KW 2023;ST;I;1;0;0;6;7
29. KW 2023;ST;N;4;0;1;119;124
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;63;65
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;28;29
29. KW 2023;W;I;2;0;0;14;16
29. KW 2023;W;N;8;0;0;101;108
30. KW 2023;BGL;I;0;0;0;1;1
30. KW 2023;BGL;N;4;0;0;32;36
30. KW 2023;KTN;I;1;0;0;2;3
30. KW 2023;KTN;N;6;0;0;63;68
30. KW 2023;NÖ;I;0;0;0;6;6
30. KW 2023;NÖ;N;11;0;0;122;131
30. KW 2023;OÖ;I;0;0;0;13;13
30. KW 2023;OÖ;N;6;0;0;110;115
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;11;0;1;123;134
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;47;49
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;86;96
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;4;0;1;55;59
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;109;120
31. KW 2023;OÖ;I;0;0;0;7;7
31. KW 2023;OÖ;N;7;0;0;117;121
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;36;38
31. KW 2023;ST;I;0;0;0;6;6
31. KW 2023;ST;N;8;0;0;118;125
31. KW 2023;T;I;0;0;0;5;5
31. KW 2023;T;N;7;0;0;81;86
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;31;38
31. KW 2023;W;I;1;0;0;9;9
31. KW 2023;W;N;16;0;0;99;115
32. KW 2023;BGL;I;0;0;0;2;2
32. KW 2023;BGL;N;2;0;0;27;29
32. KW 2023;KTN;I;1;0;0;6;6
32. KW 2023;KTN;N;10;0;0;61;70
32. KW 2023;NÖ;I;0;0;0;4;4
32. KW 2023;NÖ;N;17;0;0;136;151
32. KW 2023;OÖ;I;0;0;0;6;6
32. KW 2023;OÖ;N;16;0;0;122;136
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;53;60
32. KW 2023;ST;I;1;0;0;9;10
32. KW 2023;ST;N;20;0;0;103;120
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;11;0;0;75;84
32. KW 2023;V;I;0;0;0;2;2
32. KW 2023;V;N;2;0;1;39;40
32. KW 2023;W;I;2;0;0;10;12
32. KW 2023;W;N;26;0;0;118;140
33. KW 2023;BGL;I;0;0;0;1;1
33. KW 2023;BGL;N;5;0;0;20;24
33. KW 2023;KTN;I;0;0;0;1;1
33. KW 2023;KTN;N;17;0;0;70;84
33. KW 2023;NÖ;I;0;0;0;3;3
33. KW 2023;NÖ;N;18;0;0;112;128
33. KW 2023;OÖ;I;3;0;0;4;7
33. KW 2023;OÖ;N;17;1;0;110;125
33. KW 2023;SBG;I;1;1;0;1;3
33. KW 2023;SBG;N;9;0;0;51;60
33. KW 2023;ST;I;1;0;0;3;4
33. KW 2023;ST;N;29;0;1;119;146
33. KW 2023;T;I;1;0;0;5;6
33. KW 2023;T;N;13;0;0;60;72
33. KW 2023;V;I;0;0;0;3;3
33. KW 2023;V;N;7;0;0;42;49
33. KW 2023;W;I;0;0;0;12;12
33. KW 2023;W;N;32;0;0;133;160
34. KW 2023;BGL;I;0;0;0;2;2
34. KW 2023;BGL;N;5;0;0;23;28
34. KW 2023;KTN;I;0;0;0;3;3
34. KW 2023;KTN;N;16;0;0;61;74
34. KW 2023;NÖ;I;1;0;0;4;5
34. KW 2023;NÖ;N;37;1;0;107;141
34. KW 2023;OÖ;I;0;0;0;8;8
34. KW 2023;OÖ;N;27;0;0;112;138
34. KW 2023;SBG;I;0;1;0;6;7
34. KW 2023;SBG;N;17;0;0;41;58
34. KW 2023;ST;I;1;0;0;5;6
34. KW 2023;ST;N;33;0;1;129;159
34. KW 2023;T;I;1;0;0;5;6
34. KW 2023;T;N;10;0;0;84;94
34. KW 2023;V;I;0;0;0;1;1
34. KW 2023;V;N;6;0;0;38;43
34. KW 2023;W;I;2;0;0;12;13
34. KW 2023;W;N;43;0;2;97;136
35. KW 2023;BGL;I;0;0;0;1;1
35. KW 2023;BGL;N;8;0;0;25;33
35. KW 2023;KTN;I;0;0;1;3;4
35. KW 2023;KTN;N;14;0;0;47;61
35. KW 2023;NÖ;I;1;0;0;5;6
35. KW 2023;NÖ;N;31;0;0;99;126
35. KW 2023;OÖ;I;0;0;0;6;6
35. KW 2023;OÖ;N;22;0;1;106;126
35. KW 2023;SBG;I;0;0;0;2;2
35. KW 2023;SBG;N;10;0;1;48;57
35. KW 2023;ST;I;3;0;0;9;11
35. KW 2023;ST;N;30;1;0;123;152
35. KW 2023;T;I;0;0;0;2;2
35. KW 2023;T;N;17;0;0;70;85
35. KW 2023;V;I;0;0;0;0;0
35. KW 2023;V;N;8;0;0;24;30
35. KW 2023;W;I;2;0;0;5;7
35. KW 2023;W;N;40;0;0;112;147
36. KW 2023;BGL;I;0;0;0;1;1
36. KW 2023;BGL;N;7;0;0;25;30
36. KW 2023;KTN;I;1;0;0;2;3
36. KW 2023;KTN;N;20;0;0;61;80
36. KW 2023;NÖ;I;0;0;0;3;3
36. KW 2023;NÖ;N;37;1;0;105;139
36. KW 2023;OÖ;I;2;0;0;3;5
36. KW 2023;OÖ;N;37;0;2;108;144
36. KW 2023;SBG;I;0;0;0;8;8
36. KW 2023;SBG;N;15;0;0;48;60
36. KW 2023;ST;I;0;0;0;3;3
36. KW 2023;ST;N;28;0;1;117;144
36. KW 2023;T;I;0;0;0;7;7
36. KW 2023;T;N;26;0;1;68;93
36. KW 2023;V;I;0;0;0;0;0
36. KW 2023;V;N;9;0;0;26;34
36. KW 2023;W;I;1;0;0;4;5
36. KW 2023;W;N;44;0;0;129;169
37. KW 2023;BGL;I;1;0;0;1;2
37. KW 2023;BGL;N;11;0;0;20;29
37. KW 2023;KTN;I;0;0;0;1;1
37. KW 2023;KTN;N;20;0;0;77;97
37. KW 2023;NÖ;I;0;0;0;0;0
37. KW 2023;NÖ;N;30;0;0;105;134
37. KW 2023;OÖ;I;1;0;0;3;4
37. KW 2023;OÖ;N;30;0;0;103;133
37. KW 2023;SBG;I;0;0;0;2;2
37. KW 2023;SBG;N;11;0;0;48;57
37. KW 2023;ST;I;1;0;0;7;8
37. KW 2023;ST;N;38;0;0;127;164
37. KW 2023;T;I;1;0;0;4;5
37. KW 2023;T;N;23;1;0;51;72
37. KW 2023;V;I;1;0;0;3;4
37. KW 2023;V;N;5;1;1;35;40
37. KW 2023;W;I;2;0;0;8;10
37. KW 2023;W;N;56;2;0;135;190
38. KW 2023;BGL;I;0;0;0;0;0
38. KW 2023;BGL;N;9;0;0;23;32
38. KW 2023;KTN;I;0;0;0;0;0
38. KW 2023;KTN;N;10;0;0;18;28
38. KW 2023;NÖ;I;0;0;0;0;0
38. KW 2023;NÖ;N;20;0;0;71;91
38. KW 2023;OÖ;I;0;0;0;0;0
38. KW 2023;OÖ;N;9;0;0;52;61
38. KW 2023;SBG;I;0;0;0;1;1
38. KW 2023;SBG;N;10;0;0;25;35
38. KW 2023;ST;I;0;0;0;3;3
38. KW 2023;ST;N;19;0;0;76;95
38. KW 2023;T;I;0;0;0;0;0
38. KW 2023;T;N;8;0;0;35;43
38. KW 2023;V;I;0;0;0;0;0
38. KW 2023;V;N;5;0;0;18;23
38. KW 2023;W;I;1;0;0;1;2
38. KW 2023;W;N;41;1;0;102;143
