KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;123;137
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;3;3
28. KW 2023;KTN;N;1;0;0;54;55
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;5;0;1;142;146
28. KW 2023;OÖ;I;0;0;0;5;5
28. KW 2023;OÖ;N;5;0;0;127;132
28. KW 2023;SBG;I;0;0;0;5;5
28. KW 2023;SBG;N;3;0;0;48;51
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;5;0;1;131;137
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;80;81
28. KW 2023;V;I;0;0;0;3;3
28. KW 2023;V;N;0;0;0;26;26
28. KW 2023;W;I;0;0;0;10;10
28. KW 2023;W;N;13;1;0;119;132
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;73;75
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;7;0;0;123;129
29. KW 2023;OÖ;I;0;0;0;9;9
29. KW 2023;OÖ;N;6;0;2;116;124
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;3;0;0;44;47
29. KW 2023;ST;I;1;0;0;5;6
29. KW 2023;ST;N;4;0;1;117;122
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;61;63
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;28;29
29. KW 2023;W;I;1;0;0;12;13
29. KW 2023;W;N;8;0;0;94;101
30. KW 2023;BGL;I;0;0;0;0;0
30. KW 2023;BGL;N;4;0;0;31;35
30. KW 2023;KTN;I;0;0;0;1;1
30. KW 2023;KTN;N;5;0;0;59;64
30. KW 2023;NÖ;I;0;0;0;5;5
30. KW 2023;NÖ;N;7;0;0;116;122
30. KW 2023;OÖ;I;0;0;0;12;12
30. KW 2023;OÖ;N;5;0;0;101;105
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;5;5
30. KW 2023;ST;N;11;0;1;114;125
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;95;97
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;46;48
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;84;94
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;3;0;1;53;56
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;102;113
31. KW 2023;OÖ;I;0;0;0;4;4
31. KW 2023;OÖ;N;4;0;0;98;100
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;36;38
31. KW 2023;ST;I;0;0;0;5;5
31. KW 2023;ST;N;7;0;0;110;116
31. KW 2023;T;I;0;0;0;2;2
31. KW 2023;T;N;5;0;0;74;78
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;27;34
31. KW 2023;W;I;1;0;0;8;8
31. KW 2023;W;N;13;0;0;93;106
32. KW 2023;BGL;I;0;0;0;0;0
32. KW 2023;BGL;N;2;0;0;22;24
32. KW 2023;KTN;I;0;0;0;4;4
32. KW 2023;KTN;N;8;0;0;53;60
32. KW 2023;NÖ;I;0;0;0;3;3
32. KW 2023;NÖ;N;12;0;0;117;128
32. KW 2023;OÖ;I;0;0;0;6;6
32. KW 2023;OÖ;N;12;0;0;92;103
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;47;54
32. KW 2023;ST;I;1;0;0;9;10
32. KW 2023;ST;N;15;0;0;95;109
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;9;0;0;68;77
32. KW 2023;V;I;0;0;0;2;2
32. KW 2023;V;N;2;0;1;29;31
32. KW 2023;W;I;2;0;0;9;11
32. KW 2023;W;N;23;0;0;104;125
33. KW 2023;BGL;I;0;0;0;0;0
33. KW 2023;BGL;N;4;0;0;11;14
33. KW 2023;KTN;I;0;0;0;1;1
33. KW 2023;KTN;N;10;0;0;49;58
33. KW 2023;NÖ;I;0;0;0;2;2
33. KW 2023;NÖ;N;10;0;0;85;95
33. KW 2023;OÖ;I;0;0;0;2;2
33. KW 2023;OÖ;N;6;0;0;59;65
33. KW 2023;SBG;I;1;1;0;0;2
33. KW 2023;SBG;N;8;0;0;39;47
33. KW 2023;ST;I;1;0;0;2;3
33. KW 2023;ST;N;25;0;1;104;127
33. KW 2023;T;I;1;0;0;3;4
33. KW 2023;T;N;13;0;0;40;53
33. KW 2023;V;I;0;0;0;1;1
33. KW 2023;V;N;4;0;0;26;30
33. KW 2023;W;I;0;0;0;7;7
33. KW 2023;W;N;23;0;0;107;130
34. KW 2023;BGL;I;0;0;0;1;1
34. KW 2023;BGL;N;3;0;0;9;12
34. KW 2023;KTN;I;0;0;0;1;1
34. KW 2023;KTN;N;4;0;0;20;24
34. KW 2023;NÖ;I;0;0;0;2;2
34. KW 2023;NÖ;N;20;0;0;48;66
34. KW 2023;OÖ;I;0;0;0;2;2
34. KW 2023;OÖ;N;8;0;0;38;46
34. KW 2023;SBG;I;0;0;0;2;2
34. KW 2023;SBG;N;10;0;0;17;27
34. KW 2023;ST;I;0;0;0;3;3
34. KW 2023;ST;N;14;0;0;68;82
34. KW 2023;T;I;0;0;0;1;1
34. KW 2023;T;N;5;0;0;31;36
34. KW 2023;V;I;0;0;0;0;0
34. KW 2023;V;N;1;0;0;10;11
34. KW 2023;W;I;1;0;0;6;7
34. KW 2023;W;N;26;0;1;51;78
