KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
51. KW 2023;W;I;15;4;2;17;34
51. KW 2023;W;N;202;49;44;193;454
52. KW 2023;BGL;I;4;0;0;2;5
52. KW 2023;BGL;N;60;2;4;58;110
52. KW 2023;KTN;I;1;1;0;1;3
52. KW 2023;KTN;N;95;26;12;135;247
52. KW 2023;NÖ;I;9;1;0;6;16
52. KW 2023;NÖ;N;215;37;10;222;451
52. KW 2023;OÖ;I;9;4;0;18;28
52. KW 2023;OÖ;N;197;43;52;257;519
52. KW 2023;SBG;I;3;3;0;13;19
52. KW 2023;SBG;N;62;18;26;86;179
52. KW 2023;ST;I;11;3;2;15;29
52. KW 2023;ST;N;215;31;30;317;550
52. KW 2023;T;I;5;0;1;7;11
52. KW 2023;T;N;115;26;41;176;331
52. KW 2023;V;I;3;1;0;8;8
52. KW 2023;V;N;46;19;21;85;159
52. KW 2023;W;I;7;1;3;14;25
52. KW 2023;W;N;176;64;54;235;483
1. KW 2024;BGL;I;0;0;1;0;1
1. KW 2024;BGL;N;37;2;2;66;97
1. KW 2024;KTN;I;1;1;0;5;7
1. KW 2024;KTN;N;58;24;14;153;234
1. KW 2024;NÖ;I;4;3;0;10;15
1. KW 2024;NÖ;N;121;48;19;247;406
1. KW 2024;OÖ;I;2;2;5;8;17
1. KW 2024;OÖ;N;150;45;62;264;486
1. KW 2024;SBG;I;5;2;0;6;13
1. KW 2024;SBG;N;57;23;17;103;190
1. KW 2024;ST;I;8;1;1;25;34
1. KW 2024;ST;N;153;27;48;274;468
1. KW 2024;T;I;2;2;1;10;13
1. KW 2024;T;N;61;39;45;150;282
1. KW 2024;V;I;4;1;0;4;7
1. KW 2024;V;N;33;14;28;68;133
1. KW 2024;W;I;2;1;5;14;22
1. KW 2024;W;N;115;61;58;192;394
2. KW 2024;BGL;I;1;0;0;2;3
2. KW 2024;BGL;N;25;2;4;40;66
2. KW 2024;KTN;I;1;0;1;6;8
2. KW 2024;KTN;N;35;23;11;117;174
2. KW 2024;NÖ;I;3;1;0;8;12
2. KW 2024;NÖ;N;69;46;24;175;295
2. KW 2024;OÖ;I;3;6;1;11;19
2. KW 2024;OÖ;N;97;57;39;254;421
2. KW 2024;SBG;I;3;1;0;9;12
2. KW 2024;SBG;N;34;13;3;85;125
2. KW 2024;ST;I;1;2;2;11;15
2. KW 2024;ST;N;71;15;40;227;337
2. KW 2024;T;I;0;1;0;5;6
2. KW 2024;T;N;42;36;30;170;267
2. KW 2024;V;I;3;1;0;6;8
2. KW 2024;V;N;25;22;14;57;111
2. KW 2024;W;I;7;2;3;9;21
2. KW 2024;W;N;84;56;37;174;339
3. KW 2024;BGL;I;0;0;0;1;1
3. KW 2024;BGL;N;19;3;5;46;69
3. KW 2024;KTN;I;0;2;0;1;3
3. KW 2024;KTN;N;18;30;11;122;169
3. KW 2024;NÖ;I;1;3;0;8;11
3. KW 2024;NÖ;N;59;68;22;173;303
3. KW 2024;OÖ;I;2;3;1;11;16
3. KW 2024;OÖ;N;50;65;46;277;429
3. KW 2024;SBG;I;0;3;1;5;8
3. KW 2024;SBG;N;28;36;7;100;160
3. KW 2024;ST;I;0;2;2;10;13
3. KW 2024;ST;N;59;16;44;249;358
3. KW 2024;T;I;1;4;0;8;13
3. KW 2024;T;N;39;81;27;182;315
3. KW 2024;V;I;1;0;0;4;5
3. KW 2024;V;N;16;20;16;55;98
3. KW 2024;W;I;2;7;0;11;19
3. KW 2024;W;N;56;87;52;186;354
4. KW 2024;BGL;I;1;0;0;3;4
4. KW 2024;BGL;N;18;4;10;62;87
4. KW 2024;KTN;I;1;2;0;6;7
4. KW 2024;KTN;N;20;28;17;117;176
4. KW 2024;NÖ;I;0;9;1;6;15
4. KW 2024;NÖ;N;42;106;44;205;374
4. KW 2024;OÖ;I;2;7;2;5;15
4. KW 2024;OÖ;N;37;77;73;313;481
4. KW 2024;SBG;I;3;3;2;8;16
4. KW 2024;SBG;N;12;55;21;87;166
4. KW 2024;ST;I;0;2;3;15;20
4. KW 2024;ST;N;32;20;67;276;381
4. KW 2024;T;I;3;3;1;7;13
4. KW 2024;T;N;33;87;55;143;307
4. KW 2024;V;I;0;3;0;3;6
4. KW 2024;V;N;2;29;14;40;85
4. KW 2024;W;I;1;9;4;7;21
4. KW 2024;W;N;53;120;80;218;435
5. KW 2024;BGL;I;0;0;0;2;2
5. KW 2024;BGL;N;6;6;6;62;75
5. KW 2024;KTN;I;0;3;0;4;6
5. KW 2024;KTN;N;12;34;16;120;176
5. KW 2024;NÖ;I;0;4;0;6;10
5. KW 2024;NÖ;N;38;113;50;210;388
5. KW 2024;OÖ;I;0;4;2;13;19
5. KW 2024;OÖ;N;33;121;69;260;461
5. KW 2024;SBG;I;0;3;1;11;15
5. KW 2024;SBG;N;14;43;29;102;177
5. KW 2024;ST;I;2;4;4;16;24
5. KW 2024;ST;N;31;30;86;286;419
5. KW 2024;T;I;0;0;1;3;3
5. KW 2024;T;N;15;68;48;146;265
5. KW 2024;V;I;0;3;1;1;4
5. KW 2024;V;N;9;36;10;73;125
5. KW 2024;W;I;0;8;2;8;18
5. KW 2024;W;N;35;105;77;225;411
6. KW 2024;BGL;I;0;0;0;1;1
6. KW 2024;BGL;N;2;14;12;69;91
6. KW 2024;KTN;I;1;0;1;7;8
6. KW 2024;KTN;N;9;29;7;106;148
6. KW 2024;NÖ;I;0;7;2;7;16
6. KW 2024;NÖ;N;19;82;66;187;344
6. KW 2024;OÖ;I;2;0;0;3;5
6. KW 2024;OÖ;N;23;67;44;205;332
6. KW 2024;SBG;I;0;4;1;11;16
6. KW 2024;SBG;N;11;36;33;84;154
6. KW 2024;ST;I;0;3;1;16;20
6. KW 2024;ST;N;21;38;74;307;431
6. KW 2024;T;I;0;1;1;5;7
6. KW 2024;T;N;13;65;47;135;252
6. KW 2024;V;I;2;0;1;3;5
6. KW 2024;V;N;1;35;6;54;94
6. KW 2024;W;I;2;6;2;9;18
6. KW 2024;W;N;15;98;86;200;379
7. KW 2024;BGL;I;0;0;0;1;1
7. KW 2024;BGL;N;0;7;9;26;40
7. KW 2024;KTN;I;0;1;0;0;1
7. KW 2024;KTN;N;1;11;5;40;55
7. KW 2024;NÖ;I;0;1;0;1;2
7. KW 2024;NÖ;N;7;21;20;107;150
7. KW 2024;OÖ;I;0;2;0;4;6
7. KW 2024;OÖ;N;8;25;24;98;153
7. KW 2024;SBG;I;1;2;1;4;7
7. KW 2024;SBG;N;4;10;10;40;63
7. KW 2024;ST;I;0;1;2;7;10
7. KW 2024;ST;N;14;11;59;193;273
7. KW 2024;T;I;0;1;0;2;3
7. KW 2024;T;N;2;21;21;61;104
7. KW 2024;V;I;0;0;0;1;1
7. KW 2024;V;N;0;6;1;29;36
7. KW 2024;W;I;0;3;2;7;12
7. KW 2024;W;N;19;35;45;135;228
