KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;127;141
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;3;3
28. KW 2023;KTN;N;1;0;0;56;57
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;6;0;1;145;150
28. KW 2023;OÖ;I;0;0;0;5;5
28. KW 2023;OÖ;N;5;0;0;129;134
28. KW 2023;SBG;I;0;0;0;5;5
28. KW 2023;SBG;N;3;0;0;48;51
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;5;0;1;132;138
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;81;82
28. KW 2023;V;I;0;0;0;3;3
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;14;1;0;121;135
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;74;76
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;8;0;0;131;138
29. KW 2023;OÖ;I;0;0;0;8;8
29. KW 2023;OÖ;N;6;0;2;120;128
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;3;0;0;44;47
29. KW 2023;ST;I;1;0;0;6;7
29. KW 2023;ST;N;4;0;1;118;123
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;63;65
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;28;29
29. KW 2023;W;I;2;0;0;14;16
29. KW 2023;W;N;8;0;0;99;106
30. KW 2023;BGL;I;0;0;0;0;0
30. KW 2023;BGL;N;4;0;0;32;36
30. KW 2023;KTN;I;1;0;0;2;3
30. KW 2023;KTN;N;6;0;0;63;68
30. KW 2023;NÖ;I;0;0;0;6;6
30. KW 2023;NÖ;N;10;0;0;121;130
30. KW 2023;OÖ;I;0;0;0;13;13
30. KW 2023;OÖ;N;6;0;0;109;114
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;11;0;1;123;134
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;47;49
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;86;96
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;4;0;1;55;59
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;109;120
31. KW 2023;OÖ;I;0;0;0;7;7
31. KW 2023;OÖ;N;7;0;0;117;121
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;36;38
31. KW 2023;ST;I;0;0;0;6;6
31. KW 2023;ST;N;8;0;0;117;124
31. KW 2023;T;I;0;0;0;4;4
31. KW 2023;T;N;6;0;0;80;84
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;31;38
31. KW 2023;W;I;1;0;0;9;9
31. KW 2023;W;N;16;0;0;100;116
32. KW 2023;BGL;I;0;0;0;2;2
32. KW 2023;BGL;N;2;0;0;27;29
32. KW 2023;KTN;I;0;0;0;5;5
32. KW 2023;KTN;N;10;0;0;58;67
32. KW 2023;NÖ;I;0;0;0;3;3
32. KW 2023;NÖ;N;16;0;0;134;148
32. KW 2023;OÖ;I;0;0;0;6;6
32. KW 2023;OÖ;N;16;0;0;122;136
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;53;60
32. KW 2023;ST;I;1;0;0;9;10
32. KW 2023;ST;N;20;0;0;103;120
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;11;0;0;76;85
32. KW 2023;V;I;0;0;0;2;2
32. KW 2023;V;N;2;0;1;38;39
32. KW 2023;W;I;2;0;0;10;12
32. KW 2023;W;N;26;0;0;116;138
33. KW 2023;BGL;I;0;0;0;1;1
33. KW 2023;BGL;N;5;0;0;20;24
33. KW 2023;KTN;I;0;0;0;1;1
33. KW 2023;KTN;N;14;0;0;69;81
33. KW 2023;NÖ;I;0;0;0;3;3
33. KW 2023;NÖ;N;18;0;0;111;127
33. KW 2023;OÖ;I;3;0;0;3;6
33. KW 2023;OÖ;N;15;1;0;106;119
33. KW 2023;SBG;I;1;1;0;1;3
33. KW 2023;SBG;N;9;0;0;50;59
33. KW 2023;ST;I;1;0;0;3;4
33. KW 2023;ST;N;28;0;1;117;143
33. KW 2023;T;I;1;0;0;5;6
33. KW 2023;T;N;13;0;0;58;70
33. KW 2023;V;I;0;0;0;3;3
33. KW 2023;V;N;7;0;0;42;49
33. KW 2023;W;I;0;0;0;11;11
33. KW 2023;W;N;31;0;0;129;156
34. KW 2023;BGL;I;0;0;0;2;2
34. KW 2023;BGL;N;5;0;0;23;28
34. KW 2023;KTN;I;0;0;0;2;2
34. KW 2023;KTN;N;15;0;0;58;71
34. KW 2023;NÖ;I;1;0;0;4;5
34. KW 2023;NÖ;N;35;1;0;102;134
34. KW 2023;OÖ;I;0;0;0;7;7
34. KW 2023;OÖ;N;24;0;0;107;130
34. KW 2023;SBG;I;0;1;0;6;7
34. KW 2023;SBG;N;17;0;0;41;58
34. KW 2023;ST;I;1;0;0;5;6
34. KW 2023;ST;N;31;0;1;123;153
34. KW 2023;T;I;1;0;0;5;6
34. KW 2023;T;N;10;0;0;82;92
34. KW 2023;V;I;0;0;0;1;1
34. KW 2023;V;N;6;0;0;37;42
34. KW 2023;W;I;2;0;0;12;13
34. KW 2023;W;N;42;0;2;89;128
35. KW 2023;BGL;I;0;0;0;1;1
35. KW 2023;BGL;N;6;0;0;25;31
35. KW 2023;KTN;I;0;0;1;3;4
35. KW 2023;KTN;N;14;0;0;43;57
35. KW 2023;NÖ;I;1;0;0;4;5
35. KW 2023;NÖ;N;30;0;0;90;115
35. KW 2023;OÖ;I;0;0;0;5;5
35. KW 2023;OÖ;N;16;0;1;94;109
35. KW 2023;SBG;I;0;0;0;2;2
35. KW 2023;SBG;N;10;0;1;47;56
35. KW 2023;ST;I;3;0;0;9;11
35. KW 2023;ST;N;28;1;0;123;150
35. KW 2023;T;I;0;0;0;2;2
35. KW 2023;T;N;17;0;0;66;81
35. KW 2023;V;I;0;0;0;0;0
35. KW 2023;V;N;8;0;0;24;30
35. KW 2023;W;I;2;0;0;4;6
35. KW 2023;W;N;37;0;0;108;141
36. KW 2023;BGL;I;0;0;0;1;1
36. KW 2023;BGL;N;7;0;0;21;26
36. KW 2023;KTN;I;0;0;0;2;2
36. KW 2023;KTN;N;15;0;0;53;68
36. KW 2023;NÖ;I;0;0;0;4;4
36. KW 2023;NÖ;N;27;1;0;93;118
36. KW 2023;OÖ;I;0;0;0;2;2
36. KW 2023;OÖ;N;27;0;2;84;112
36. KW 2023;SBG;I;0;0;0;6;6
36. KW 2023;SBG;N;15;0;0;41;54
36. KW 2023;ST;I;0;0;0;3;3
36. KW 2023;ST;N;25;0;1;102;126
36. KW 2023;T;I;0;0;0;6;6
36. KW 2023;T;N;22;0;1;61;83
36. KW 2023;V;I;0;0;0;0;0
36. KW 2023;V;N;8;0;0;21;28
36. KW 2023;W;I;1;0;0;4;5
36. KW 2023;W;N;37;0;0;113;147
37. KW 2023;BGL;I;1;0;0;0;1
37. KW 2023;BGL;N;6;0;0;12;18
37. KW 2023;KTN;I;0;0;0;0;0
37. KW 2023;KTN;N;8;0;0;39;47
37. KW 2023;NÖ;I;0;0;0;0;0
37. KW 2023;NÖ;N;14;1;0;69;84
37. KW 2023;OÖ;I;0;0;0;1;1
37. KW 2023;OÖ;N;13;0;0;47;60
37. KW 2023;SBG;I;0;0;0;2;2
37. KW 2023;SBG;N;7;0;0;30;35
37. KW 2023;ST;I;1;0;0;4;5
37. KW 2023;ST;N;30;0;0;88;118
37. KW 2023;T;I;1;0;0;1;2
37. KW 2023;T;N;8;1;0;26;34
37. KW 2023;V;I;1;0;0;2;3
37. KW 2023;V;N;2;1;0;18;20
37. KW 2023;W;I;0;0;0;6;6
37. KW 2023;W;N;37;2;0;97;136
