KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;133;147
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;4;4
28. KW 2023;KTN;N;2;0;0;58;59
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;7;0;1;145;151
28. KW 2023;OÖ;I;0;0;0;6;6
28. KW 2023;OÖ;N;5;0;0;130;135
28. KW 2023;SBG;I;1;0;0;6;7
28. KW 2023;SBG;N;3;0;0;48;51
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;6;0;1;132;139
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;82;83
28. KW 2023;V;I;0;0;0;4;4
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;14;1;0;124;138
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;76;78
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;8;0;0;133;140
29. KW 2023;OÖ;I;0;0;0;8;8
29. KW 2023;OÖ;N;7;0;2;121;130
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;4;0;0;45;49
29. KW 2023;ST;I;1;0;0;6;7
29. KW 2023;ST;N;5;0;1;120;126
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;63;65
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;29;30
29. KW 2023;W;I;3;0;0;14;17
29. KW 2023;W;N;9;0;0;102;110
30. KW 2023;BGL;I;0;0;0;1;1
30. KW 2023;BGL;N;4;0;0;32;36
30. KW 2023;KTN;I;1;0;0;2;3
30. KW 2023;KTN;N;6;0;0;64;69
30. KW 2023;NÖ;I;0;0;0;6;6
30. KW 2023;NÖ;N;11;0;0;123;132
30. KW 2023;OÖ;I;0;0;0;14;14
30. KW 2023;OÖ;N;6;0;0;112;117
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;12;0;1;125;137
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;47;49
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;88;98
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;4;0;1;54;58
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;110;121
31. KW 2023;OÖ;I;0;0;0;6;6
31. KW 2023;OÖ;N;7;0;0;118;122
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;36;38
31. KW 2023;ST;I;0;0;0;7;7
31. KW 2023;ST;N;8;0;0;120;127
31. KW 2023;T;I;0;0;0;5;5
31. KW 2023;T;N;7;0;0;83;88
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;31;38
31. KW 2023;W;I;1;0;0;12;12
31. KW 2023;W;N;17;0;0;101;118
32. KW 2023;BGL;I;0;0;0;2;2
32. KW 2023;BGL;N;2;0;0;27;29
32. KW 2023;KTN;I;1;0;0;6;6
32. KW 2023;KTN;N;11;0;0;62;72
32. KW 2023;NÖ;I;0;0;0;5;5
32. KW 2023;NÖ;N;18;0;0;141;157
32. KW 2023;OÖ;I;0;0;0;7;7
32. KW 2023;OÖ;N;18;0;0;124;140
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;53;60
32. KW 2023;ST;I;3;0;0;9;12
32. KW 2023;ST;N;21;0;0;104;122
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;11;0;0;76;85
32. KW 2023;V;I;0;0;0;3;3
32. KW 2023;V;N;2;0;1;38;39
32. KW 2023;W;I;2;0;0;11;13
32. KW 2023;W;N;30;0;0;121;147
33. KW 2023;BGL;I;1;0;0;2;2
33. KW 2023;BGL;N;5;0;0;21;25
33. KW 2023;KTN;I;0;0;0;2;2
33. KW 2023;KTN;N;17;0;0;72;85
33. KW 2023;NÖ;I;0;0;0;4;4
33. KW 2023;NÖ;N;19;0;0;117;134
33. KW 2023;OÖ;I;3;0;0;4;7
33. KW 2023;OÖ;N;21;1;0;119;136
33. KW 2023;SBG;I;1;1;0;1;3
33. KW 2023;SBG;N;10;0;0;52;62
33. KW 2023;ST;I;3;0;0;5;7
33. KW 2023;ST;N;31;0;1;122;151
33. KW 2023;T;I;1;0;0;5;6
33. KW 2023;T;N;14;0;0;63;76
33. KW 2023;V;I;0;0;0;3;3
33. KW 2023;V;N;6;0;0;42;48
33. KW 2023;W;I;0;0;0;12;12
33. KW 2023;W;N;38;0;0;136;169
34. KW 2023;BGL;I;0;0;0;2;2
34. KW 2023;BGL;N;7;0;0;25;32
34. KW 2023;KTN;I;0;0;0;3;3
34. KW 2023;KTN;N;17;0;0;66;80
34. KW 2023;NÖ;I;1;0;0;4;5
34. KW 2023;NÖ;N;38;1;0;112;147
34. KW 2023;OÖ;I;1;0;0;8;9
34. KW 2023;OÖ;N;29;0;0;121;149
34. KW 2023;SBG;I;0;1;0;7;8
34. KW 2023;SBG;N;17;0;0;42;58
34. KW 2023;ST;I;1;0;0;7;8
34. KW 2023;ST;N;35;0;1;142;173
34. KW 2023;T;I;1;0;0;7;8
34. KW 2023;T;N;12;0;0;95;107
34. KW 2023;V;I;0;0;0;1;1
34. KW 2023;V;N;6;0;0;41;46
34. KW 2023;W;I;3;0;0;12;14
34. KW 2023;W;N;48;0;2;102;146
35. KW 2023;BGL;I;0;0;0;1;1
35. KW 2023;BGL;N;10;0;0;26;36
35. KW 2023;KTN;I;0;0;1;3;4
35. KW 2023;KTN;N;17;0;0;47;64
35. KW 2023;NÖ;I;1;0;0;7;8
35. KW 2023;NÖ;N;37;0;0;108;141
35. KW 2023;OÖ;I;2;0;0;9;11
35. KW 2023;OÖ;N;35;0;1;125;153
35. KW 2023;SBG;I;0;0;0;3;3
35. KW 2023;SBG;N;15;0;1;55;68
35. KW 2023;ST;I;4;0;0;9;12
35. KW 2023;ST;N;33;1;0;126;158
35. KW 2023;T;I;0;0;0;4;4
35. KW 2023;T;N;18;0;0;76;92
35. KW 2023;V;I;0;0;0;1;1
35. KW 2023;V;N;9;0;0;27;34
35. KW 2023;W;I;4;0;0;11;15
35. KW 2023;W;N;45;0;0;118;157
36. KW 2023;BGL;I;0;0;0;3;3
36. KW 2023;BGL;N;8;0;0;30;36
36. KW 2023;KTN;I;1;0;0;3;4
36. KW 2023;KTN;N;31;0;0;72;98
36. KW 2023;NÖ;I;1;0;0;5;5
36. KW 2023;NÖ;N;56;1;0;114;166
36. KW 2023;OÖ;I;3;0;0;4;7
36. KW 2023;OÖ;N;52;0;2;137;188
36. KW 2023;SBG;I;1;0;0;8;9
36. KW 2023;SBG;N;18;0;0;54;69
36. KW 2023;ST;I;1;0;0;5;6
36. KW 2023;ST;N;33;0;1;135;165
36. KW 2023;T;I;0;0;0;8;8
36. KW 2023;T;N;27;0;1;78;103
36. KW 2023;V;I;0;0;0;0;0
36. KW 2023;V;N;10;0;0;31;40
36. KW 2023;W;I;2;0;0;6;8
36. KW 2023;W;N;55;0;0;142;192
37. KW 2023;BGL;I;2;0;0;3;5
37. KW 2023;BGL;N;14;0;0;26;38
37. KW 2023;KTN;I;0;0;0;3;3
37. KW 2023;KTN;N;30;0;0;102;131
37. KW 2023;NÖ;I;2;0;0;1;3
37. KW 2023;NÖ;N;54;0;0;133;183
37. KW 2023;OÖ;I;4;0;0;10;14
37. KW 2023;OÖ;N;49;0;1;159;207
37. KW 2023;SBG;I;1;0;0;5;5
37. KW 2023;SBG;N;17;0;0;58;73
37. KW 2023;ST;I;2;0;0;9;10
37. KW 2023;ST;N;43;0;0;149;190
37. KW 2023;T;I;1;0;0;7;8
37. KW 2023;T;N;30;1;0;71;98
37. KW 2023;V;I;1;0;0;5;6
37. KW 2023;V;N;6;1;1;47;53
37. KW 2023;W;I;3;0;0;10;13
37. KW 2023;W;N;75;2;0;172;240
38. KW 2023;BGL;I;0;0;0;2;2
38. KW 2023;BGL;N;14;0;0;39;52
38. KW 2023;KTN;I;0;0;0;3;3
38. KW 2023;KTN;N;25;0;0;68;92
38. KW 2023;NÖ;I;3;0;0;7;10
38. KW 2023;NÖ;N;68;1;0;146;208
38. KW 2023;OÖ;I;1;0;0;9;9
38. KW 2023;OÖ;N;56;0;0;146;199
38. KW 2023;SBG;I;3;0;0;3;5
38. KW 2023;SBG;N;22;0;0;42;63
38. KW 2023;ST;I;7;0;0;14;19
38. KW 2023;ST;N;42;0;0;143;180
38. KW 2023;T;I;1;0;0;1;2
38. KW 2023;T;N;26;0;0;99;123
38. KW 2023;V;I;1;0;0;1;2
38. KW 2023;V;N;10;0;0;48;54
38. KW 2023;W;I;4;0;0;6;10
38. KW 2023;W;N;73;2;0;149;216
39. KW 2023;BGL;I;2;0;0;2;3
39. KW 2023;BGL;N;19;0;0;22;39
39. KW 2023;KTN;I;1;0;0;4;5
39. KW 2023;KTN;N;32;1;0;97;124
39. KW 2023;NÖ;I;3;0;0;5;7
39. KW 2023;NÖ;N;53;0;0;127;174
39. KW 2023;OÖ;I;3;0;0;12;15
39. KW 2023;OÖ;N;73;0;1;159;223
39. KW 2023;SBG;I;0;0;0;5;5
39. KW 2023;SBG;N;41;0;0;57;92
39. KW 2023;ST;I;3;0;0;7;10
39. KW 2023;ST;N;74;0;0;169;237
39. KW 2023;T;I;0;0;0;11;11
39. KW 2023;T;N;42;1;1;98;138
39. KW 2023;V;I;0;0;0;1;1
39. KW 2023;V;N;10;0;0;43;52
39. KW 2023;W;I;5;0;0;12;16
39. KW 2023;W;N;65;2;2;152;217
40. KW 2023;BGL;I;1;0;0;2;3
40. KW 2023;BGL;N;22;0;0;28;43
40. KW 2023;KTN;I;0;0;0;5;5
40. KW 2023;KTN;N;31;0;0;94;122
40. KW 2023;NÖ;I;1;0;0;6;6
40. KW 2023;NÖ;N;81;0;0;143;212
40. KW 2023;OÖ;I;7;0;0;6;11
40. KW 2023;OÖ;N;89;0;0;164;243
40. KW 2023;SBG;I;3;0;0;3;5
40. KW 2023;SBG;N;44;0;0;69;106
40. KW 2023;ST;I;7;0;0;10;16
40. KW 2023;ST;N;70;0;1;154;221
40. KW 2023;T;I;0;0;0;7;7
40. KW 2023;T;N;56;0;1;105;155
40. KW 2023;V;I;2;0;0;2;4
40. KW 2023;V;N;18;0;0;49;65
40. KW 2023;W;I;4;0;0;19;22
40. KW 2023;W;N;78;0;1;148;221
41. KW 2023;BGL;I;2;0;0;1;3
41. KW 2023;BGL;N;16;0;1;37;49
41. KW 2023;KTN;I;0;0;0;5;5
41. KW 2023;KTN;N;39;0;0;74;112
41. KW 2023;NÖ;I;1;0;0;4;5
41. KW 2023;NÖ;N;103;0;0;146;240
41. KW 2023;OÖ;I;4;0;0;8;12
41. KW 2023;OÖ;N;128;0;1;158;279
41. KW 2023;SBG;I;0;0;0;4;4
41. KW 2023;SBG;N;40;0;0;53;92
41. KW 2023;ST;I;7;0;0;17;22
41. KW 2023;ST;N;93;0;0;171;255
41. KW 2023;T;I;0;0;0;3;3
41. KW 2023;T;N;61;0;0;100;154
41. KW 2023;V;I;1;0;0;5;6
41. KW 2023;V;N;6;0;0;54;60
41. KW 2023;W;I;3;0;0;8;11
41. KW 2023;W;N;98;1;0;165;251
42. KW 2023;BGL;I;0;0;0;0;0
42. KW 2023;BGL;N;27;0;0;38;59
42. KW 2023;KTN;I;0;0;0;3;3
42. KW 2023;KTN;N;54;0;0;102;150
42. KW 2023;NÖ;I;1;0;0;7;8
42. KW 2023;NÖ;N;130;0;0;177;286
42. KW 2023;OÖ;I;3;1;0;15;17
42. KW 2023;OÖ;N;141;1;0;187;316
42. KW 2023;SBG;I;5;0;0;3;8
42. KW 2023;SBG;N;37;0;1;65;98
42. KW 2023;ST;I;4;0;0;13;17
42. KW 2023;ST;N;83;1;1;165;237
42. KW 2023;T;I;2;0;0;2;4
42. KW 2023;T;N;93;1;0;124;197
42. KW 2023;V;I;0;0;0;1;1
42. KW 2023;V;N;24;0;0;38;59
42. KW 2023;W;I;2;0;0;11;13
42. KW 2023;W;N;107;0;0;156;253
43. KW 2023;BGL;I;2;0;0;1;3
43. KW 2023;BGL;N;25;0;0;32;52
43. KW 2023;KTN;I;1;0;0;5;6
43. KW 2023;KTN;N;59;0;0;95;149
43. KW 2023;NÖ;I;3;0;0;5;8
43. KW 2023;NÖ;N;164;1;1;159;312
43. KW 2023;OÖ;I;5;0;0;8;13
43. KW 2023;OÖ;N;150;0;2;164;302
43. KW 2023;SBG;I;2;0;0;5;7
43. KW 2023;SBG;N;49;2;0;63;106
43. KW 2023;ST;I;9;0;0;4;13
43. KW 2023;ST;N;101;0;0;152;245
43. KW 2023;T;I;6;0;0;7;12
43. KW 2023;T;N;98;1;0;92;181
43. KW 2023;V;I;1;0;0;2;2
43. KW 2023;V;N;33;1;1;56;90
43. KW 2023;W;I;9;0;0;14;23
43. KW 2023;W;N;114;1;0;176;276
44. KW 2023;BGL;I;3;0;0;0;3
44. KW 2023;BGL;N;29;0;0;32;57
44. KW 2023;KTN;I;0;0;0;4;4
44. KW 2023;KTN;N;77;0;0;87;155
44. KW 2023;NÖ;I;9;0;0;11;14
44. KW 2023;NÖ;N;184;0;0;135;302
44. KW 2023;OÖ;I;4;0;0;11;14
44. KW 2023;OÖ;N;165;0;0;162;313
44. KW 2023;SBG;I;1;0;0;3;3
44. KW 2023;SBG;N;43;0;2;49;90
44. KW 2023;ST;I;4;0;0;5;9
44. KW 2023;ST;N;129;0;1;135;255
44. KW 2023;T;I;5;0;0;4;8
44. KW 2023;T;N;55;1;0;78;129
44. KW 2023;V;I;2;0;0;8;8
44. KW 2023;V;N;31;0;2;64;95
44. KW 2023;W;I;4;0;0;6;10
44. KW 2023;W;N;95;1;1;137;221
45. KW 2023;BGL;I;1;0;0;1;2
45. KW 2023;BGL;N;42;1;0;27;68
45. KW 2023;KTN;I;1;0;0;2;3
45. KW 2023;KTN;N;68;0;0;94;156
45. KW 2023;NÖ;I;7;0;0;6;12
45. KW 2023;NÖ;N;174;3;0;156;311
45. KW 2023;OÖ;I;7;0;0;6;13
45. KW 2023;OÖ;N;157;1;1;187;333
45. KW 2023;SBG;I;3;0;0;7;10
45. KW 2023;SBG;N;51;0;0;56;106
45. KW 2023;ST;I;9;0;0;10;19
45. KW 2023;ST;N;139;3;3;143;277
45. KW 2023;T;I;5;0;0;10;14
45. KW 2023;T;N;83;0;0;88;164
45. KW 2023;V;I;2;0;0;2;4
45. KW 2023;V;N;29;1;0;54;78
45. KW 2023;W;I;6;0;0;9;14
45. KW 2023;W;N;110;2;0;139;238
46. KW 2023;BGL;I;2;0;0;1;2
46. KW 2023;BGL;N;54;0;0;43;91
46. KW 2023;KTN;I;1;0;0;1;2
46. KW 2023;KTN;N;103;0;0;82;179
46. KW 2023;NÖ;I;3;0;0;7;10
46. KW 2023;NÖ;N;222;2;0;143;334
46. KW 2023;OÖ;I;8;0;0;6;13
46. KW 2023;OÖ;N;198;1;0;161;346
46. KW 2023;SBG;I;0;0;1;2;3
46. KW 2023;SBG;N;71;0;1;50;115
46. KW 2023;ST;I;8;0;0;11;19
46. KW 2023;ST;N;183;7;4;180;356
46. KW 2023;T;I;2;0;0;6;8
46. KW 2023;T;N;87;0;3;96;182
46. KW 2023;V;I;2;0;0;3;5
46. KW 2023;V;N;38;0;1;44;78
46. KW 2023;W;I;7;0;0;14;20
46. KW 2023;W;N;142;3;3;168;302
47. KW 2023;BGL;I;4;0;0;3;5
47. KW 2023;BGL;N;61;0;0;42;100
47. KW 2023;KTN;I;0;0;0;6;6
47. KW 2023;KTN;N;130;1;0;79;196
47. KW 2023;NÖ;I;8;0;0;4;12
47. KW 2023;NÖ;N;223;2;2;154;361
47. KW 2023;OÖ;I;6;0;0;8;12
47. KW 2023;OÖ;N;241;0;3;187;414
47. KW 2023;SBG;I;1;0;0;6;7
47. KW 2023;SBG;N;73;0;3;84;142
47. KW 2023;ST;I;13;1;1;13;25
47. KW 2023;ST;N;229;8;2;179;406
47. KW 2023;T;I;0;0;0;7;7
47. KW 2023;T;N;98;1;3;80;174
47. KW 2023;V;I;1;0;0;5;6
47. KW 2023;V;N;39;1;3;51;89
47. KW 2023;W;I;10;0;0;9;18
47. KW 2023;W;N;158;4;3;141;292
48. KW 2023;BGL;I;2;0;0;4;6
48. KW 2023;BGL;N;60;0;1;34;91
48. KW 2023;KTN;I;4;0;1;5;9
48. KW 2023;KTN;N;96;2;1;69;159
48. KW 2023;NÖ;I;11;0;0;9;18
48. KW 2023;NÖ;N;200;11;5;141;335
48. KW 2023;OÖ;I;6;0;0;13;17
48. KW 2023;OÖ;N;251;3;5;158;398
48. KW 2023;SBG;I;7;0;2;8;16
48. KW 2023;SBG;N;88;1;0;67;142
48. KW 2023;ST;I;8;0;0;3;11
48. KW 2023;ST;N;244;10;3;204;438
48. KW 2023;T;I;2;0;0;10;11
48. KW 2023;T;N;109;0;1;124;221
48. KW 2023;V;I;3;0;0;2;4
48. KW 2023;V;N;44;1;8;49;99
48. KW 2023;W;I;12;1;0;12;25
48. KW 2023;W;N;195;10;7;147;344
49. KW 2023;BGL;I;0;0;0;2;2
49. KW 2023;BGL;N;81;0;1;33;106
49. KW 2023;KTN;I;3;0;0;4;6
49. KW 2023;KTN;N;108;4;4;80;180
49. KW 2023;NÖ;I;8;0;0;5;12
49. KW 2023;NÖ;N;232;11;8;144;368
49. KW 2023;OÖ;I;8;0;0;6;13
49. KW 2023;OÖ;N;239;5;6;160;395
49. KW 2023;SBG;I;4;0;0;4;8
49. KW 2023;SBG;N;107;1;6;59;164
49. KW 2023;ST;I;10;1;0;5;15
49. KW 2023;ST;N;246;16;2;204;443
49. KW 2023;T;I;1;0;2;9;12
49. KW 2023;T;N;96;2;2;113;204
49. KW 2023;V;I;1;0;0;2;3
49. KW 2023;V;N;56;3;5;53;109
49. KW 2023;W;I;6;2;0;6;12
49. KW 2023;W;N;181;19;14;163;354
50. KW 2023;BGL;I;2;0;0;1;3
50. KW 2023;BGL;N;61;1;0;34;88
50. KW 2023;KTN;I;1;0;0;1;2
50. KW 2023;KTN;N;94;9;6;99;191
50. KW 2023;NÖ;I;6;0;0;13;18
50. KW 2023;NÖ;N;227;8;6;136;350
50. KW 2023;OÖ;I;5;0;0;2;7
50. KW 2023;OÖ;N;217;12;8;150;370
50. KW 2023;SBG;I;3;1;1;8;13
50. KW 2023;SBG;N;93;5;10;67;166
50. KW 2023;ST;I;10;0;0;6;16
50. KW 2023;ST;N;229;16;10;217;450
50. KW 2023;T;I;4;0;0;7;9
50. KW 2023;T;N;110;5;12;99;218
50. KW 2023;V;I;2;0;0;4;5
50. KW 2023;V;N;50;1;11;55;104
50. KW 2023;W;I;9;0;0;16;24
50. KW 2023;W;N;203;31;21;173;401
51. KW 2023;BGL;I;1;0;0;0;1
51. KW 2023;BGL;N;42;4;2;31;75
51. KW 2023;KTN;I;1;0;0;3;4
51. KW 2023;KTN;N;67;16;10;68;153
51. KW 2023;NÖ;I;4;2;0;4;10
51. KW 2023;NÖ;N;183;14;4;110;301
51. KW 2023;OÖ;I;4;0;0;3;7
51. KW 2023;OÖ;N;166;10;14;120;295
51. KW 2023;SBG;I;4;1;0;5;8
51. KW 2023;SBG;N;79;3;4;74;146
51. KW 2023;ST;I;4;1;0;11;15
51. KW 2023;ST;N;212;5;10;224;434
51. KW 2023;T;I;0;1;0;3;4
51. KW 2023;T;N;82;8;16;101;199
51. KW 2023;V;I;1;1;0;3;5
51. KW 2023;V;N;24;1;8;39;72
