KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;133;147
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;4;4
28. KW 2023;KTN;N;2;0;0;58;59
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;6;0;1;145;150
28. KW 2023;OÖ;I;0;0;0;6;6
28. KW 2023;OÖ;N;5;0;0;130;135
28. KW 2023;SBG;I;0;0;0;5;5
28. KW 2023;SBG;N;3;0;0;47;50
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;5;0;1;132;138
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;81;82
28. KW 2023;V;I;0;0;0;4;4
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;14;1;0;124;138
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;76;78
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;8;0;0;133;140
29. KW 2023;OÖ;I;0;0;0;8;8
29. KW 2023;OÖ;N;6;0;2;121;129
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;4;0;0;45;49
29. KW 2023;ST;I;1;0;0;6;7
29. KW 2023;ST;N;4;0;1;120;125
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;63;65
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;29;30
29. KW 2023;W;I;3;0;0;14;17
29. KW 2023;W;N;9;0;0;102;110
30. KW 2023;BGL;I;0;0;0;1;1
30. KW 2023;BGL;N;4;0;0;32;36
30. KW 2023;KTN;I;1;0;0;2;3
30. KW 2023;KTN;N;6;0;0;63;68
30. KW 2023;NÖ;I;0;0;0;6;6
30. KW 2023;NÖ;N;11;0;0;122;131
30. KW 2023;OÖ;I;0;0;0;14;14
30. KW 2023;OÖ;N;6;0;0;111;116
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;11;0;1;124;135
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;47;49
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;88;98
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;4;0;1;55;59
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;110;121
31. KW 2023;OÖ;I;0;0;0;6;6
31. KW 2023;OÖ;N;7;0;0;118;122
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;36;38
31. KW 2023;ST;I;0;0;0;7;7
31. KW 2023;ST;N;8;0;0;118;125
31. KW 2023;T;I;0;0;0;5;5
31. KW 2023;T;N;7;0;0;83;88
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;31;38
31. KW 2023;W;I;1;0;0;11;11
31. KW 2023;W;N;16;0;0;101;117
32. KW 2023;BGL;I;0;0;0;2;2
32. KW 2023;BGL;N;2;0;0;27;29
32. KW 2023;KTN;I;1;0;0;6;6
32. KW 2023;KTN;N;11;0;0;62;72
32. KW 2023;NÖ;I;0;0;0;5;5
32. KW 2023;NÖ;N;17;0;0;140;155
32. KW 2023;OÖ;I;0;0;0;7;7
32. KW 2023;OÖ;N;18;0;0;124;140
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;53;60
32. KW 2023;ST;I;2;0;0;9;11
32. KW 2023;ST;N;21;0;0;104;122
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;11;0;0;76;85
32. KW 2023;V;I;0;0;0;3;3
32. KW 2023;V;N;2;0;1;38;39
32. KW 2023;W;I;2;0;0;11;13
32. KW 2023;W;N;28;0;0;120;144
33. KW 2023;BGL;I;0;0;0;1;1
33. KW 2023;BGL;N;5;0;0;20;24
33. KW 2023;KTN;I;0;0;0;1;1
33. KW 2023;KTN;N;17;0;0;72;85
33. KW 2023;NÖ;I;0;0;0;4;4
33. KW 2023;NÖ;N;19;0;0;117;134
33. KW 2023;OÖ;I;3;0;0;4;7
33. KW 2023;OÖ;N;21;1;0;117;134
33. KW 2023;SBG;I;1;1;0;1;3
33. KW 2023;SBG;N;9;0;0;52;61
33. KW 2023;ST;I;1;0;0;3;4
33. KW 2023;ST;N;30;0;1;122;150
33. KW 2023;T;I;1;0;0;5;6
33. KW 2023;T;N;13;0;0;63;75
33. KW 2023;V;I;0;0;0;3;3
33. KW 2023;V;N;7;0;0;42;49
33. KW 2023;W;I;0;0;0;12;12
33. KW 2023;W;N;35;0;0;136;166
34. KW 2023;BGL;I;0;0;0;2;2
34. KW 2023;BGL;N;5;0;0;24;29
34. KW 2023;KTN;I;0;0;0;3;3
34. KW 2023;KTN;N;17;0;0;65;79
34. KW 2023;NÖ;I;1;0;0;4;5
34. KW 2023;NÖ;N;38;1;0;111;146
34. KW 2023;OÖ;I;1;0;0;8;9
34. KW 2023;OÖ;N;28;0;0;121;148
34. KW 2023;SBG;I;0;1;0;7;8
34. KW 2023;SBG;N;17;0;0;42;58
34. KW 2023;ST;I;1;0;0;7;8
34. KW 2023;ST;N;35;0;1;142;173
34. KW 2023;T;I;1;0;0;5;6
34. KW 2023;T;N;11;0;0;89;100
34. KW 2023;V;I;0;0;0;1;1
34. KW 2023;V;N;6;0;0;41;46
34. KW 2023;W;I;2;0;0;12;13
34. KW 2023;W;N;46;0;2;99;141
35. KW 2023;BGL;I;0;0;0;1;1
35. KW 2023;BGL;N;10;0;0;26;36
35. KW 2023;KTN;I;0;0;1;3;4
35. KW 2023;KTN;N;17;0;0;47;64
35. KW 2023;NÖ;I;1;0;0;7;8
35. KW 2023;NÖ;N;35;0;0;107;138
35. KW 2023;OÖ;I;1;0;0;9;10
35. KW 2023;OÖ;N;30;0;1;123;147
35. KW 2023;SBG;I;0;0;0;3;3
35. KW 2023;SBG;N;13;0;1;55;66
35. KW 2023;ST;I;4;0;0;9;12
35. KW 2023;ST;N;32;1;0;126;157
35. KW 2023;T;I;0;0;0;4;4
35. KW 2023;T;N;18;0;0;76;92
35. KW 2023;V;I;0;0;0;0;0
35. KW 2023;V;N;9;0;0;27;34
35. KW 2023;W;I;3;0;0;7;10
35. KW 2023;W;N;45;0;0;118;157
36. KW 2023;BGL;I;0;0;0;2;2
36. KW 2023;BGL;N;8;0;0;30;36
36. KW 2023;KTN;I;1;0;0;3;4
36. KW 2023;KTN;N;28;0;0;69;94
36. KW 2023;NÖ;I;0;0;0;4;4
36. KW 2023;NÖ;N;56;1;0;114;166
36. KW 2023;OÖ;I;3;0;0;4;7
36. KW 2023;OÖ;N;49;0;2;136;184
36. KW 2023;SBG;I;1;0;0;8;9
36. KW 2023;SBG;N;18;0;0;53;68
36. KW 2023;ST;I;0;0;0;5;5
36. KW 2023;ST;N;31;0;1;133;162
36. KW 2023;T;I;0;0;0;8;8
36. KW 2023;T;N;27;0;1;80;105
36. KW 2023;V;I;0;0;0;0;0
36. KW 2023;V;N;10;0;0;32;41
36. KW 2023;W;I;1;0;0;6;7
36. KW 2023;W;N;50;0;0;140;185
37. KW 2023;BGL;I;2;0;0;3;5
37. KW 2023;BGL;N;14;0;0;26;38
37. KW 2023;KTN;I;0;0;0;3;3
37. KW 2023;KTN;N;27;0;0;100;126
37. KW 2023;NÖ;I;0;0;0;1;1
37. KW 2023;NÖ;N;50;0;0;133;180
37. KW 2023;OÖ;I;2;0;0;8;10
37. KW 2023;OÖ;N;46;0;1;159;204
37. KW 2023;SBG;I;1;0;0;4;4
37. KW 2023;SBG;N;15;0;0;58;71
37. KW 2023;ST;I;2;0;0;9;10
37. KW 2023;ST;N;41;0;0;148;187
37. KW 2023;T;I;1;0;0;6;7
37. KW 2023;T;N;30;1;0;71;98
37. KW 2023;V;I;1;0;0;4;5
37. KW 2023;V;N;6;1;1;47;53
37. KW 2023;W;I;2;0;0;9;11
37. KW 2023;W;N;70;2;0;164;228
38. KW 2023;BGL;I;0;0;0;2;2
38. KW 2023;BGL;N;12;0;0;40;51
38. KW 2023;KTN;I;0;0;0;2;2
38. KW 2023;KTN;N;24;0;0;64;87
38. KW 2023;NÖ;I;2;0;0;6;8
38. KW 2023;NÖ;N;64;1;0;140;200
38. KW 2023;OÖ;I;0;0;0;7;7
38. KW 2023;OÖ;N;53;0;0;141;192
38. KW 2023;SBG;I;2;0;0;2;4
38. KW 2023;SBG;N;22;0;0;41;62
38. KW 2023;ST;I;7;0;0;11;16
38. KW 2023;ST;N;37;0;0;140;172
38. KW 2023;T;I;0;0;0;1;1
38. KW 2023;T;N;23;0;0;96;117
38. KW 2023;V;I;1;0;0;1;2
38. KW 2023;V;N;10;0;0;45;52
38. KW 2023;W;I;4;0;0;6;10
38. KW 2023;W;N;68;2;0;146;210
39. KW 2023;BGL;I;2;0;0;2;3
39. KW 2023;BGL;N;18;0;0;20;37
39. KW 2023;KTN;I;0;0;0;3;3
39. KW 2023;KTN;N;28;1;0;86;110
39. KW 2023;NÖ;I;3;0;0;5;7
39. KW 2023;NÖ;N;43;0;0;120;158
39. KW 2023;OÖ;I;1;0;0;11;12
39. KW 2023;OÖ;N;57;0;1;142;191
39. KW 2023;SBG;I;0;0;0;4;4
39. KW 2023;SBG;N;38;0;0;56;88
39. KW 2023;ST;I;3;0;0;6;9
39. KW 2023;ST;N;64;0;0;161;220
39. KW 2023;T;I;0;0;0;9;9
39. KW 2023;T;N;32;1;1;97;129
39. KW 2023;V;I;0;0;0;1;1
39. KW 2023;V;N;8;0;0;38;45
39. KW 2023;W;I;2;0;0;9;10
39. KW 2023;W;N;49;2;2;135;185
40. KW 2023;BGL;I;1;0;0;2;3
40. KW 2023;BGL;N;15;0;0;24;36
40. KW 2023;KTN;I;0;0;0;3;3
40. KW 2023;KTN;N;22;0;0;89;109
40. KW 2023;NÖ;I;1;0;0;4;4
40. KW 2023;NÖ;N;58;0;0;121;176
40. KW 2023;OÖ;I;1;0;0;5;6
40. KW 2023;OÖ;N;56;0;0;125;178
40. KW 2023;SBG;I;3;0;0;2;4
40. KW 2023;SBG;N;38;0;0;65;96
40. KW 2023;ST;I;5;0;0;9;13
40. KW 2023;ST;N;60;0;1;140;199
40. KW 2023;T;I;0;0;0;7;7
40. KW 2023;T;N;43;0;1;96;133
40. KW 2023;V;I;2;0;0;0;2
40. KW 2023;V;N;17;0;0;40;55
40. KW 2023;W;I;3;0;0;18;21
40. KW 2023;W;N;64;0;1;135;195
41. KW 2023;BGL;I;0;0;0;1;1
41. KW 2023;BGL;N;11;0;1;27;38
41. KW 2023;KTN;I;0;0;0;4;4
41. KW 2023;KTN;N;25;0;0;57;81
41. KW 2023;NÖ;I;0;0;0;1;1
41. KW 2023;NÖ;N;59;0;0;106;162
41. KW 2023;OÖ;I;1;0;0;1;2
41. KW 2023;OÖ;N;73;0;0;99;171
41. KW 2023;SBG;I;0;0;0;4;4
41. KW 2023;SBG;N;34;0;0;47;80
41. KW 2023;ST;I;6;0;0;10;15
41. KW 2023;ST;N;75;0;0;138;209
41. KW 2023;T;I;0;0;0;2;2
41. KW 2023;T;N;40;0;0;79;116
41. KW 2023;V;I;1;0;0;3;4
41. KW 2023;V;N;4;0;0;43;47
41. KW 2023;W;I;2;0;0;5;7
41. KW 2023;W;N;65;1;0;136;199
42. KW 2023;BGL;I;0;0;0;0;0
42. KW 2023;BGL;N;13;0;0;22;34
42. KW 2023;KTN;I;0;0;0;2;2
42. KW 2023;KTN;N;26;0;0;53;78
42. KW 2023;NÖ;I;2;0;0;1;3
42. KW 2023;NÖ;N;49;0;0;85;130
42. KW 2023;OÖ;I;0;0;0;2;2
42. KW 2023;OÖ;N;48;0;0;72;120
42. KW 2023;SBG;I;2;0;0;1;3
42. KW 2023;SBG;N;20;0;1;45;64
42. KW 2023;ST;I;0;0;0;5;5
42. KW 2023;ST;N;55;0;1;101;152
42. KW 2023;T;I;1;0;0;2;3
42. KW 2023;T;N;52;1;0;78;122
42. KW 2023;V;I;0;0;0;0;0
42. KW 2023;V;N;8;0;0;17;25
42. KW 2023;W;I;1;0;0;4;5
42. KW 2023;W;N;64;0;0;121;184
